receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
GablerGeorgAndreas,0.0882086094657,0.0036047856029430736,0.018416103108003217,0.0021663743867926877,0.0014242211435451988,0.0033966347617791983,0.0031576748246577822,0.002261195257725829,0.002647957828377233,0.4150831345619417,0.004382111951986735,0.006674432769917089,0.0019879768239464447,0.05008460040662225,0.3751386653373016,0.0028579214013663965,0.005796396949617175,0.005673824215632813,0.0034620271207178397,0.003575352081425854
GoetheJohannWolfgangvon,0.007153202971581302,0.0018776812131626067,0.04708878657601646,0.0011284334034834776,0.0007418564040092833,0.03575145558831192,0.0016447876097529113,0.009900725258500593,0.010102184344520497,0.08981046791991365,0.5144820247144176,0.0034766164762637312,0.001035508667000703,0.13415334581321806,0.0014373657895864502,0.0014886503429385166,0.13210582302517382,0.002955413805409897,0.0018033203635533874,0.001862349713185194
GoldschmidtCaroline,0.01823214268704885,0.0025913070240260244,0.053626662221373696,0.0021884279249099947,0.001416669444375717,0.0009573960750643485,0.0017276250879347129,0.002199162825113254,0.004113492014272807,0.18764453498896752,0.005436936542873029,0.008282407522042578,0.00041771901399619227,0.25953976526108163,0.005060846440715928,0.011868001287240677,0.01027232650776506,0.4177616569796115,0.0033576774842105543,0.0033052426673759504
GöschenGeorgJoachim,0.0862294042097719,0.004484884511873656,0.0661708994400533,0.0030748407123283557,0.0005542221780758215,0.013740809647433235,0.008364849563863545,0.012646671811467834,0.0071082453216887885,0.12001092002664639,0.4295896583007448,0.011468065169257746,0.011989741441921258,0.15168152156856182,0.029842394092296973,0.0021546011891409407,0.01834691803266237,0.014952956428293415,0.004654029639777429,0.002934366714140515
HaugFriedrich,0.00269472292805181,0.0007073517467326777,0.01822779091640601,0.00042509843174130666,0.00027946885739829044,0.0006665071924931871,0.0006196171003934063,0.0004437047279455834,0.0005195975021781851,0.3152752353491354,0.0008598831900252991,0.00130969555426435,0.0003900922367573064,0.009827888114374468,0.0005414780713736214,0.0005607977610737108,0.5564723409439039,0.0011133503935172632,0.08836380285024023,0.0007015761319941199
HeimAntonChristoph,0.028911957605601436,0.0025684469621550282,0.013121663614020932,0.09706560096109551,0.001014772270114782,0.002420137338630987,0.07677062761504029,0.0016111249683763717,0.09740873413565992,0.2891054423011619,0.0031223000118826513,0.004755602263281741,0.08258278259424802,0.1102065466211158,0.001966147272438611,0.0020362985070247687,0.004129992675440677,0.004042658336891352,0.0024667300695626073,0.17469243387625666
HeimJohanna,0.0037637576768794947,0.000987968202335364,0.008318412824076155,0.0005937409999522647,0.00039033811102873157,0.0009309200349793442,0.0008654279792755957,0.022865952714111036,0.0007257291899484494,0.38445875013283165,0.0012010110293666242,0.0018292703288427348,0.011667959370024402,0.3133250647484561,0.0007562900908212357,0.07735394760729172,0.0015886259281717129,0.001555032262143145,0.04785788358572476,0.11896391718373948
HempelFriedrichFerdinand,0.14951676598160146,0.0007879587806141204,0.08542271988561725,0.0004735409836238701,0.0003113160335184697,0.017021900072736518,0.000690226237694099,0.0004942675804501133,0.0005788087979108278,0.6930710129894336,0.0009578721096153244,0.0014589433286631573,0.00043454561980248505,0.04350671640488424,0.0006031827910507562,0.0006247040769007492,0.0012670162321572836,0.0012402234426144045,0.0007567536516642381,0.0007815249994469539
HerderCarolinevon,0.02235101299352397,0.0010918643237456242,0.12200745231196683,0.0006561796360049968,0.00043138661408645087,0.00830539820395937,0.0009564375990124584,0.0006849002140149228,0.0008020478891248213,0.41534018006658313,0.001327311033179682,0.02021309224357899,0.0006021442630951767,0.17016388236669647,0.03867566248294366,0.000865644385528341,0.07452150118660134,0.0497448068194061,0.011963495748119874,0.05929559961882777
HerderCarolinevonANDHerderJohannGottfriedseit1801von,0.0011863580135187026,0.006745294656140393,0.0015909457794486687,0.0001871505696487829,0.00012303681207888654,0.0002934313359829558,0.00027278786427827024,0.00019534203466882663,0.00022875400438999784,0.19027170422940665,0.0003785655670039727,0.0005765965027041389,0.013039501832197679,0.41609516078870057,0.00023838697568182674,0.0002468925138415389,0.0005007440069661109,0.0004901550906973288,0.0002990805059974532,0.3670401109166472
HerderSusanneSophievon,0.3782844293798801,0.001065487396558047,0.2696024286038582,0.0006403278473674673,0.00042096530709620185,0.0010039630446903537,0.0009333322695681656,0.1547611478584232,0.000782672259467996,0.03463550578417023,0.0012952462557929225,0.0019728008205854393,0.0005875978446083143,0.0808435644842705,0.0008156310678896063,0.0008447324109992278,0.001713274678589016,0.02369030132384361,0.0010232914436451867,0.04508329991869628
HärtelGottfriedChristoph,0.4333097987295352,0.0015907517998918403,0.008126821506980055,0.0009559969259243824,0.0006284929527261867,0.0014988971484085176,0.03425880680949343,0.0009978403218203985,0.0011685143432912483,0.01884477126831937,0.001933777273538597,0.002945352958948321,0.0008772720652940345,0.02210177719824746,0.0012177211982839346,0.0012611689331707536,0.002557885515566597,0.035369155555122704,0.0015277540692184234,0.42882744342621865
IndustrieComptoir,0.687982625614963,0.005904953794436925,0.025397936647811526,0.015743114716248695,0.044014666136874506,0.0013625763740004744,0.040506099030134524,0.0009070893549841775,0.001062241020699701,0.02561005995493128,0.008554344723102398,0.016270359679960125,0.0007974864659722908,0.06387906320356394,0.044335098013503105,0.0011464689180217846,0.0023252525195672476,0.011377485311383518,0.0013888088333548266,0.0014342696864859381
JungFranzWilhelm,0.013814483239266338,0.0016759116306655746,0.06105217518146554,0.01362339301283751,0.00022501531456108677,0.03531972929971202,0.0004988868457487874,0.0003572503922633049,0.004820912097408144,0.40334005369169695,0.0137708810234998,0.0026321797675459024,0.0003140841100469614,0.3084794499640313,0.10154536377432885,0.02168909192759546,0.002792229628192714,0.0008964179098387411,0.000546972024055347,0.012605519165239602
KeßlerGeorgWilhelm,0.2718562531197358,0.001831526973388148,0.009356892004747016,0.0011006960082809328,0.0007236212434778575,0.0017257692606926088,0.001604357998386277,0.0011488727937775279,0.001345379925815187,0.059536943642479835,0.6076639104151678,0.00339115969620731,0.0010100554031717585,0.025447088037969027,0.001402034698860757,0.0014520586550701646,0.0029450454287825467,0.0028827684189345823,0.0017589939465523779,0.001816572328502589
KindJohannFriedrich,0.5836186003020785,0.0009696265822996,0.055227425913869845,0.0005827182040818749,0.015570761421606984,0.003327512089229822,0.010901603395019168,0.0006082234205192986,0.06820570302647026,0.10735014714384708,0.0025594115380350403,0.013254560212827837,0.0005347322658857295,0.10685799758379852,0.020706665120290162,0.004746079156221763,0.001559133103317014,0.0015261631033704596,0.0009312269562299334,0.0009617094610010457
KönitzLouiseHenriette,0.020271257508816486,0.000828417290148396,0.0042322123732878225,0.0004978554057385455,0.00032730085787750947,0.0007805820581062173,0.000725666574810197,0.0005196462298263392,0.0006085282982767558,0.09539042911161336,0.0010070549841932103,0.06999515027278448,0.00045685778705589666,0.4907390355745996,0.0006341537977874515,0.017772104135161868,0.2067159606544034,0.0013039039208477196,0.0007956099035193072,0.08639827326114549
LevinRahel,0.0009154289835911363,0.00024029568450699746,0.09555451682306808,0.10936502726908527,9.49388485956336e-05,0.06476587542397856,0.0002104911961538472,0.00015073170005328198,0.06968054194943127,0.15674842984172788,0.00029211240475140576,0.05009065364324837,0.10935313525408068,0.27639018972356866,0.00018394645154587588,0.00019050957672707409,0.0003863889079964589,0.0003782181865558776,0.0002307793773020737,0.06477778875403145
LudwigErnstKarlFriedrich,0.16297803166599453,0.03167584799304016,0.08184921889491409,0.014445027234812115,0.0008880854460628619,0.07068174918997114,0.003703002631209543,0.0014099879138811148,0.014319463360153455,0.3088432927751261,0.004875213034564733,0.018462993271833584,0.005293144471021764,0.22747759493142972,0.001720688305043474,0.008718110109512548,0.003614393589007137,0.004847378867417165,0.007769500375037001,0.02642727593996783
