sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
LudwigErnstKarlFriedrich,0.17368046713339466,0.0005536274216275827,0.002828367842955054,0.00033271445188331534,0.011656825071731236,0.011959750789409005,0.0004849595965114666,0.00034727715826128624,0.0004066766311722344,0.6585297344714147,0.0006730101616254546,0.001025067621835538,0.00030531593401790497,0.01913014617156117,0.0004238020332983583,0.0004389230958315477,0.0008902177969548492,0.11525230723369928,0.000531702397746746,0.0005491069850685556
MahlmannErnestine,0.03954261314398498,0.007481274314814459,0.06423704729447627,0.0015030609660358265,0.004901554038863218,0.0029042553579795606,0.00908941240649673,0.000451462474242652,0.010443227671328511,0.18376986620268396,0.0036134332798638423,0.0723423961876811,0.014089277112112449,0.5481653253384742,0.0005509452896351713,0.0035523932124863784,0.004397652845261999,0.01094757648152565,0.0038928820027941922,0.014124344379258899
MahlmannSiegfriedAugust,0.21067098238571644,0.0012405615699971468,0.06342548778341027,0.008023270685034384,0.0015338503146744467,0.0022126425659868094,0.001086691545488783,0.009708191453547023,0.02599887808567185,0.19111532363017822,0.03035006758688378,0.006877762223594975,0.002838780628894224,0.14304305437926587,0.06824448616309949,0.0009835335165877636,0.0019947891753320755,0.019415186184115762,0.20551520473925808,0.005721255383262587
MannLukreziavon,0.002321526312410161,0.0006093894385484767,0.003113244439301586,0.00036622584993003935,0.00024076475514252216,0.000574201513883363,0.0005338053078512734,0.00038225532953444315,0.00044763758849275683,0.4101038955255162,0.0007407965510896258,0.0011283136603099555,0.0003360677205332368,0.3735811489429711,0.013056637579454402,0.0004831319556903609,0.1898321270669379,0.0009591606641916099,0.0005852561000053352,0.0006044136982056282
MayerJohannSiegfriedWilhelm,0.03471863474570186,0.009005639953289117,0.40449902789984227,0.008593363769592046,0.0015697797568827619,0.05362931492483486,0.14231458806846034,0.0014743928959549074,0.001926768856694216,0.0988402684007909,0.0035372838425999395,0.017925324697790335,0.0026776498716523903,0.18585761009609306,0.0014572212755477147,0.004483681750207692,0.010809082858783885,0.008102049281972524,0.0032043073812806225,0.005374009672028645
MayerJohannSiegfriedWilhelmANDMayerJulieHenriette,0.052236935675968564,0.002282277252567032,0.3942600611741118,0.015912491810192504,0.0002478776655740985,0.06556042277153012,0.06012313432102345,0.005876647078211746,0.0014566085792933675,0.1318445568771523,0.006890526440044874,0.0028165320467288613,0.00034599616539088176,0.24121665713774315,0.00048026932782843743,0.0004974051175799557,0.01343510563094286,0.0009874971368196222,0.002906727906057026,0.0006222698852393556
MayerJulieHenriette,0.017697823069919422,0.008494094563749291,0.0020034178765093733,0.00023567163738491293,0.00015493560621090846,0.16240837971016067,0.0003435114451098943,0.0002459868396174139,0.0002880612699930243,0.004645598725806235,0.00047671330736959053,0.5111485352512299,0.0002162644444279759,0.2890165406210166,0.00030019170657939216,0.0003109024092435678,0.0006305679980234733,0.0006172337760658333,0.00037662077486915336,0.0003889489667133059
MayerJulieHenrietteANDMayerJohannSiegfriedWilhelm,0.003001802995876484,0.0007879587806141204,0.004025518226881158,0.0004735409836238701,0.0003113160335184697,0.0007424597409892994,0.000690226237694099,0.1470092305661751,0.0005788087979108278,0.07445228038303932,0.0009578721096153244,0.0014589433286631573,0.1795083892690219,0.5156104860255536,0.0006031827910507562,0.0006247040769007492,0.0012670162321572836,0.06635798476960328,0.0007567536516642381,0.0007815249994469539
MayerThereseApollonia,0.006977374059414866,0.001831526973388148,0.009356892004747016,0.0011006960082809328,0.0007236212434778575,0.0017257692606926088,0.001604357998386277,0.0011488727937775279,0.001345379925815187,0.4379353423000812,0.002226472563005584,0.00339115969620731,0.0010100554031717585,0.5173650062928508,0.001402034698860757,0.0014520586550701646,0.0029450454287825467,0.0028827684189345823,0.0017589939465523779,0.001816572328502589
MerzdorfErnestineAmalie,0.06250107144296796,0.0009122128711711089,0.13845231125911323,0.014167150569115954,0.06225946203426335,0.008814438411842082,0.03704967366079694,0.000572209181218578,0.0006700817966516263,0.35323223348202726,0.0011089200207222917,0.01759880446205709,0.0005030695986227968,0.20554990070017223,0.0006982993516952419,0.0007232143528850447,0.008905785591937943,0.04916519189202629,0.0008760869709654519,0.03623988234974752
