receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
FalkensteinKonstantinKarlvon,0.0003854805901393143,0.0004891714618233163,0.00018740217473036527,0.00017716668720965255,0.13612635645283597,0.010189688964357456,0.0002824970699481474,0.0029496057871034697,0.00011889184765516662,0.00015087548481647667,0.00014083253796751095,0.5686856006792427,0.0030261676533768545,0.002020557120234686,0.00017585775122523403,0.0007492968353296575,0.27211885314274326,0.0001934401643901129,0.001648477419757964,0.00018378017511274508
FichteJohannGottlieb,0.2459932932666977,0.055864310590313916,4.936068493987406e-05,0.01480017030484326,0.0002530918267616714,3.419461998952751e-05,7.440814860452442e-05,7.031967755112297e-05,3.1315447872843075e-05,3.973975906038485e-05,3.709450301683598e-05,0.5509847670488665,9.048564502170749e-05,3.2797766042686896e-05,0.013160547139525913,0.00019736059663324186,7.843578759056154e-05,5.095105765403194e-05,8.090473785414482e-05,0.11807645139115952
FischerMaximilianDavidBenjaminvon,0.00011707941870154436,0.00014857274752785938,5.6918398077856167e-05,5.380964251478396e-05,0.0002918432222611978,3.943022660758708e-05,8.580092897145694e-05,8.108646394264391e-05,3.6110218692953664e-05,4.582439300573546e-05,4.277411652176912e-05,0.6277860597273478,0.00010434008300230596,3.781949756078101e-05,5.34120882199805e-05,0.000227578872086914,0.07003049412588447,5.8752275937267226e-05,0.11918040247583772,0.18152189107729733
FouquéFriedrichFreiherrdelaMotte,0.08312490982682531,0.00014761656142981444,5.655208203490334e-05,0.046738919404792544,0.04049815774386284,3.9176461128033936e-05,8.524873042329141e-05,0.002835246052092067,0.35162288859653207,4.552947588080839e-05,4.249883039928154e-05,0.452771019136228,0.00010366856996579191,0.0007262464597517973,5.306833812399522e-05,0.0002261142175165497,0.020676614466256342,5.8374157403320196e-05,9.269181288130687e-05,5.545907647186354e-05
FranzIII,0.0004766580275451699,0.0006048748240211566,0.00023172827179798625,0.00021907179202341998,0.16279876787024447,0.0001605297860962442,0.00034931589188474856,0.0003301221887857165,0.0001470132479926719,0.00018656195107398857,0.00017414355347311603,0.15720586089125754,0.0004247931763699679,0.00015397212686907072,0.00021745325438371585,0.0075479692912298856,0.6679249051418176,0.00023919442266310067,0.0003798147271669106,0.00022724956330353197
FrauenholzJohannFriedrich,0.24625640883726738,0.04901027467951757,0.02597439559986336,0.00031698991871034407,0.436660005048563,0.003308972556071488,0.0005054489907168887,0.08193697483882904,0.0002127234962571481,0.0002699492123525635,0.00025198018580809396,0.1500202363342418,0.0006146622219250828,0.00022279277276678186,0.00031464794619941215,0.0013406557782501983,0.0015583721275335997,0.0003461067255424567,0.0005495798358045082,0.00032882289377925367
FriedrichAugustI,0.0002704421561720824,0.009075878542770857,0.00013147600554181164,0.00012429508026208852,0.14039716706360014,9.108001748191976e-05,0.0001981918640351297,0.0001873019048797956,8.341111966111089e-05,0.00010584992466813912,9.880408041648864e-05,0.2188159342543436,0.00024101552036442968,8.735938885856042e-05,0.00012337676821480895,0.0005256852275914459,0.5852991388636831,0.0437991612708168,0.0002154960324279792,0.00012893491420984689
FroriepLudwigFriedrichseit1810von,0.0005629462259356125,0.0007143737851218918,0.0002736774553511453,0.0002587298050211667,0.7739583950986376,0.018367358138058117,0.00041255166520240085,0.0003898833745266399,0.00017362668482944667,0.16382024724315564,0.0002056683209629092,0.02830471033723578,0.0005016924117951904,0.00018184531196636304,0.00025681826760198454,0.0010942543836043304,0.0004348826760081541,0.0002824951846432084,0.009537455652768288,0.0002683879775739565
FörsterErnstJoachim,0.0018073624803150445,0.006621727714839829,0.0053106860428988115,0.0008306628956563394,0.014287537809809767,0.0006086869319238668,0.005696598863215873,0.018477195926120425,0.0005574357572442791,0.0007073940878789567,0.043942313791177114,0.6570298266571236,0.02301304872813246,0.12285830919704467,0.015075313205081552,0.036146354452203176,0.04064658293800953,0.004081133624440485,0.0014401580329778836,0.0008616708639064317
FörsterLuise,0.0017193262061017693,0.002181809759308456,0.0008358539400853707,0.0007902014678811827,0.3929100689110798,0.0005790379100853999,0.0012599975924424073,0.0011907650718022814,0.0005302831701370776,0.0006729370597090978,0.0006281433602450762,0.4750713456453008,0.0015322474354780172,0.0005553841484608859,0.08406100203485824,0.003342024781755705,0.0013282000073769106,0.028621664238014363,0.001370008215836835,0.0008196990440403727
FüssliJohannHansHeinrich,0.00028539579386345195,0.00036216473994697365,0.023177618308852458,0.00013116776469622796,0.4430577577115031,9.611613167959538e-05,0.00020915054507105783,0.11999979576588725,8.802319523578597e-05,0.00011170271568840801,0.00010426728349802673,0.35071712539312777,0.0002543420624262868,0.059993258438086526,0.00013019867615079805,0.0005547520955101656,0.00022047165579720064,0.00014321605469484438,0.00022741151793684772,0.00013606415034725977
GablerGeorgAndreas,0.001628893679165308,0.0020670516819123992,0.0007918899827610074,0.0007486387235480889,0.0040603343040191454,0.0005485818737525652,0.0011937246735431069,0.0011281336211510936,0.0005023915188046051,0.0006375421482823338,0.026893932084117004,0.6078766723699369,0.0014516548132109733,0.0005261722445257696,0.0007431076602313057,0.003166242114670275,0.3431430984939928,0.0008174042199060579,0.001297948996101715,0.0007765847963677094
GoetheJohannWolfgangvon,0.6861586186913051,0.0013728878376692009,0.005355157524865255,0.0004972284957173722,0.06660998222008276,0.0003643553710006345,0.0056220468167759,0.0007492802145668301,0.0003336768073824243,0.00042344072431150956,0.0003952546164549492,0.18757791202191754,0.0009641554949934538,0.0003494714144545263,0.0004935548916060496,0.002102944657061095,0.033028246898002676,0.000542900945239194,0.0008620676523261265,0.006196816704267499
GoldschmidtCaroline,0.0017355537044339451,0.004615962247092569,0.0010149318048049848,0.0007529859780027038,0.008350218488505031,0.0004902491090016672,0.38619170244151985,0.0013794716292226655,0.00010798743018432861,0.0009806163771588364,0.0017075086393717996,0.5736223587741435,0.0010101438334101799,0.0009163060618701844,0.001116548783497051,0.00907446564206608,0.0011539431730076403,0.0021590928724028275,0.0014691808239211284,0.0021507721863829113
GöschenGeorgJoachim,0.3689015944929113,0.020013489688525753,0.0003389204075845779,0.0003204093331675491,0.236988365449263,0.002239905495977219,0.0005109013394643464,0.005930818978260821,0.00042285716910523037,0.0048843874872920795,0.005153324137242369,0.32526589789746,0.004196228577364667,0.00022519606947495155,0.0013546484719980452,0.010296717498623362,0.008606329265783176,0.0005576792218850602,0.0018862097379238648,0.0019061192806927377
HaugFriedrich,0.4621858389980616,0.00039892816011597484,0.0001528298574251651,0.00014448263252919856,0.0007836193490138291,0.00010587290075234772,0.0002303814616096164,0.00021772279512353797,0.08130512945803424,0.00012304168223571104,0.0559454690467202,0.3964695171378849,0.0002801603795517944,0.00010154798123797168,0.00014341517159836796,0.0006110650993102047,0.00024285178070559082,0.0001577539470210386,0.00025049610973451093,0.0001498760513343268
HeimAntonChristoph,0.007354595341522506,0.007760544842210938,0.0007336790406349273,0.0006936071328492678,0.0037618636953119663,0.000508256237111617,0.010623120456824953,0.019051296592806372,0.128050396138538,0.0005906771418994964,0.3405555186556118,0.44080576192754717,0.013035824910260866,0.00048749391452890814,0.0006884826517770366,0.011936540620126779,0.010682985799271053,0.0007573177548990555,0.0012025382249851882,0.0007194989212822083
HeimJohanna,0.017340832205840595,0.002176015826050772,0.030603188611304788,0.0002555664738915343,0.0013860962414300679,0.09429595499820537,0.08376740446696747,0.0003851165088944977,0.000171503857515404,0.00021764089095143314,0.004439561968206107,0.6045066130982619,0.004906687282648378,0.0001796220005234705,0.0002536783076715963,0.032853937314702604,0.013969833252576976,0.008751857744849668,0.09524311765494227,0.004295771294565136
HempelFriedrichFerdinand,0.00046913927230705595,0.02331838727380283,0.007802424241519522,0.0002156161758612795,0.0011694208806108351,0.00015799760558037098,0.007918157046448722,0.00032491487496172974,0.00014469427597386478,0.0001836191418358973,0.0001713966307755104,0.4477518031151269,0.000418092532018302,0.00015154338620276426,0.00021402316886965714,0.0009119125088541892,0.00036241568512575056,0.0002354213941722391,0.0003738235682975085,0.5077051972216552
HerderCarolinevon,0.05707265472668316,0.0006862771269024223,0.01407413321671048,0.0002485538396452406,0.013778160018455823,0.0001821334200223509,0.00039632581344737456,0.0003745490773454251,0.00016679786534721985,0.00021166891840730505,0.11295782255184372,0.6599756386952143,0.0004819606123939767,0.00017469324999888768,0.054555156171682655,0.001051216842107702,0.07392069816703067,0.0002713845156672859,0.009162343019382038,0.0002578321517119767
HerderCarolinevonANDHerderJohannGottfriedseit1801von,0.07121103312690072,0.00020682514670651705,7.923496218944934e-05,7.490732582204254e-05,0.0004062691056322862,5.4890028881347886e-05,0.00011944175508196384,0.00011287884272117463,5.0268312345601003e-05,6.379121988284659e-05,5.954499107043616e-05,0.5423708395169612,0.00014524974016702169,5.264776522968024e-05,0.3342633261207181,0.04505076490227231,0.005388725478533986,8.178786683465287e-05,0.0001298702368621717,7.770355518648761e-05
HerderSusanneSophievon,0.0005247883055595515,0.04303003400193157,0.16971145602660734,0.00024119244382382797,0.2300741812340971,0.00017673919155657556,0.0003845878688990482,0.00036345609235344153,0.00016185782856991605,0.00020539993984833188,0.00019172760148808234,0.3568259872009601,0.0004676864300147128,0.00016951937635281456,0.00023941047525025943,0.19589486154155625,0.0004054052272581105,0.00026334694584949256,0.00041816630703360566,0.00025019596098988856
HärtelGottfriedChristoph,0.0006957396657424461,0.0008828874865442615,0.00033823525682367245,0.00031976160380835987,0.2600900868893841,0.00023431251183475235,0.000509868517498929,0.38239915280592107,0.0002145835003448886,0.00027230958460712214,0.00025418344113192575,0.282104469899442,0.0006200366834466171,0.0002247408202338295,0.00031739915364206614,0.0013523781562275884,0.0005374671926083749,0.06774630355484784,0.0005543852322892501,0.0003316980436208712
IndustrieComptoir,0.0008408989602838413,0.033548697082444526,0.0004088047437842268,0.0037991605636452956,0.7747873887342422,0.00028319953178618636,0.004209407247011889,0.002755142331529609,0.0002593542544990986,0.02708475978838627,0.0030373633929455216,0.1271503071404642,0.0007494012891901336,0.00027163080010149154,0.002735884319922347,0.01240766884262475,0.0006496044795272114,0.0004219761961399769,0.004198446696656153,0.0004009036048150647
JungFranzWilhelm,0.010789685128692793,0.021105022326522574,0.06591984123937927,0.009689269000556956,0.02815122597119795,0.00010339038020755518,0.0002249794493144868,0.00021261760476677096,0.0006529634898751496,0.002013832277511526,0.016724946494145097,0.6088008080211591,0.0032145556176067912,0.02440206334834105,0.0034077906580495397,0.0050605340831632985,0.1565454512316013,0.0050302502141694756,0.0002446224467443832,0.037706151016994975
KeßlerGeorgWilhelm,0.3758238579254081,0.0012276333907756975,0.031708345242614074,0.0004446206656066957,0.5490771097047901,0.00032580579948048363,0.0007089596653328588,0.0006700047776746768,0.00029837309300193287,0.0003786397970147287,0.0003534358391885277,0.03302191444215221,0.0008621457974041957,0.0003124965971250472,0.00044133573660680957,0.0018804486492825941,0.0007473349460134593,0.00048546087303886034,0.0007708590651512259,0.0004612179923376241
