idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
ub0026,0.00019789521912010923,0.015549108172148218,0.00012951446615948542,0.000709396019164855,0.0006001738749037473,0.0004503728676306502,0.000763096839883455,0.01883220548235576,0.0020059542490771017,0.00020562775384614992,0.00027524218094491766,6.402387356087455e-05,0.013123686207620607,0.00010425787528273568,0.0003959416872578999,0.0006458312976545751,0.00015219915206906147,0.28820822255821305,0.0002054550391623869,7.278008164722712e-05,0.0002391872187359605,0.002401230947382201,0.013753778184439595,0.00033527427694968176,0.0004273298561934393,0.00015030845552222458,0.0003127137720491932,0.012787618434942305,0.00027156675056797604,0.0001346566685499524,0.00032876779818574844,0.14869983335819156,0.06705199411934053,0.00013298977428841222,0.4091674874748517,0.00013282074577673046,0.00021236970330010697,0.0004375304288496058,0.00020534021971207163,0.00012621691446830716
ub0027,8.493548015410453e-05,0.022529303715503136,5.558685762631749e-05,0.00030446865657026204,0.00025759114579700966,0.005478536315963528,0.3861499559676934,0.2353479457800857,0.0008609439281558514,8.825423920591335e-05,0.00011813234751785852,2.747867516151624e-05,0.0003473711027341436,4.474687532300307e-05,0.0001699358755092772,0.00027718704680554715,6.53229932360691e-05,0.049703952858760565,8.81801110654747e-05,3.1236788881748273e-05,0.00010265776687476964,0.01688631107496369,0.0164735196050329,0.00014389777490661856,0.00018340749554917376,6.451151724516184e-05,0.063557081659865,0.00020313276406347638,0.04768370491621892,5.779386106493425e-05,0.00014110523196200227,0.00039823922038074544,0.0023521324727477505,5.707843971671001e-05,0.14918611777823695,5.700589365994699e-05,9.114784480483888e-05,0.00018778552216472576,8.813083122341021e-05,5.41715675679295e-05
ub0028,0.00024273132220524127,0.003967665566758862,0.00015885789336081722,0.0008701202306181558,0.0007361521862739442,0.015656735692910487,0.0009359877703924296,0.0684118940012518,0.002460432997455012,0.00025221577759731734,0.00033760238779121277,7.852943366307479e-05,0.0009927282086304506,0.00012787904644794942,0.0004856481611410396,0.0007921539767268291,0.00018668213201157544,0.21756716141164806,0.000252003931834997,8.926949082946145e-05,0.00029337863803135367,0.04825823798203216,0.0017655768874626598,0.030619883964378525,0.0005241477862517444,0.00018436307006180656,0.0003835637247770977,0.0005805192872857407,0.0003330942340367408,0.00016516513812819814,0.0004032550291358882,0.4995807979671982,0.006721999146599921,0.00016312058419769404,0.09405371068430332,0.00016291325976452526,0.00026048521590146687,0.0005366594502479278,0.0002518630983317228,0.00015481323232454416
ub0029,0.00032008632366723366,0.06498567270024902,0.0002094836323941364,0.001147415105873951,0.060724322214273076,0.0007284571912364897,0.0012342736887045822,0.010542361229801784,0.18250524436931986,0.00033259333937025266,0.0004451914412512343,0.00010355564124365305,0.0013090964932519044,0.00016863226995066276,0.0006404172855942656,0.0010446021217421402,0.0002461750580315345,0.04788842925119911,0.0003323139813927592,0.00011771840105203841,0.00038687421481828176,0.003883879507756413,0.0023282409947155843,0.000542290567736654,0.5583911621502292,0.00024311694419968882,0.0005057999991126027,0.0007655224830361968,0.020357102887628088,0.00021780090587873968,0.000531766640595684,0.001500797166984851,0.00886420415371919,0.0002151047818465841,0.024438001941553888,0.0002148313860811901,0.00034349812941350104,0.0007076851431060543,0.0003321282662658332,0.00020414999572203823
ub0030,0.00033336620394776116,0.08842604343434121,0.00021817478022904445,0.146404538198146,0.0010110283981334932,0.0007586797392612751,0.0012854817710481509,0.2184219167675088,0.003379148603392224,0.06257904296035954,0.00046366173693271454,0.00010785200261996304,0.0013634088565758588,0.00017562855873526738,0.0006669871958135907,0.0010879410278178095,0.000256388475653555,0.07061946213064911,0.00034610116804253667,0.00012260235315244555,0.00040292502010589226,0.00404501558597455,0.002424836067319132,0.0005647893541086981,0.0007198624232871813,0.00025320348546814986,0.0005267848489404551,0.16675101839654174,0.041945904153169934,0.00022683712436480987,0.000553828805712212,0.06379571373525335,0.07146461694600721,0.00022402914236897042,0.046196113317731366,0.00022374440384143637,0.00035774932884912185,0.0007370458913850922,0.0003459077478858438,0.00021261985932444991
ub0031,0.0001636385376470169,0.02304013332641545,0.00010709484514433456,0.0005865959152772483,0.35688923535198736,0.0003724110050897344,0.0006310008474019746,0.0053895978910515644,0.4904261939230194,0.00017003253079399684,0.00022759634208881782,5.294101136238322e-05,0.0006692526982729957,8.621030020486389e-05,0.0003274021423279115,0.0005340345743811398,0.00012585269511023958,0.08557805741767162,0.00016988971391137175,6.0181474739692374e-05,0.00019778267949997424,0.0019855655054703447,0.0011902725093033866,0.00027723657314534817,0.0003533568575901928,0.00012428928787162975,0.0002585814078163987,0.0003913599875956837,0.0002245571476364187,0.00011134690582170896,0.0002718563993599713,0.0007672563166600763,0.024896981116401786,0.00010996855954036147,0.0023108454520494467,0.00010982879073444879,0.00017560741408041944,0.0003617916585926573,0.00016979477029915836,0.00010436811663134124
ub0032,0.0003554892418123433,0.07217336639753932,0.00023265341923607582,0.0012743241303093367,0.0010781228404290898,0.0008090276761547179,0.0013707896443669013,0.03382924801489872,0.02572425407344425,0.0003693795870125447,0.0004944315211551361,0.00011500933863506294,0.0014538881715206364,0.00018728372116322351,0.5316118058474997,0.0011601395898430634,0.00027340307367745945,0.16378937703600846,0.00036906933084640916,0.00013073856032929374,0.0004296641597392157,0.026434309699908284,0.002585754419261945,0.000602270226850128,0.0007676343433531028,0.00027000671935965083,0.0005617436450679235,0.0008501925479570175,0.00048782915873404073,0.00024189061878622392,0.0005905823082993772,0.0016667917607133052,0.12044890552420592,0.00023889629189014752,0.00502009312419161,0.0002385926573823025,0.0003814904935335845,0.0007859581505461988,0.0003688630748311331,0.00022672985950711392
ub0033,0.0007236859739305428,0.6422836906769168,0.0004736233800768831,0.002594200867076939,0.0021947847811511416,0.0016469752467610733,0.002790580198095657,0.023835316881730604,0.007335603966877035,0.0007519631953260237,0.0010065372305078028,0.00023412985669242609,0.0029597477325303267,0.0003812621767690232,0.0014479250526463025,0.002361750090356198,0.0005565793458085071,0.01820645770963084,0.0007513315924268386,0.00026615056444416105,0.000874687302261776,0.008781097211518575,0.05029639626912747,0.001226069496408232,0.0015627089150711227,0.0005496652294494134,0.00114356765005809,0.0017307764897750574,0.0009930964944264698,0.0004924279765781989,0.0012022758573194696,0.0033931654655472336,0.06507361264659142,0.0004863322861291544,0.010219636924260034,0.0004857141632475491,0.045809073733688366,0.09166492314712923,0.0007509117074690463,0.00046156451418903025
ub0034,0.0003020384484420565,0.06132149455330135,0.0001976720235260963,0.0010827187938758623,0.000916018015884267,0.0006873835697718407,0.0011646799076512626,0.0851271361742467,0.5481107939872135,0.00031384026357211364,0.0004200895890665963,9.77167185723687e-05,0.0012352838732772706,0.0001591240406325868,0.0006043077413624789,0.0009857028581398712,0.0002322946251533,0.007598669086227997,0.0003135766570264937,0.00011108091967028689,0.00036506054444060697,0.0036648892930464493,0.0021969645237769077,0.0005117138395897916,0.0006522140722323191,0.019024208854793376,0.0004772807697738033,0.0007223589573422079,0.24474687882356005,0.00020552033253779122,0.0005017832977635796,0.0014161756195919008,0.008364401323332916,0.0002029762278408151,0.004265279957658686,0.0002027182473315445,0.0003241301935744752,0.000667782741106624,0.0003134014133355223,0.0001926391207561892
ub0035,0.0005697441141056491,0.3283917026483979,0.00037287462079170486,0.002042364683119745,0.001727912044498922,0.0012966320845260446,0.0021969703712364213,0.05421827913229279,0.0057751805812107215,0.0005920062292131662,0.0007924274939244037,0.0001843259543395705,0.002330152732804712,0.00030016041345317924,0.0011399236770208824,0.001859360636300068,0.0004381842646263648,0.3334123094104271,0.0005915089803411063,0.0002095352445956216,0.0006886245693555827,0.0069131897423403785,0.03959738998314623,0.000965261044468041,0.0012302908146560945,0.00043274091317042896,0.0009003089201294347,0.001362607198984373,0.0007818458596970671,0.0003876791196499134,0.0009465287678835598,0.0026713742173033145,0.1575907808217092,0.00038288009924622885,0.04349891494013885,0.00038239346293396777,0.0006114164304098839,0.0012596584580847642,0.0005911784129514902,0.00036338090651522384
