sender,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Mayer Julie Henriette,0.05644027967721111,2.9206916453700042e-05,4.172788905703413e-05,0.006014716190112066,0.08922910536046276,2.7686879108104413e-05,2.1667823084287038e-05,2.7086951808561788e-05,3.613990263066043e-05,1.7372898124567727e-05,1.2251551349343444e-05,1.7051042403948618e-05,2.669121571530865e-05,3.16895197256975e-05,5.949870544282306e-05,1.7474508691247954e-05,2.5077795698666712e-05,0.00019834473780069444,0.00011535697646341487,0.00012570189879739662,0.0001450196411480955,1.3884861341569253e-05,0.003018152464659761,2.2889268672561606e-05,5.0074978570433204e-05,3.4619530861513536e-05,0.017887642531441754,0.00010118445407646516,1.5385305510949525e-05,7.670092837726107e-05,0.013478552322918598,2.0328042729576573e-05,0.00014402576563186576,5.6942162760924914e-05,0.00034886696332992546,0.00027015809379056326,1.902954010561029e-05,5.384798379026373e-05,3.3642742466887234e-05,2.628631516340306e-05,2.727414304049148e-05,0.006163049855402057,2.1994712798824705e-05,8.055477066627712e-05,2.248643376540611e-05,3.3379234713828404e-05,3.6860672920257646e-05,4.061999037854736e-05,0.2105792239472026,0.00048183196799557107,1.768747078905851e-05,2.2121766132600646e-05,2.5869404077102703e-05,2.319338681105121e-05,1.3701951672520328e-05,2.1215921224895486e-05,0.1368416037991091,2.673334492041248e-05,0.4571566273338386,3.260755505156388e-05
Mayer Julie Henriette + Mayer Johann Siegfried Wilhelm,0.00020130357607642336,6.034260517549469e-05,8.621141290854994e-05,0.00017332075262908018,0.14759080244160294,5.7202149950011133e-05,4.476655026080182e-05,5.596267723033226e-05,7.466641947566825e-05,3.589307121642677e-05,2.531217312969972e-05,3.522810500188026e-05,5.514507134349645e-05,6.547175837751153e-05,0.00012292659845419918,3.6103002528982926e-05,5.181168395216397e-05,0.0004097878055945235,0.024744957269021442,0.00025970492506340487,0.0002996161187492581,2.868665397043861e-05,0.00010896195628956768,4.729010350865808e-05,0.00010345681872432698,7.152527331835191e-05,0.00019661480258297988,0.006335707284814066,3.178662894534962e-05,0.00015846704820757026,0.03397386035299348,4.19985128647851e-05,0.0186775317454918,0.00011764468360664475,0.000720772473888615,0.0005581569425314331,3.931575683740532e-05,0.00011125199164736491,6.950719117913064e-05,5.430853133497789e-05,5.634942146670358e-05,0.00047978377186006123,4.544191689909606e-05,0.00016642923360373727,4.6457831201106376e-05,0.15936202754066855,7.615555842932461e-05,8.392245191411022e-05,0.061338684795498026,0.03775542127620137,3.654299035878e-05,4.570441394045357e-05,5.344717710356529e-05,4.791842320090208e-05,2.8308755606546053e-05,4.3832903755441885e-05,0.0008937896533090592,5.523211189068901e-05,0.503383800398181,6.73684544321508e-05
Mayer Therese Apollonia,0.0004045374589892079,0.00012126383764397837,0.00017324950998711454,0.00034830348384892404,0.013419446129607613,0.00011495281326106233,8.996236849434908e-05,0.0001124619824756471,0.00015004881778673371,7.21303223132982e-05,5.086706554828513e-05,7.079401350056159e-05,0.00011081893065132375,0.0001315713276724839,0.00024703194424111687,7.255219797690538e-05,0.00010412019190361088,0.013135566470698874,0.00047894921352396457,0.0005219001694845557,0.0006021052666497029,5.764838524129458e-05,0.06177927570401864,9.503367342796916e-05,0.00020790568840146927,0.00014373640491478328,0.0003951149511938497,0.0004201064919220065,6.387806095656624e-05,0.00031845364232910343,0.5853800756010962,8.439975089759759e-05,0.0005979788071027162,0.00023641746608492223,0.0014484564595393461,0.0011216660709650274,7.900851380406391e-05,0.00022357078242578042,0.0001396808891780825,0.00010913782902369828,0.00011323917945202361,0.03790035237754484,9.131957788459812e-05,0.00033445436278795683,9.33611481254071e-05,0.0001385868345751082,0.0001530413750981115,0.00016864963907342294,0.00014493442226238214,0.0020005122290577006,7.343639269476132e-05,9.184708906036896e-05,0.00010740686100585752,9.62963377913522e-05,5.6888964833247606e-05,8.80861227155405e-05,0.001796149885997177,0.00011099384638047576,0.2728708817576126,0.00013538290726472792
Merzdorf Ernestine Amalie,0.0002608447467673931,7.819062071858625e-05,0.00011171085286658073,0.00022458521954872194,0.04330076574882987,7.412128790298539e-05,5.800751131214627e-05,7.251520641158167e-05,9.675110427628263e-05,4.650945231394417e-05,3.279895727059676e-05,4.564780371721777e-05,7.145577068438797e-05,8.483686463629648e-05,0.00015928558284821262,4.6781476691898945e-05,0.06107002363486158,0.12283146351587161,0.00030882526089984035,0.0031738635208396816,0.0003882359774518317,3.717153533170277e-05,0.00014119050664475915,6.127747611218141e-05,0.02304154288141357,9.268087616640795e-05,0.005345321539625715,0.00027088362045517533,4.1188414728862295e-05,0.00020533811602525782,0.2059802469722612,5.442074932967387e-05,0.0003855752466056226,0.00015244139374978239,0.006887689175127129,0.0007232474910222213,5.094449306915463e-05,0.0001441578840984325,9.006588971251047e-05,7.037180053872112e-05,0.05587253167697203,0.00689285317885859,5.888263654923658e-05,0.0002156553407554819,6.01990359595712e-05,8.936044602733089e-05,9.868069778295975e-05,0.00010874486754931841,0.03063676776937812,0.05774472972593212,4.735160324544103e-05,0.026671299319248908,6.925567666874803e-05,6.209163895124655e-05,3.668186294259458e-05,5.679771270345977e-05,0.03513528371930926,7.156855591122526e-05,0.2598088423641479,0.049949445992367156
Meyer Johann Friedrich von (gen. Imo),0.00028516465702537185,8.548073831711089e-05,0.00012212623577241398,0.00024552446579531774,0.0007806124806508784,8.103200047184494e-05,6.341585281368358e-05,7.927617566292379e-05,0.00010577171213793067,5.0845770067859006e-05,3.585697437564319e-05,4.990378549808352e-05,7.811796324143683e-05,9.274664606794206e-05,0.00017413660487670233,5.114315669114103e-05,7.339591959616572e-05,0.01793842303065104,0.0003376186436440155,0.13923126882203252,0.000424433233664804,4.0637230595347244e-05,0.0001543544307545328,6.699069341232747e-05,0.00014655590726941908,0.00010132199552545668,0.0002785225868188303,0.000296139507037016,4.502862451759e-05,0.0002244828548638356,0.013411191572433695,5.9494678386216664e-05,0.0004215244290651367,0.00016665429648806115,0.1832792167411268,0.000790679610296043,5.569431270299569e-05,0.00015759847221723545,9.846320030533808e-05,7.693292893023994e-05,7.982403372720129e-05,0.0006796569510363388,6.437257052098572e-05,0.00023576200803103218,6.581170468415605e-05,9.769198444215511e-05,0.00010788121166724514,0.00011888371624222912,0.09557073570265258,0.31385278187101584,5.176643910382795e-05,6.474442123634741e-05,7.571274303605156e-05,6.78807648806705e-05,4.010190350662749e-05,6.209325839845658e-05,0.0012661335923905375,7.824126402064428e-05,0.2270667114306461,9.543348695991532e-05
Miltitz Carl Borromäus von,0.00022782373267151226,6.829226692418713e-05,9.756908580826344e-05,0.0001961543931956881,0.0006236468816541621,0.041667507671696975,5.0664189767651234e-05,6.333531805746486e-05,0.013952092994045394,4.062169992681261e-05,2.8646852067081293e-05,3.986912966427083e-05,6.240999905109793e-05,7.409714555924866e-05,0.0001391212071355141,4.085928803211789e-05,5.863746419237685e-05,0.00046377411317506434,0.0002697302688798114,0.2845795111977709,0.00033908817653638103,3.246589411268197e-05,0.0001233168336346652,5.3520201229184665e-05,0.00011708643766540954,8.094816329318821e-05,0.0002225172502942593,0.00023659175926093746,3.5974266312212013e-05,0.00017934383050591742,0.07311862284526267,4.753148530195684e-05,0.00033676427451983723,0.00013314344171436678,0.007749523487585403,0.09077102382438512,4.449529735181023e-05,0.007059703494764096,7.866421476750203e-05,6.146325150202608e-05,6.377301279313042e-05,0.0005429914952870938,5.142853062764466e-05,0.00018835497095624266,5.2578283616983005e-05,7.804807503097714e-05,8.618845190542154e-05,9.497857227712392e-05,8.162285182417661e-05,0.2854122225106534,4.13572407842158e-05,5.172560958144621e-05,6.048842065213436e-05,5.423129707948241e-05,3.2038210623344585e-05,4.9607542707560947e-05,0.0010115393825032768,6.250850650308506e-05,0.1883419199889758,7.624371634220982e-05
Mosengeil Friedrich,0.0001878042415672777,5.6296055043131136e-05,0.031002778588854505,0.0013509216604202833,0.0017033208667242671,5.336619744549947e-05,4.176452392540467e-05,0.025278336232890854,6.965932028375139e-05,3.348609671376228e-05,2.3614749274191548e-05,0.022476888825920596,5.144706567908665e-05,6.10812493539438e-05,0.002493130643110184,3.368195011937125e-05,4.833721386680958e-05,0.00038230760492789903,0.029596624932209513,0.0002422892202585755,0.012103397907989501,2.6762938826162945e-05,0.00010165501259093534,4.411884873674513e-05,9.651904727270843e-05,6.672881808788971e-05,0.03945485987170755,0.0018225241027359468,2.9655030762074115e-05,0.00014784031353089086,0.07895318240848145,3.9182109971708056e-05,0.000277608300160473,0.00010975547980717633,0.03621495448019686,0.19827556962249354,3.667925845335836e-05,0.00010379147912529079,0.03180094055789075,5.066662369736613e-05,0.03008366416396411,0.0004476096706610852,4.239460075641208e-05,0.0015580200020106543,4.3342388265730676e-05,6.433815900169163e-05,7.104859819540435e-05,7.82946470171611e-05,0.06071769500363237,0.009879932696394702,3.409243254737592e-05,4.26394948548015e-05,4.986303152427033e-05,4.470503357043567e-05,2.6410382170172834e-05,4.0893487368336785e-05,0.009250361152670488,0.00236161238558341,0.37015670246494803,6.285075375604118e-05
Müffling Wilhelmine von,0.0003008300081829472,9.017657193448378e-05,0.00012883516803942173,0.0002590122065784176,0.0008234949638973703,8.548344531649595e-05,6.689956504382534e-05,8.363116531396895e-05,0.0001115822183572594,5.363895226406461e-05,3.7826755977970775e-05,5.264522033111839e-05,8.240932718063213e-05,9.784162801450356e-05,0.00018370269589666624,5.395267564496546e-05,7.742788087075245e-05,0.0006123908542164768,0.0003561655234193631,0.00038810554812158656,0.0004477492214090807,4.2869612735504404e-05,0.00016283379978195857,7.06707873887006e-05,0.00015460686903845858,0.00010688805920406794,0.1742527766334412,0.0003124077550652188,4.750224527609759e-05,0.0002368146872408897,0.3162871625747026,6.27629832268273e-05,0.0004446806233554213,0.00017580935133825558,0.0010771293458574096,0.0008341151253336598,0.0641488946370024,0.00016625605073672468,0.00010387221776553676,8.115919371299588e-05,8.420911963579443e-05,0.0007169935021914982,6.790883947046252e-05,0.0002487134539919271,6.942703161460464e-05,0.00010305863561671,0.00011380760199100026,0.00012541452262363273,0.00010777895214975956,0.019799128584631856,5.461019770700771e-05,6.830111758413894e-05,7.987197763102275e-05,7.160975440480322e-05,4.2304877770940446e-05,6.55043146895009e-05,0.0013356878897010753,8.253940141495297e-05,0.4134994400080481,0.00010067606891594628
Müller Friedrich Theodor Adam Heinrich von,0.0002868442908596106,8.598422406373464e-05,0.0001228455652987,0.0002469706169564924,0.03375837498827818,8.150928293408378e-05,0.07093415443068608,7.974311623081001e-05,0.00010639471271684329,5.1145254150580734e-05,0.044785724976171705,5.019772124542867e-05,7.857808188128099e-05,9.329292836804501e-05,0.00017516227803122776,5.1444392395678475e-05,7.382822516704094e-05,0.011323838170861718,0.0003396072340354392,0.00037006235316097545,0.0004269331662548912,0.019730725578959905,0.00015526358593198148,0.030732276407525766,0.00014741912876055707,0.03119965976607365,0.076621197872845,0.00029788378327679535,4.5293845327342204e-05,0.00022580506990327594,0.28869307701725117,5.984510496367907e-05,0.0004240072286532813,0.00016763589847872335,0.004607025680426991,0.09584610554478712,5.602235493994899e-05,0.00015852673495821338,9.90431533906377e-05,7.738606765979443e-05,8.029420120599127e-05,0.0006836601638557123,6.475172812267389e-05,0.00023715065783654356,6.619933885674081e-05,9.826739502814641e-05,0.0001085166373019824,0.03420790833507686,0.00010276826200193607,0.010109285573283708,5.207134597238536e-05,6.512576905701055e-05,7.615869481076628e-05,6.828058591942369e-05,4.033810568767519e-05,6.245899073980665e-05,0.0049321489436666855,7.870210890813324e-05,0.23590308173392063,9.5995594884822e-05
Müllner Adolph,0.023105407466232616,2.2682428224441503e-05,3.24063599796318e-05,6.515024533464821e-05,0.002510110429955529,2.150194968797568e-05,1.6827481349095833e-05,0.00923293149648485,2.806666526258413e-05,1.3491993082724793e-05,9.514696101523492e-06,1.3242036217434274e-05,2.0728706011992465e-05,2.4610446562704397e-05,4.6207380974072385e-05,1.3570905020902953e-05,1.947570541600788e-05,0.00015403681131460144,8.958755858284103e-05,9.762154459776103e-05,0.00011262392614059153,0.5849661446793623,4.0958154616376156e-05,1.7776070082521967e-05,3.888880598076306e-05,2.6885927008930763e-05,7.390634087608592e-05,7.858101421480136e-05,1.1948405731787116e-05,5.956682573537657e-05,0.01737652080419981,1.5786992471044923e-05,0.00011185207095017287,4.422194043717759e-05,0.00027093410795878223,0.00020980789195499235,1.4778560354835236e-05,4.181896535670799e-05,2.6127341874252106e-05,2.041425557278933e-05,2.1181414096890274e-05,0.00018034788085163973,1.7081347672131425e-05,6.25597641117196e-05,1.7463223846859304e-05,2.5922698713622124e-05,2.8626423783687016e-05,3.15459530861288e-05,2.7110016424427647e-05,0.0280098826361288,1.3736293842614827e-05,1.7180018756722546e-05,2.0090477614031758e-05,1.8012251736924837e-05,1.064109372310462e-05,1.647652915233142e-05,0.00033597024192061635,2.076142403864328e-05,0.3320033715198387,2.5323403386457973e-05
Mützschefahl Antonie von,0.0002488202214638256,7.45861582596558e-05,0.00010656116135994992,0.00021423220041094702,0.0037612350274588316,0.0032120812845757786,0.06334513699731589,6.917237146782467e-05,0.0006158538448013573,4.436544100785182e-05,3.1286977840232314e-05,4.35435130322325e-05,0.0026859758318672987,0.004179366401710262,0.00015194277244015092,4.462492549740001e-05,6.404155816137566e-05,0.013878637809631583,0.0002945889106950097,0.00032100690026982037,0.016711144815752,3.545798705170962e-05,0.00013468185028570517,0.0006818977687436714,0.00012787725408890444,8.840843612523059e-05,0.015322582886541527,0.0002583963191433729,0.0005096586811602918,0.00019587235755194499,0.3244432601833327,5.191203989441232e-05,0.16963291919956586,0.00014541408950397385,0.023001519850533978,0.02276110290485493,4.859603348321658e-05,0.025230687583889033,0.02590177359839483,6.712777317485001e-05,6.965040463752473e-05,0.023449476814008552,5.616824125509461e-05,0.00020571397473642151,5.742395675971392e-05,8.524107250070235e-05,0.00061769448713599,0.00010373190321829462,8.914530470222688e-05,0.006825975233466209,4.5168770129399656e-05,5.649269933595542e-05,6.606310082875356e-05,0.00040621171969725564,3.499088777594284e-05,5.417942906136465e-05,0.0029750992365220547,6.826936004027398e-05,0.2416793601819442,0.004316591299904703
Mützschefahl Antonie von + Schwendler Auguste Sophie Henriette,0.00011017663494919551,3.3026463373804745e-05,4.718487149415388e-05,9.486119255171291e-05,0.00030159858242813614,3.130764249791013e-05,2.450144186284446e-05,3.062925945063778e-05,4.086611376645925e-05,1.9644846265008245e-05,1.3853753187290675e-05,1.9280899725649075e-05,3.0181770801494146e-05,3.583373014447833e-05,6.727967395021789e-05,1.975974499675817e-05,2.8357355096034137e-05,0.00022428335523696412,0.00013044283411846392,0.00014214061807007376,0.037049361005048256,1.5700659988350164e-05,5.9636604155051206e-05,2.588262251737174e-05,5.662355518844784e-05,3.914691473263123e-05,0.01687369055799228,0.00011441689408918955,1.7397325382077435e-05,8.673152490452389e-05,0.2633792021477724,2.29864511624762e-05,0.29859908769823784,6.43887983118695e-05,0.07416524290613517,0.00030548813339658883,2.151813630564444e-05,6.088997677045366e-05,3.8042386420297323e-05,2.9723919207720397e-05,3.084093069553018e-05,0.030441537549448144,2.487108071881769e-05,9.108935505781569e-05,2.542710670391875e-05,3.774441832876985e-05,4.168114309720167e-05,4.593208689483017e-05,3.947319729815437e-05,0.007251275813729877,2.000055730347664e-05,2.501474950635037e-05,2.925248639680866e-05,2.622651183475513e-05,1.5493830229545078e-05,2.399044234560995e-05,0.0004891852309499709,3.0229409471311768e-05,0.2688034932763728,3.6871821930499234e-05
Oertel Auguste,0.00036019057435279246,0.00010797044960519605,0.00015425726127938974,0.000310121174464512,0.0009859891498671296,0.00010235126293477788,8.01003626687179e-05,0.0001001334861843725,0.00013359991431844868,6.422313099804196e-05,4.529083067179385e-05,6.303331327393066e-05,9.867055174617944e-05,0.00011714799465326082,0.00021995139362871369,6.459875909923145e-05,9.270615338611959e-05,0.000733229423623483,0.0004264450385782872,0.0004646875527204929,0.0005361002720422572,5.1328757150093437e-05,0.00019496459220199542,8.461573249707171e-05,0.0001851143019082831,0.011090347413298243,0.2634486311228008,0.0003740528726136115,5.687551289311403e-05,0.10990722280167592,0.03886436940721311,7.514753967901226e-05,0.0005324261701729607,0.00021050051362099385,0.0012896713332557108,0.0009987049094104074,7.034730983121519e-05,0.2304087884911777,0.00012436855618976062,9.717373866411578e-05,0.00010082548396872053,0.0008584725404272857,8.130878977213692e-05,0.00029779024500820126,8.312655557176381e-05,0.00012339443587763114,0.00013626441648707872,0.00015016164513919071,0.00012904617764845921,0.0017812087181852331,6.538602513896974e-05,8.177847323199045e-05,9.563252572900164e-05,8.573997894732159e-05,5.065258720125079e-05,7.842979785530197e-05,0.0015992493270648766,9.882629256954847e-05,0.3306567151229578,0.00012054173486696587
Oertel Ludwig Christian von,0.0003008300081829472,0.10080325495667852,0.00012883516803942173,0.0002590122065784176,0.0008234949638973703,8.548344531649595e-05,6.689956504382534e-05,8.363116531396895e-05,0.0001115822183572594,5.363895226406461e-05,3.7826755977970775e-05,5.264522033111839e-05,8.240932718063213e-05,9.784162801450356e-05,0.00018370269589666624,5.395267564496546e-05,7.742788087075245e-05,0.0006123908542164768,0.01866763432064556,0.00038810554812158656,0.0004477492214090807,4.2869612735504404e-05,0.00016283379978195857,7.06707873887006e-05,0.00015460686903845858,0.00010688805920406794,0.0002938230597923975,0.0003124077550652188,4.750224527609759e-05,0.0002368146872408897,0.20641834979134546,6.27629832268273e-05,0.009600415021968515,0.00017580935133825558,0.0010771293458574096,0.0008341151253336598,5.875384671072727e-05,0.00016625605073672468,0.00010387221776553676,8.115919371299588e-05,8.420911963579443e-05,0.0007169935021914982,6.790883947046252e-05,0.0002487134539919271,6.942703161460464e-05,0.00010305863561671,0.00011380760199100026,0.22901877448795105,0.00010777895214975956,0.20291381655689372,5.461019770700771e-05,6.830111758413894e-05,7.987197763102275e-05,7.160975440480322e-05,4.2304877770940446e-05,6.55043146895009e-05,0.0013356878897010753,8.253940141495297e-05,0.22122901763717304,0.00010067606891594628
Osmund Emanuel,0.0004141879541398443,0.0011818778678286332,0.0009732113561010561,0.0007964099907568432,0.002814654263707181,0.009785474250910076,0.0003999975416129475,0.0028768270858243556,0.00014766434553577923,0.0010856947015664723,0.00015740881578308846,3.673115439665734e-05,0.0008136888847203329,0.00013807738318275718,0.0008436288799981524,0.001364217242391832,0.001090267375493693,0.0016071735718644151,0.0018080679612700993,0.0015949433717191474,0.33347596090728665,2.9910604503291448e-05,0.00023731134628731117,0.004220482002869012,0.0008927679830352951,0.007227233835547436,0.002129321045200662,0.00440371068616522,0.0008342404279013663,0.001108206784997565,0.1223498236236865,0.0003754338953182556,0.025133730524332862,0.00029228719889086587,0.013271670160910718,0.010011931585644602,0.0001366398975320541,0.0009588049594466395,0.0010043044920702627,0.003616228567343879,0.002549968267095011,0.022100593062778284,0.00017292888438136207,0.001513151284441654,0.000793383292577135,0.002524016625957567,0.00036634488694211426,0.0015409965829276094,0.00014395948775319163,0.010739398677819003,0.000261181230994771,0.002275372382842996,5.572756508338338e-05,4.9962920257639684e-05,0.0002478548862807967,0.000640580660763457,0.012545351515373135,0.0020320635225543108,0.377116017541307,0.0006909421940957924
Osmund Emanuel + Braun Henriette,0.00018540112996679443,5.557570015760461e-05,7.940094101066024e-05,0.0001596288750078009,0.0005075188401274379,5.2683332526769626e-05,4.1230112076682675e-05,5.154177484920389e-05,6.876797129579099e-05,3.3057614232236856e-05,2.331257890013754e-05,3.2445178576747755e-05,5.078875764880744e-05,6.029966392397954e-05,0.00011321572473074504,3.325096153049126e-05,4.7718698979131925e-05,0.0003774156608871884,0.028432838392867518,0.00023918892800204068,0.3444786227658224,2.642048474621536e-05,0.017028354687598928,4.355431134230478e-05,9.528400571969032e-05,6.587496731489692e-05,0.0001810827570854664,0.00019253647981905148,2.9275569958407978e-05,0.00014594857365590034,0.1441433521497696,3.8680742259143956e-05,0.0002740560708767319,0.00010835106708177604,0.0006638333690464531,0.05129806533789299,3.620991680936352e-05,0.0001024633807530932,6.40163082872233e-05,5.001830207188866e-05,5.189796732143383e-05,0.023012549379681363,4.1852126550156766e-05,0.005795948579459575,4.278778632934835e-05,6.351489870170895e-05,7.01394722401192e-05,7.729280183553734e-05,0.005709090835278165,0.0009168427287461236,3.365619149414101e-05,4.209388702470565e-05,4.9224992529563645e-05,4.413299545310368e-05,2.607243934610939e-05,4.0370221157419704e-05,0.0008231826523201884,5.086892222470301e-05,0.3733351525110529,6.204652604430363e-05
Otto Georg Christian,0.011701113265512755,0.00012146232794174227,0.09255698329931851,0.00034887360321480084,0.007202726488344612,0.00011514097338015716,9.01096230894281e-05,0.010293750870356073,0.0001502944246807614,0.0014043230093938072,5.095032713049482e-05,7.09098924393503e-05,0.00011100032423881226,0.0001317866897500357,0.0010697331482162344,7.267095479393885e-05,0.011642876066201903,0.0035513656895916467,0.0037465909661433838,0.0005227544399913836,0.0006030908205954176,5.7742746803442624e-05,0.0014513720327420485,9.518922897117819e-05,0.0024896230539056363,0.00014397167935739833,0.0010117841247526144,0.00042079414179598603,6.398261954209506e-05,0.0003189749020840147,0.046374716183271804,0.0014797010671911384,0.0005989576066672395,0.011760986829100718,0.004399921192442065,0.0025352983061008787,0.02393182733835664,0.0016209156917218533,0.0003680472309425812,0.00010931647090573916,0.022319979773691052,0.002878140712088672,0.006479324810233602,0.006378249824102378,9.351396600129684e-05,0.00013881367996113113,0.00015329188034933578,0.00016892569265813422,0.003841306243691925,0.5161925527400811,7.35565968028936e-05,9.199742865385822e-05,0.002371749834355496,9.64539601224044e-05,5.698208334069898e-05,0.0007042527371868575,0.002477830228117462,0.00011117552627817706,0.1904446681229899,0.00013560450831329453
Pohl Eduard,0.00012341995572631172,3.699627102671283e-05,5.2856531273128196e-05,0.0001062635847453156,0.000337850976366843,3.507084648908565e-05,2.744653502385031e-05,3.431092124995993e-05,4.577825374761682e-05,2.2006172700732152e-05,1.5518985543596422e-05,2.159847949250188e-05,0.3606362400021265,4.014097353744249e-05,7.536674526359922e-05,2.2134882353120105e-05,3.176593215141927e-05,0.00025124239623273124,0.0001461221684537661,0.05650335577895418,0.0001836957337354213,1.7587892038358178e-05,6.680497228725482e-05,2.899373471197293e-05,6.342975239393649e-05,4.385240559716628e-05,0.00012054525161895991,0.00012816989745004898,1.9488497986912924e-05,9.71567244609335e-05,0.5204141145882853,2.5749441213974515e-05,0.00018243679604429118,7.212838403156708e-05,0.0004419082291032174,0.0003422080545127042,2.4104633721841308e-05,6.820900130641007e-05,4.261511208689009e-05,3.3296758376410235e-05,3.454803554996737e-05,0.00029415717810542583,2.7860604769763115e-05,0.00010203836932901346,2.848346552872072e-05,4.2281327989371296e-05,4.669125026418551e-05,5.1453160950060744e-05,4.421790759139312e-05,0.0006103344084801635,2.240464049419284e-05,2.8021542661946068e-05,3.276865895971008e-05,2.9378959803897194e-05,1.7356201174987938e-05,2.6874112950673612e-05,0.0005479856920085745,3.3863008979192746e-05,0.05695599537618973,4.1303844797121344e-05
Recke Elisa von der,0.00014653837134759594,4.392622951681204e-05,6.275735526127906e-05,0.0001261683538168381,0.0048610177785092575,4.1640143978730496e-05,3.2587684202777075e-05,4.0737873302711504e-05,5.435320980173243e-05,2.612826011954027e-05,1.8425925152399707e-05,2.564419983616096e-05,4.014269939971218e-05,4.7659982146872164e-05,8.948407119175858e-05,2.628107902736317e-05,3.7716169434784836e-05,0.0002983038791478268,0.00017349305026876654,0.4952359788210564,0.00021810470994482428,2.088236897810608e-05,7.931854925150161e-05,3.442469768339902e-05,7.531109986297917e-05,5.206662130176883e-05,0.00014312519188631236,0.0001521780486598773,2.313898703177297e-05,0.0001153556415102256,0.2254258762537777,3.057269917495254e-05,0.00021660995427261027,8.56391161519958e-05,0.0005246842927207469,0.00040630877458360914,2.8619794479280712e-05,8.098557404162563e-05,5.059756409130533e-05,3.95337424561511e-05,4.101940268053243e-05,0.00034925724568692453,3.307931544533666e-05,0.00012115169194839055,3.3818847400739206e-05,5.020125720767142e-05,5.543722430973214e-05,6.109111255093579e-05,5.25005873216325e-05,0.005184541459312011,2.660136692908802e-05,3.327039942741896e-05,3.8906722068909476e-05,3.4882081234062326e-05,2.0607278928246688e-05,3.190803885828564e-05,0.0006506316612752,4.020606032094072e-05,0.26385952875201496,4.904067669887919e-05
Richter Caroline,0.001483194855004346,0.0008144454855043796,0.015343428552560939,0.0009173898206068643,0.009652480881147651,0.0011446260580931932,0.002867153089591248,0.001110295340560873,0.0014460583933488258,0.0008199714702071135,0.00013574778634377287,0.0007848632499963668,0.0011875711418256982,0.0008004109080213428,0.0007310657642573191,0.0015279778414058634,0.0011155211044180963,0.041383991124649314,0.013879761146042599,0.031104341604633347,0.0033143819111556747,0.0003178899447174777,0.002529311488734529,0.0012837775301871117,0.0012887465845798974,0.0008105961607892007,0.006424928026750995,0.015742277001483684,0.00081965630217047,0.05206957597741114,0.214030362534878,0.0015897512065692814,0.00444660106899816,0.002493093207034497,0.01964365831596841,0.007317887985995259,0.001873770128737659,0.005299619274395046,0.0025119038263352344,0.0059624925637496605,0.0026919519578473077,0.07492321270591186,0.002607111060063144,0.000834753676806234,0.0013855497588661427,0.002476958471598706,0.0009425066468315601,0.002441466895931423,0.0034310006642743187,0.02257316003666316,0.00022641098593370574,0.00034316299834961667,0.0008843955511612185,0.0005271581175342707,0.0007302918341009731,0.0021275245482871258,0.12607562390036428,0.0008414349282923346,0.27350227341274225,0.0024134751895796983
Richter Caroline + Jean Paul,0.0017420905175221872,0.06508531379164878,0.0005728349820713691,0.0005112138694978547,0.013090860663059012,0.00797365039784934,0.00013204005311395666,0.0011686719196538728,0.00029189242316439716,0.0026960189231326715,7.465888403292293e-05,0.0004896484632608928,0.0001626517591091636,0.014515346719201697,0.0004364499203885933,0.00921923021441827,0.00015281985011379194,0.022584841774326504,0.017897082162337753,0.010726972584170031,0.011919941613450127,0.005951368593829426,0.0016600223260719352,0.00013948333616662923,0.0031661430868333237,0.0005486847021064323,0.0018946191068349406,0.011693499133930233,9.375545244844656e-05,0.001978179766859445,0.18945038472082198,0.00012387565798718957,0.007114094050419583,0.0033575883130447033,0.008562392230802332,0.03303182306292318,0.0001159628023777373,0.00032814051564330706,0.00020501318867829977,0.0002615001025471546,0.00016620401974371405,0.15582072897854235,0.0012672993517380314,0.0011759712006855275,0.0009238843394670438,0.0015516605919059648,0.00296250662029873,0.0003561749992930755,0.0019824243448767096,0.008994424577316052,0.0011299203648726774,0.0001348063053570584,0.00015764377783036724,0.0005632655109117479,0.0005402847910288525,0.006650524812590642,0.06491457136499845,0.002526904061113732,0.29601845047845005,0.001041587873129724
