receiver,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Goethe Johann Wolfgang von,0.0005731403474974413,0.00017180410985870453,0.00024545634069557263,0.020037745316990763,0.005330697785910728,0.0001628627803785443,0.0001274568324757278,0.00015933382257701646,0.0002125860773999746,0.00010219275638661944,7.206741174813435e-05,0.00010029950155872433,0.0001570059805623315,0.00018640754962797866,0.00034998977528333014,0.00010279046114564144,0.00014751534534834711,0.0011667250521644682,0.0006785653901090885,0.0007394174206876884,0.0008530503519251511,8.167504594609959e-05,0.000310230422673142,0.00013464175295054115,0.00029455650113304263,0.0020845317180162863,0.0005597907323453052,0.0005951982329837427,9.050112230789932e-05,0.00045117856744929355,0.10644618414639206,0.00011957583032981142,0.0008472040689514967,0.0003349514010518164,0.030265477365346505,0.10448366844553887,0.00011193763655425939,0.00031675048399709514,0.00019789700949402933,0.00015462423036930056,0.00016043493926032036,0.0013660136749041813,0.0001293796988117595,0.0004738480589394286,0.00013227215351838012,0.00019634697544552212,0.5174704529041426,0.00023893933823922677,0.00020534010706291274,0.0890207111078627,0.00010404317002731976,0.0001301270657906927,0.00015217183050074187,0.00013643066983801607,8.059911473900636e-05,0.00012479860606489341,0.0025447481980781783,0.0001572537975680531,0.10742659574788228,0.00019180771716121851
Goldschmidt Caroline,0.0003912657789144725,0.0015983977602511404,0.0010038825454418217,0.001012290979409788,0.002481834619848582,0.0019295534307635274,0.0005290757098873652,0.0029352099426888916,0.0001669191318935151,0.0014778603851284258,0.0002044457242491976,3.338631134939783e-05,0.0004343344548846467,0.00015820518551011258,0.0005619623155782993,0.0018613832396081244,0.0035444646217474025,0.0020135108979675307,0.0029062818175488456,0.0012539920504108179,0.3763651417366486,2.7186860064666682e-05,0.0005930412410466118,0.005790019899391752,0.0010124859014402116,0.009919558436547416,0.0019666940360909923,0.0011471098102338521,0.0011335233218005458,0.0014490015957466993,0.09656272333355408,0.0004965946921761835,0.003221119702376508,0.0001956427126727824,0.013044805572799889,0.005005893259750161,0.00016900002887667765,0.0010150799484962831,0.0013493395147288123,0.0048394250725074224,0.0027321773797476957,0.018514494499730322,4.306612535149729e-05,0.001618545106989722,0.0010700828804538676,0.003361892398828544,0.0004673933263075765,0.0009097240137124288,0.0002695246200602122,0.00648169266503319,0.0003418923307374856,0.00311168111118485,5.0652855026712256e-05,4.5413155100796275e-05,0.00032755883527906237,0.0008609009113030401,0.010995820844908383,0.002771904191466337,0.39330516730157855,0.0009187718671677171
Göschen Georg Joachim,0.008516312474148219,0.00011121318424926242,0.004907874878112013,0.32003274216426986,0.012479461930612003,0.00010542523352021273,8.25060599866221e-05,0.00010314084908661588,0.007178416852586478,6.615197886891106e-05,4.6651074573852225e-05,6.492642670849607e-05,0.0001016339775507996,0.00012066636344892756,0.000226557312254954,6.653888841110098e-05,9.549044720357197e-05,0.012568115377169358,0.0025087075822468725,0.0008999838076009826,0.004925577414949587,5.287034134888209e-05,0.0011312604856736723,8.71570423480969e-05,0.0008426664935416081,0.00013182316833849745,0.001014359379406098,0.0003852870039261325,5.858368579349498e-05,0.0002920593994656079,0.048703298496347705,7.740448619747667e-05,0.0005484168119989472,0.00021682258887962747,0.017804599271065476,0.11928184931793506,7.246008846222658e-05,0.00020504067083600803,0.00012810378399758893,0.00010009220987556117,0.00010385363001299147,0.0018146959253393614,8.375078043185284e-05,0.004448674715375947,0.0016660015490378114,0.00021701423523219423,0.00014035691907192364,0.00015467153067438461,0.0001329218909799786,0.10796401522346492,0.002454535593284544,0.0004607746406579095,0.0011265076668507984,8.831505389727922e-05,5.217386362391731e-05,8.078532220073611e-05,0.002969214690741437,0.00010179439582216742,0.30607072977443067,0.0035269635958726946
Haug Friedrich,0.00017004868117242078,5.097366191202379e-05,7.282601408702408e-05,0.0001464105406314157,0.0004654928988258294,4.8320801591391556e-05,3.781598410153535e-05,4.727377249514456e-05,6.307352510659746e-05,3.0320223527792546e-05,2.1382142047388805e-05,2.9758501624924214e-05,4.658311013591029e-05,5.5306450005182825e-05,0.00010384070842443681,3.049756038157709e-05,4.376727277831825e-05,0.0003461631296377672,0.00020132791240598326,0.000219382491169697,0.00025309697345847563,2.4232692583020625e-05,9.204425140452352e-05,3.994772418301023e-05,8.739385521739107e-05,6.04200811299307e-05,0.005341504303944485,0.00017659317651771593,2.6851357717667812e-05,0.00013386305937631969,0.3185223128400436,3.547771909003905e-05,0.0002513624023123826,9.937887683953406e-05,0.0006088635433064074,0.5180131366653831,0.07766445757856487,9.397873016551582e-05,5.871533145304513e-05,4.587645341391277e-05,4.760046985754517e-05,0.00040529134773919416,3.838649163244076e-05,0.010491421827240176,3.9244672548091605e-05,5.825544192184757e-05,6.433145663512434e-05,7.089244288105694e-05,6.0923671750413425e-05,0.006016338447958389,3.086923460439618e-05,3.860823272897031e-05,4.514883518710892e-05,4.047848939395803e-05,2.391346766089233e-05,3.702729787940177e-05,0.01110585045547752,4.665663655082605e-05,0.04742177942188187,5.690866030349315e-05
Heim Anton Christoph,0.06414073059675197,0.00023879198342019047,0.00034116184115713205,0.0006858770211828022,0.0021806550365261104,0.00022636435405360051,0.00017715332801040065,0.00022145942579824022,0.00029547518456693136,0.00014203857526345906,0.0001001671042994821,0.00013940712438696525,0.00021822393852012658,0.00025908942770211244,0.006311803840089242,0.00014286933015648194,0.00020503282447443418,0.0016216410046389993,0.054676009668643895,0.0010277225184349024,0.0011856618893519313,0.0001135208362212306,0.012081892075339202,0.0001871397096651122,0.00040940656886915075,0.11679004672632781,0.0007780578671075589,0.0008272710513111134,0.00012578827430513646,0.0006270969017359535,0.09207925065931781,0.00016619945656163332,0.007002886186533324,0.019393563391583903,0.15501111725662056,0.18284391521408053,0.0001555830665176939,0.0004402541731113277,0.00027505872501459996,0.0002149135238095994,0.00022298987717684496,0.0018986339446579077,0.00017982593617216433,0.0006586054194338624,0.0001838461833997484,0.00027290431959836007,0.00030136810952928076,0.0003321038043977963,0.00028540394919302853,0.030805829000832258,0.0001446104808120167,0.00018086470784874987,0.00021150491251832026,0.00018962614035693517,0.00011202539034873796,0.00017345863666951757,0.04088446207992726,0.00021856838146954254,0.19841647587802638,0.0002665951661685798
Heim Johanna,0.00029681814404506626,8.897397862537154e-05,0.00012711702431607053,0.00025555802396837207,0.0008125128483386848,8.434343946827887e-05,6.600739352323709e-05,8.25158614419953e-05,0.002279834368927448,5.292362406166388e-05,3.7322298970250635e-05,0.004391423562991357,8.131031772230106e-05,0.06518874309068523,0.024520123440403305,5.3233163632616195e-05,7.639530390007809e-05,0.0006042240196601875,0.03989513342422761,0.015641958663733795,0.017187487763678275,4.229790427138795e-05,0.0001606622508539578,6.97283229077366e-05,0.00015254503432618398,0.00010546260177022141,0.00028990464020525747,0.0003082414902816211,4.686875609912657e-05,0.00023365653039076776,0.2970340806598665,0.04356001546742812,0.05834521868109406,0.00017346476066394654,0.0010627647662710654,0.08986752792440461,5.797030635846968e-05,0.00016403886272517914,0.00010248697954448041,0.0016024141031658306,0.00617243509677991,0.0007074316884086577,6.700320828239641e-05,0.00024539661538029527,6.85011538405869e-05,0.00010168424731407042,0.00011228986564613318,0.00012374199657238448,0.00010634161378195602,0.019600714543222302,0.0295360318848338,6.739025498147481e-05,7.880680622536742e-05,7.065476787485445e-05,4.174070060320439e-05,6.463075020513782e-05,0.02084553706065683,8.143865728873059e-05,0.2566055858346678,9.933345448440628e-05
Hempel Friedrich Ferdinand,0.000246635015496202,7.393112259908024e-05,0.00010562531264013628,0.00021235075572754864,0.0006751410685677242,7.008347002231619e-05,5.484750461210252e-05,6.856488113590188e-05,9.14805086097234e-05,4.39758117973469e-05,3.10122072034924e-05,4.316110221381289e-05,6.756315903786532e-05,8.021530693459129e-05,0.007656923012578606,4.423301742446289e-05,6.347912800900762e-05,0.000502067691756207,0.0002920017518143557,0.0003181877315141976,0.0003670865045267808,3.5146585492586026e-05,0.00013349903812822264,5.793933540081259e-05,0.5105561498813235,8.763200951057457e-05,0.000240890379728904,0.0002561270133157268,3.894464209384957e-05,0.00019415215393627042,0.3118517420402305,5.145613442699726e-05,0.00036457071917316133,0.0001441370239411702,0.0008830828231251404,0.0006838479914449744,4.816925007411251e-05,0.00013630476526415162,8.515947658602043e-05,6.653823905390118e-05,6.903871609000271e-05,0.008094140652763359,5.5674956684976196e-05,0.0002039073393971673,5.6919644159003016e-05,8.449246252350946e-05,9.330498592934937e-05,0.00010282090180284687,8.836240670995398e-05,0.001219655568724849,4.4772085866937764e-05,5.599656528788715e-05,6.548291694610358e-05,5.8709146052235535e-05,3.4683588408027306e-05,5.370361077372381e-05,0.0010950616441634227,6.766980019707396e-05,0.15134900832213735,8.253911891024117e-05
Herder Caroline (von),0.00029407508520175156,8.815172141573084e-05,0.00012594226635507098,0.00025319627246601093,0.00500408324514153,8.356397560412263e-05,6.539738309038236e-05,8.17532872261555e-05,0.00010907671933597867,0.07920408173245433,3.697738318832445e-05,5.146310950775759e-05,8.05588845954669e-05,9.564466413585076e-05,0.00017957778306062577,5.274120684631576e-05,7.56892931047306e-05,0.0005986400549541067,0.04513834698783374,0.007377856369421569,0.007436160786622857,4.190700619897195e-05,0.00015917748310362485,6.908392533090743e-05,0.00015113528221430279,0.015205399625915572,0.00028722547283295465,0.007855848692917382,4.6435616284488596e-05,0.007781953013442539,0.4004609234732012,6.135368526374156e-05,0.0004346956375485225,0.00017186167791685385,0.03464557735583332,0.07631994397462649,5.7434571044788454e-05,0.00016252288985737066,0.00010153984130106689,7.93368219820021e-05,8.231826399645888e-05,0.0007008939251759767,6.638399498059239e-05,0.00024312877101348925,0.018263878278120215,0.09108079543213728,0.0001112521335695911,0.00012259842908907132,0.00010535885275487857,0.0028539485402045853,5.3383964720056594e-05,6.676746476939092e-05,7.807850941782099e-05,7.000180851327296e-05,4.1354951954704014e-05,6.403346208627757e-05,0.027899864698038904,8.0686038105755e-05,0.16739052276328203,9.841545969120696e-05
Herder Caroline (von) + Herder Johann Gottfried (seit 1801) von,8.780103200588775e-05,0.050798433769332775,3.7602168682699966e-05,7.559597919459276e-05,0.0002403473912677937,2.494942164693487e-05,1.952548180639196e-05,2.440881036693637e-05,3.256667772091308e-05,1.5655204721582648e-05,1.1040215809457882e-05,1.5365171523841208e-05,2.405220149769791e-05,0.16036154978521044,5.361594868615024e-05,1.5746768847029602e-05,2.259830356533681e-05,0.00017873399437756538,0.16845359454571193,0.021491005962014444,0.00013068125735529097,1.2512037155485475e-05,4.752509815311202e-05,2.0626160611022192e-05,4.5123964656213736e-05,3.119662816854447e-05,8.57559657453167e-05,9.118014345393252e-05,1.3864129389983496e-05,6.91173532171592e-05,0.2446287412617785,1.831816823184874e-05,0.00012978564831166555,5.131217652461427e-05,0.00031437378452150137,0.013604529808666176,1.7148051175733775e-05,4.852392525625417e-05,3.0316416808419362e-05,2.368733427827872e-05,2.45774936250164e-05,0.0643424609852868,1.9820051276941603e-05,7.25901583626588e-05,2.0263154801899264e-05,3.0078962597251988e-05,3.3216184001325896e-05,3.660381017635762e-05,3.1456646510833386e-05,0.00043419227156501935,1.5938674953613354e-05,1.9934542591894347e-05,2.3311644030173275e-05,0.016054199557185046,1.234721213354694e-05,1.9118260393354705e-05,0.003062053914393282,2.409016530350215e-05,0.2542958545829057,2.938358045630977e-05
Herder Susanne Sophie von,0.00028029924469078187,8.402228605687543e-05,0.00012004254665012815,0.0002413353850838962,0.0007672938540317473,7.964945153080584e-05,6.233386644234731e-05,7.792358419197167e-05,0.00010396706005286954,4.997825149304533e-05,3.524519110899242e-05,0.017110817234051792,7.678513291851885e-05,9.116422459791165e-05,0.00017116552706464606,5.027056417567793e-05,7.214365567174825e-05,0.043225009217125146,0.00033185827372192184,0.11979397275212007,0.0004171916536183017,3.994388772093703e-05,0.00015172087174646513,6.584771395115928e-05,0.00014405540483558422,9.959326345908787e-05,0.22207671413764488,0.00029108684439176725,4.426035671251621e-05,0.00022065278117114345,0.06436766766048799,5.847959417107495e-05,0.00041433247835884006,0.00016381088006260538,0.001003618435214411,0.0007771892206777361,5.47440694336569e-05,0.0001549095641364208,9.67832443308985e-05,7.562031738413232e-05,7.846209483076054e-05,0.000668060803928362,6.327426085705638e-05,0.00023173949207878423,6.468884085148206e-05,9.602518677145663e-05,0.0001060405677971683,0.00011685535022583545,0.00010042335558083477,0.23171995746658355,5.088321229037627e-05,6.363976714293646e-05,7.442095001479906e-05,6.672259922936951e-05,3.941769425714704e-05,6.103383782208464e-05,0.08655335559475752,7.690632996882005e-05,0.20613078768947887,9.380522324227521e-05
Härtel Gottfried Christoph,0.0003682646801865036,0.00011039073736145444,0.00015771512370520746,0.07877379119124749,0.0010080912849971862,0.0001046455898494516,8.189590883665406e-05,0.00010237809896027262,0.0001365947174154485,6.566276988249148e-05,4.630607922680624e-05,6.444628096009979e-05,0.00010088237108348676,0.0001197740081427505,0.00022488186920715308,6.604681814028436e-05,0.022510989495515048,0.0007496656448582133,0.00043600431807894863,0.0004751040842663701,0.011756220216744552,5.247935310415855e-05,0.0001993349585118129,8.651249612173331e-05,0.00018926386208938082,0.00013084830591303184,0.0003596870398649309,0.00038243771856998537,5.815044606223084e-05,0.0002898995535285723,0.006111253254713698,7.683206235038307e-05,0.0005443611444691047,0.000215219136333652,0.11339960698037728,0.0010210920836159392,0.05611243728448841,0.00020352434826381027,0.00012715642726847032,9.93520051321966e-05,0.00010308560870896772,0.0008777162370709293,8.31314242900191e-05,0.1572179021260384,8.498993750085591e-05,0.00012616047087551322,0.0001393189476115049,0.00015352769939309935,0.00013193890324973776,0.3268561123769099,6.685173169713371e-05,8.36116362706981e-05,9.77762440516382e-05,8.766194391113209e-05,5.178802599097772e-05,8.0187896299544e-05,0.0128432010391661,0.00010104160302511385,0.20357155257536053,0.00012324382313355598
Industrie-Comptoir ,0.01738310846458425,0.0001316656461638595,0.017640645039040916,0.0003781803722617816,0.005740736998210344,0.00012481327269888549,9.767918951250425e-05,0.015393765989931927,0.00016291975360384413,0.0013732992569386077,5.5230357079227215e-05,7.68666051906638e-05,0.00012032479257528296,0.00014285729539167957,0.00026822192991379654,7.877560378126353e-05,0.017420929615535465,0.002067561355600148,0.0019046682797381333,0.0005666678903067362,0.0006537528461275176,6.259336699686798e-05,0.00023775152465525833,0.00010318550247399427,0.003647805073183793,0.00015606587254757615,0.0004290072487288082,0.0004561425218863667,6.93574138419851e-05,0.0003457700614225787,0.012389333074767018,0.002184384170187097,0.0006492724258045343,0.00025669695963180143,0.002257115740955106,0.003335575064243889,0.03586481998115239,0.002338216746342972,0.0004938690398442987,0.00011849948887082424,0.017724213514301024,0.002405373236451185,0.009680936452362503,0.009428015313086631,0.0001013695107573724,0.00015047458070482426,0.0001661690074600658,0.0001831161221294779,0.00015736665381305308,0.6341926346899303,7.973564323839307e-05,9.972557824623278e-05,0.0035128707885158836,0.00010455647606779558,6.176880478047923e-05,9.564200251901384e-05,0.0029683310898765175,0.00012051471228218379,0.17144205816586738,0.0001469958258857514
Jung Franz Wilhelm,0.0001651656142714404,4.950991753254232e-05,0.025043813759470054,0.00014220625948096677,0.03891341940488783,0.002597969088345344,0.008423204278754719,4.5916273029909335e-05,0.0018382540769481363,2.944955708734678e-05,2.0768138872628527e-05,2.8903965422081804e-05,4.524544352373148e-05,5.371828658298492e-05,0.00010085884980144882,2.9621801589252616e-05,4.25104649067342e-05,0.016894583744929508,0.00019554664048705372,0.059299791705860166,0.003383993581418718,2.3536833854461594e-05,0.007936976526270463,3.880059732273331e-05,8.488427949578693e-05,5.8685076210833676e-05,0.03778245285639448,0.007824629737029827,2.6080302186901405e-05,0.0062681563095679516,0.3734731925941135,0.0005459703866909665,0.0034329391704861207,0.00402031283781794,0.05929773832432282,0.01414360961014942,0.007704929330185174,0.024200016520211587,5.702927961411469e-05,4.455907894411195e-05,0.002083591599335707,0.00039365312301581443,0.0411798508610126,0.0008074698405964239,0.002589153586700121,5.658259613269308e-05,0.0019151980992349283,6.885671676442138e-05,5.917420587417418e-05,0.02055891316618934,2.9982802926619827e-05,0.0029700625524248024,4.385235478396808e-05,3.931612123915356e-05,2.3226775699405327e-05,3.5964033104508755e-05,0.006471787411160541,4.531685857618005e-05,0.2162638223028656,5.5274488291154173e-05
Keßler Georg Wilhelm,0.0005037782361107457,0.00015101217668431788,0.00021575092889157644,0.4910720071613936,0.0013790473991078926,0.00014315293729614994,0.00011203185838381697,0.015472496625891431,0.00018685866308642632,8.982527016382514e-05,6.334572976770588e-05,8.816113923695923e-05,0.00013800493420485025,0.00016384829118966997,0.0003076336056585503,9.035063999781065e-05,0.0001296628667015797,0.001025526629510685,0.0005964446174616643,0.0006499322645318803,0.0007498132062817688,7.179063690185214e-05,0.00027268597613931613,0.0001183472514270778,0.00025890893081195895,0.00017899769458630332,0.0004920442069092327,0.0005231666506433161,7.954857123807695e-05,0.0003965764125192617,0.008360064243811105,0.00010510462428279687,0.0007446744472725102,0.00029441519296538506,0.0018037905367112468,0.0013968322146184905,9.839081360078612e-05,0.0002784169720593506,0.00017394728326108414,0.00013591142619003208,0.00014101891633350706,0.0012006971113640858,0.00011372201719966805,0.00041650241578581536,0.00011626442367391836,0.00017258483613573662,0.00019058535195116852,0.000210022621651434,0.0001804896085062441,0.4011348609101257,9.145174459379265e-05,0.00011437893695766164,0.00013375581860558048,0.00011991967151241278,7.084491614069364e-05,0.00010969533362460144,0.0022367798117363326,0.0001382227601083411,0.0638273086023233,0.00016859492416792182
Kind Johann Friedrich,0.02402123394662745,7.915766075003456e-05,0.0006710622676577433,0.0028697733290436005,0.0022470585958386927,0.0006330078053221814,5.872493221311887e-05,7.341205448420563e-05,9.794769524924257e-05,4.708466839248374e-05,3.320460572790451e-05,4.621236316356261e-05,0.010465063137617837,8.588610357943173e-05,0.18442688647070749,4.736005709291855e-05,6.79667655919992e-05,0.01829743047567218,0.00031264472655017023,0.007965304708641341,0.002037459284778058,3.7631262628478236e-05,0.0936891638852759,0.014611848409373495,0.0006206313246223215,0.005344760437156759,0.001297192413779507,0.00027423383436109375,0.0010809701838491038,0.0054588109906864146,0.030346823976718403,5.509381014770491e-05,0.0003903439349109011,0.005568799606939491,0.02618512476288522,0.01125695147683286,5.1574560508534895e-05,0.00014594078904906337,0.013743606404433317,7.124213955867804e-05,7.391938705578881e-05,0.0006293821908387526,5.961088075777496e-05,0.0007762923123041327,6.0943561032943114e-05,9.046563137747048e-05,0.001139173515603182,0.0035739435227004194,9.460916008720437e-05,0.21048107552729228,4.7937234814429394e-05,5.995522538272503e-05,7.011221177651703e-05,6.285957121642445e-05,3.7135534106317126e-05,0.003208060156834544,0.003272850016713541,7.245369607155461e-05,0.31023603394698634,0.0011385608586287647
Könitz Louise Henriette,0.0002429871396477225,7.283763813971598e-05,0.00010406305260908252,0.0002092099640939421,0.0006651553380606838,6.904689459056863e-05,0.03703049561347396,6.755076652023662e-05,9.012745848708512e-05,4.3325383870679326e-05,3.0553518556067136e-05,4.252272431745962e-05,6.656386047676947e-05,7.902887572061159e-05,0.00014838078452054056,4.357878527643055e-05,6.254023465081711e-05,0.0004946418175210562,0.0002876828754536156,0.0003134815492280453,0.00036165708084388685,3.4626746976887114e-05,0.00013152450942635353,5.7082378809063625e-05,0.007520171300181622,8.63358809361132e-05,0.0002373274703967632,0.00025233874527869294,3.836862810396249e-05,0.02977244799862345,0.3516110239394976,5.06950681621171e-05,0.0003591785054241974,0.00014200515321937158,0.008265313379779772,0.06723136028431463,4.7456798747478275e-05,0.00013428873822014328,8.389991821681522e-05,6.555409965764901e-05,6.801759317877266e-05,0.0005791317205880763,5.485149157622974e-05,0.000200891430819798,5.607776939594906e-05,8.324276968164771e-05,0.20716009722936216,0.00010130012064510709,8.705547513455598e-05,0.0012016161509087544,4.410988058196854e-05,5.516834340016968e-05,6.451438637985332e-05,5.784080351158726e-05,3.417059788947625e-05,5.290930302174678e-05,0.0010788650432213254,0.0074619607914452706,0.27483042988206524,8.131831716065307e-05
Levin Rahel,6.0043373055243165e-05,1.7998555337645687e-05,2.571451599509827e-05,0.0073613556183574095,0.009301436757193369,1.7061843092675878e-05,1.3352642462174456e-05,1.6692142144734343e-05,2.227095894995328e-05,1.070592538469431e-05,7.549931718493022e-06,1.0507584077165866e-05,0.2284432844994411,1.952844201511471e-05,3.666565568907453e-05,1.0768542176514246e-05,1.5454013926603514e-05,0.005604472608869398,7.108791945742138e-05,7.746290455339956e-05,8.936732641349594e-05,8.556447429427705e-06,3.2500383340630876e-05,0.15534435398391702,3.085835076976045e-05,2.1334040618839346e-05,5.864483964850685e-05,6.235420294681652e-05,9.481085518369734e-06,4.726640369706144e-05,0.07957523527810756,1.2527012310741882e-05,8.875485766808934e-05,3.509020437410465e-05,0.10620503880374116,0.0001664830112658583,1.172681926843342e-05,3.3183438505263016e-05,2.073210169106102e-05,1.6198755484554716e-05,1.6807497415187124e-05,0.00014310642940942416,1.3554085932790061e-05,0.0037044706863334905,1.385710549467109e-05,2.056971690515435e-05,2.271512853436016e-05,2.503178128378908e-05,2.1511856049598884e-05,0.003951754916194453,1.0899778560483116e-05,1.3632381649574256e-05,1.5941836981379266e-05,1.4292760300385727e-05,8.44373064176591e-06,1.3074161142986328e-05,0.09346474228651634,1.647423440516802e-05,0.3054759236708544,2.0094174780527065e-05
Ludwig Ernst Karl Friedrich,0.0006085918939942071,0.00018243103817667386,0.011204143973317326,0.0005239927037907566,0.01675370238021627,0.0006691079766188734,0.0008791487356383289,0.00016918940235649053,0.00804781246893881,0.00010851388047165706,7.652513525276332e-05,0.00010650351853054887,0.00016671757187583728,0.00019793777244659464,0.011062813617032704,0.0069851745321089535,0.025906063310600917,0.020090121148399073,0.0007205379934750657,0.008346974691093119,0.0009058157074744604,8.672704883095418e-05,0.04555284188323289,0.01389502195870882,0.1037070679385572,0.0002162390872815066,0.0074704425154566295,0.000632014168074598,9.609906138079338e-05,0.00047908617861663406,0.22115871006722954,0.000126972182946298,0.016698566016444497,0.0003556697909198379,0.07002784098942173,0.009520447082792939,0.00011886152935707614,0.005542999560611169,0.00021013791185639508,0.00016418849873114078,0.0011054337081639048,0.0032253427496366062,0.0001373824688630917,0.0005031578895371923,0.0001404538361047821,0.00020849200058622268,0.0010910328861949282,0.00025371891028729693,0.0002180414015800018,0.08116237823875655,0.00011047875128765132,0.00013817606416170172,0.000161584405881363,0.00014486957709077921,8.55845659923415e-05,0.0001325180130216003,0.016068474616792866,0.0001669807175809592,0.2660329783753936,0.019141167900826463
Mahlmann Ernestine,0.0001461049380742184,4.379630389206599e-05,6.25717306656918e-05,0.00012579517127025598,0.0774667633488047,4.1516980170216476e-05,3.249129588819496e-05,4.061737824320146e-05,5.419244310679586e-05,2.6050977581136666e-05,1.837142468961737e-05,2.5568349058129795e-05,4.00239647540148e-05,4.751901277563469e-05,0.0011851790636297182,2.620334447902632e-05,3.7604612013837356e-05,0.027103269998003054,0.0001729798900637314,0.00018849228977210563,0.0002174595967399955,2.08206028109321e-05,7.908393972141417e-05,3.4322875824286394e-05,7.508834362353767e-05,5.191261791073207e-05,0.0001427018541635604,0.00015172793426894828,2.3070546207710373e-05,0.0001150144409574793,0.3726782866368929,3.0482270811667718e-05,0.0002159692622773114,8.538581155947463e-05,0.0005231323740772384,0.0004051069887267699,2.8535142445206154e-05,8.07460337619677e-05,5.0447905898523845e-05,0.12169094014491907,4.089807490943526e-05,0.006923982225809738,3.298147297689165e-05,0.00012079334775544288,0.026839567263834515,5.005277121701184e-05,5.5273251301307384e-05,6.09104163916724e-05,5.234530033974652e-05,0.0007225158235618163,2.6522685028652246e-05,3.317199176806128e-05,3.879164321449313e-05,3.47789065193957e-05,2.0546326426324264e-05,3.181366080834404e-05,0.08739060238394393,0.01009228030562803,0.2637979286845415,4.889562348971103e-05
Mahlmann Siegfried August,0.00011703510049548293,3.5082351732252184e-05,5.012211690555968e-05,0.00010076627597612194,0.006046614487894147,3.325653472452799e-05,2.6026649951911354e-05,0.002776454244195268,4.341001822866364e-05,2.086773259959997e-05,1.4716145553563398e-05,2.0481130487196327e-05,3.2060577821362224e-05,3.806437009553686e-05,7.146781534667457e-05,2.0989783746137137e-05,3.0122592734664784e-05,0.06934577747371995,0.020589425278532428,0.00015098883286816713,0.002918110967687412,1.6678021800441516e-05,6.334896653645453e-05,2.7493808726360723e-05,6.014835609153723e-05,4.15837995227776e-05,0.0001143091127723568,0.00012153931461315794,1.8480304153261997e-05,9.213053872999552e-05,0.05666630242909951,2.4417351492677412e-05,0.0001729988366424737,6.839698348645249e-05,0.06245408399958849,0.019480522938682555,2.2857634435539506e-05,6.46803612561204e-05,4.041051462354544e-05,3.157422509045847e-05,3.276077023944318e-05,0.2076388275682479,2.6419298726089396e-05,9.675964262455475e-05,2.7009937177467123e-05,4.0093998099398145e-05,4.4275782913473545e-05,4.8791346805813445e-05,4.193039308922235e-05,0.0005787601236118324,2.1245586553423285e-05,2.6571910856553384e-05,3.107344571534536e-05,0.05156403238703953,1.6458316945429636e-05,2.5483840853773067e-05,0.1976704760421662,3.2111181985413424e-05,0.2999339533648956,3.916708281277055e-05
Max Joseph,0.00011852271239741123,3.552827713209876e-05,0.22369890472264728,0.00010204709780496171,0.0003244452152770884,3.367925249606534e-05,2.635746997147702e-05,3.294948071782746e-05,4.3961795084551225e-05,2.113297855786375e-05,1.4903199806375656e-05,2.0741462416239072e-05,3.2468094001959674e-05,3.854819938908892e-05,7.237622976478009e-05,2.1256581074352868e-05,3.0505475538877492e-05,0.00024127322113744794,0.00014032411245501385,0.08311915555336903,0.0001764067770890733,1.6890013105835525e-05,6.415418374219466e-05,2.7843277534585937e-05,0.0072753691977780035,4.211236364444358e-05,0.00011576207513953645,0.00012308417876250534,1.8715203942242047e-05,9.330159327145848e-05,0.2400439106399396,2.472771601187117e-05,0.00017519779342825464,6.926636511862675e-05,0.05092556767525614,0.0003286294066984506,2.31481736745565e-05,6.55025015782825e-05,4.092416533399495e-05,3.197555932984371e-05,3.3177186438670645e-05,0.003889713318936415,2.6755109632895485e-05,9.798953686470344e-05,2.735325558233393e-05,4.0603625625807254e-05,4.4838564346995866e-05,4.941152475167885e-05,0.046936429357280124,0.13405355831529156,2.151563534465357e-05,2.6909661588426444e-05,3.1468414639064576e-05,2.8213217083743236e-05,1.6667515622322933e-05,2.580776132549841e-05,0.007740698195292459,3.251934138634742e-05,0.19898513554305972,3.966492848735377e-05
