sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
FichteJohannGottlieb,0.00036789916763705597,0.0017581605824819684,0.0003138880407440056,0.0011820331891124946,0.03605322422346735,0.5856639050327378,0.13238516766032646,0.0014923086844866235,0.0007266777629244074,0.0029339452347929974,0.03691540779651535,0.0012497586964845323,0.0013948127723003403,0.0681180797948602,0.10149753859862964,0.0011397467278765003,0.0031214674146204063,0.0021687150202156706,0.0019330095480357132,0.01958425405175047
FischerFriederikeChristianevon,8.29477272768994e-05,0.00039640052855074726,7.077020523405938e-05,0.006843676903613921,0.00017499002211417895,0.6563904732558992,0.004712213116912407,0.0003364607062548763,0.0001638391010351661,0.0027187625031470353,0.00028259139382048355,0.00028177460738427297,0.0003144789649354219,0.030286848193962632,0.0001749395982948769,0.22768115228437824,0.05007815508704601,0.0004889654499453285,0.003724408490841545,0.014796151859352609
FriedrichWilhelmIII,0.000967286871025572,0.004622586290456685,0.0008252798796303528,0.0031078221575999037,0.002040629158969852,0.2352493204067577,0.006969805171684316,0.0039236038703012325,0.001910593775076032,0.007713979686746802,0.2526559372539864,0.003285887235961659,0.003667265927374733,0.008041407440851623,0.0020400411464950178,0.002996641860459189,0.4445879352526142,0.005702023137274646,0.005082302222620442,0.004609651254113824
FörsterErnstJoachim,0.00044355407543423576,0.030581252738468078,0.04248083054189383,0.0014251068891969006,0.11143150075538674,0.5075071690386069,0.04206629904323634,0.001799187541144288,0.049603215877719084,0.0361852541513912,0.01753918425536235,0.00380938309115368,0.009916902628794636,0.011480223287724356,0.0009354707395356287,0.001374124625938776,0.007840220276626673,0.10896256547811727,0.012504777075476847,0.0021137778887920715
GentzAnnaHenrietteNanette,0.00011001251812835674,0.0005257409909219321,9.386162516869516e-05,0.0003534621958531982,0.00023208704580720933,0.8492113293583944,0.0007926974311023852,0.0004462435652128202,0.00021729772067889544,0.0008773346930990991,0.000374797379701705,0.0003737140862159095,0.000417089460636494,0.000914574061081001,0.0002320201693355183,0.07124217066619667,0.022203815266451817,0.000648508671571903,0.050208973245083915,0.0005242698493580532
GentzLudwig,0.0005165028736700624,0.00246832576180556,0.00044067529724580665,0.0016594860566585795,0.0010896362354069274,0.6915089393565654,0.003721671934075326,0.0020950896108048057,0.001020201146942699,0.004119039340845015,0.0017596536008209242,0.1349057884735211,0.0019582126530809487,0.004293876176720981,0.001089322253958298,0.0016001190325742095,0.004382306434869219,0.0030447134395745136,0.1358650214898128,0.0024614188310467127
GiechAugusteCarolineWilhelmineLouisevon,0.0011050669026004716,0.0052810259986081475,0.0009428324809109226,0.003550499348647983,0.0023312957216798645,0.6248573560573338,0.00796258198422122,0.004482480746779801,0.0021827381394233718,0.008812756478456207,0.14620448872632694,0.0037539279596430905,0.004189630109503579,0.009186822936807296,0.07355046353823991,0.003423482565652444,0.009376021015752462,0.006514217483571875,0.005806223720658964,0.07648608808518167
GiechSchönburgKarolineWilhelminevon,0.0004998635143675204,0.002388807599719516,0.000426478755502437,0.0016060250089821259,0.0010545331415922224,0.7014471098128006,0.0036017766930726133,0.0020275954097416127,0.0009873349339742717,0.03620176718555704,0.0017029656131936288,0.0016980434561690127,0.0018951280013076238,0.00415554713317199,0.0010542292751892282,0.0015485705187766932,0.06867197746378934,0.164023748930727,0.002626374373698857,0.0023821231786666807
GleimJohannWilhelmLudwig,0.0007742255750520214,0.00369996185843176,0.0006605618338520598,0.10228279360289892,0.0016333389105098154,0.4876815745805507,0.005578698087079882,0.003140489707608157,0.0015292573573656488,0.00617434241878929,0.30202346899198945,0.052527686925322614,0.0029353143897011768,0.006436418695024715,0.0016328682597544894,0.00239854053346046,0.006568973557653714,0.004563953336548165,0.004067922845602702,0.003689608532804325
GoldschmidtCaroline,0.0011741011688066068,0.0056109352138525095,0.001001731854624704,0.006707456213372904,0.0024769333197989882,0.3802147752788418,0.03249289605630043,0.00476250430771433,0.0023190952463285237,0.013552697580099022,0.009337638279420043,0.21214546199069464,0.01135511136544167,0.04791693874108715,0.0024762195851721113,0.03553120227156986,0.028831112720850614,0.15989621219812192,0.029755716508204737,0.012441260099697532
GriesbachJohannJakob,0.061517474862160124,0.009418987525032807,0.0001160840117050743,0.0004371468063436933,0.00028703525315760024,0.31369096982572364,0.000980374010201584,0.0005518948042331157,0.00026874445339550605,0.0010850497271908614,0.026769854437253326,0.00046219347130064034,0.0005158382645044816,0.5623326246045641,0.00028695254322040685,0.00042150816637050376,0.00115440033661978,0.01833959503179544,0.0007148775164173987,0.0006483943488099295
GöschenGeorgJoachim,0.00026280501312763485,0.0012559240563857267,0.000224222716235434,0.5259029519866479,0.0005544245342057666,0.09779032633745832,0.1373926348920601,0.001066015468140158,0.0005190948385436732,0.01903320731956605,0.0008953402028102547,0.0008927523613209489,0.0009963702589743568,0.18849590217682413,0.0005542647753681389,0.0008141664350740241,0.019167161873602668,0.0015491994260779381,0.0013808256292347242,0.0012524096983418849
HaugFriedrich,0.0002349490718373697,0.0011228027495911665,0.060768862307061564,0.015896975732570692,0.0913482674852852,0.3145565915531636,0.0016929303033321509,0.0009530234671823793,0.00046407353139863165,0.03215788952259978,0.0008004388771944308,0.0007981253332146614,0.0008907602818013703,0.001953217055960909,0.0004955156409503017,0.0007278690994714037,0.0019934425960951526,0.0013849924813695395,0.0012344654163822574,0.4705248074935374
HeimJohanna,0.0019206906323516251,0.016198526408190323,0.00018078097275034608,0.0006807813042014773,0.03836209196626233,0.4888572058749966,0.02544999883172743,0.004277086545166229,0.017506547877644593,0.039276249193608746,0.0007218736599220231,0.031087048146789798,0.0008033297770229815,0.0017615035763263274,0.008483152625755726,0.04711552270709279,0.02959482383558625,0.14331865528107057,0.015259222946438408,0.08914490783709539
HeineJohannGeorg,0.000324628780248156,0.1912297195201269,0.0002769701612963004,0.09467295351056773,0.000684850559496212,0.1909503329558329,0.1650878297567025,0.0013167910955333947,0.0006412097024485044,0.0025888698498642846,0.01671095601631077,0.0011027685761021953,0.0012307621456570032,0.0395710603820422,0.11765487188412375,0.0010056956432893769,0.008071164767012959,0.0019136420346919977,0.16341788887910225,0.001547033779550588
HenckelvonDonnersmarckLuiseAntoinetteBenedictineFriederikeSophieKaroline,0.0001337137289960301,0.08681542153510427,0.00873172470697465,0.00042961245747972615,0.00028208811937516514,0.5840489431798986,0.000963476986815308,0.0005423827411665177,0.0002641125667209276,0.12171332869288776,0.00045554411543769803,0.0004542274360811376,0.12115392775077485,0.0011116108442086646,0.00028200683496713564,0.00041424335389020936,0.009752145356318732,0.0007882240515662689,0.06102604645254073,0.0006372190887955215
HenningsJohannWilhelmChristoph,0.0004188943572650914,0.002001862499167617,0.00035739664736174137,0.0013458770135293234,0.0008837171945244787,0.07488025094908365,0.030015440252551106,0.0016991603738713494,0.0008274039226404433,0.0033406248545581113,0.5683659726674879,0.0014229900797623233,0.0015881503715015227,0.05747659801882245,0.0008834625491704613,0.0012977291470521095,0.030551228296925036,0.002469324653054447,0.02919803606939935,0.1909758800822713
HerderLuisevon,0.0012886171103763337,0.006158197703808253,0.0010994357574743497,0.0041402327771117384,0.0027185209775393497,0.23034918214761074,0.009285156729874013,0.005227015100751122,0.002545288169714441,0.5085727305675111,0.0043901396370577455,0.004377450621797439,0.004885522344891084,0.17681147136199274,0.0027177376288153245,0.003992118667922654,0.010933366187798044,0.007596220726808146,0.0067706300998674794,0.0061409656812779784
HolzschuherJohannHeinrichChristoph,0.000967286871025572,0.004622586290456685,0.0008252798796303528,0.0031078221575999037,0.002040629158969852,0.2352493204067577,0.006969805171684316,0.0039236038703012325,0.001910593775076032,0.007713979686746802,0.0032954121117131164,0.003285887235961659,0.003667265927374733,0.008041407440851623,0.0020400411464950178,0.3146972982883008,0.00820701625363595,0.005702023137274646,0.005082302222620442,0.3786504389675237
IndustrieComptoir,0.0019296379223078168,0.009221584694670812,0.001646348565202699,0.0061997858864092144,0.004070845504540329,0.09621175311157476,0.013904045194079392,0.007827186584492385,0.003811438274359144,0.015388596890265538,0.006574008570644604,0.13091716410350365,0.007315818726193119,0.6378525650243081,0.004069672480069291,0.005977992617005374,0.016372154183403452,0.011374950295661424,0.010138670745111813,0.009195780626197156
JeanPaulANDRichterCaroline,0.00039499833341751016,0.019000692047294508,0.0009981691464561121,0.00413860406498664,0.0030778103477839595,0.4003262148694246,0.012428902457946192,0.012523150276000476,0.0007802042802387527,0.08364188006951523,0.029601873352327262,0.012352255885879524,0.0239414020749121,0.04142308019803672,0.015535004621811172,0.0026594654783194303,0.08873378002265925,0.22635678527912953,0.002075393523878512,0.02001033366998253
JeanPaulANDRichterEmma,0.00011405587611530874,0.4709913650177514,9.731137941712842e-05,0.00036645321012142117,0.00024061708426372202,0.07919406090949682,0.02287400229521063,0.007813368085790631,0.00022528419793985908,0.4125500934173375,0.0003885725391516272,0.0003874494307116562,0.0004324190070429349,0.0009481879660933053,0.00024054774983978559,0.00035334358713677376,0.0009677154287316699,0.0006723437110875742,0.0005992704440091907,0.0005435386627511503
JungFranzWilhelm,0.00017826396100692325,0.0008519091563389198,0.00015209310152865106,0.0005727491032018719,0.0003760731668346765,0.6982183090371864,0.0012844845873217045,0.0007230917613927799,0.0003521085878681588,0.0014216305578803575,0.0006073205723978437,0.0006055652068176682,0.0006758505360322054,0.0014819731202976895,0.28759682619993143,0.0005522593800929283,0.0015124936244303338,0.0010508415452036351,0.0009366314713628096,0.0008495253228730503
KalbCharlottevon,0.005752949821310653,0.006576238159471305,0.00031492333772573366,0.007236630559998639,0.01900978491067066,0.4119495045219971,0.26042584917602846,0.021249881752445195,0.02828497243115049,0.011790799840949781,0.028891195795811644,0.003788001945616714,0.01260314643200683,0.00664814473449777,0.016418663870988934,0.019435706582846584,0.03637228380573675,0.07495213433064865,0.020772559858073924,0.0075266281320241005
KeßlerGeorgWilhelm,0.00019630663661209842,0.0009381336543590477,0.1899423386177389,0.31692213836789146,0.000414136755878036,0.3640342393427228,0.0014144914524109008,0.0007962782316691695,0.0003877466438881009,0.11543042942002946,0.0006687894638901518,0.0006668564320472461,0.0007442555681561086,0.0016319684424822,0.0004140174213200284,0.0006081553491303541,0.0016655780261588034,0.0011572006376722125,0.0010314309905922784,0.0009355085453505584
LangermannJohannGottfried,0.00044891702088186244,0.0021453383979883394,0.07170706448835046,0.0014423376417186029,0.03425002170363592,0.4092528708833468,0.17446763579017044,0.001820941246425341,0.05437974455360716,0.003580051465441659,0.09033731113409704,0.0015249774943783437,0.0017019750233486855,0.014832999554032554,0.0009467813751984146,0.0013907389596024573,0.02163988251832677,0.05613934372231876,0.05585173176859733,0.002139335258533051
LentzTherese,9.125020528840274e-05,0.0004360774043384873,7.785379983170174e-05,0.00029318025332046566,0.00019250527971714486,0.886689762641232,0.000657505205319334,0.0003701380318082426,0.00018023823068495182,0.0066086413441574605,0.00031087678403500307,0.00030997824308122635,0.00034595607440149177,0.030163263703167218,0.00019244980883188024,0.07085389409084608,0.0007742190454373902,0.0005379074165287397,0.0004794452763119954,0.00043485716166068937
LevezowMarieUlrikeWilhelmine,0.00017826396100692325,0.0008519091563389198,0.03461859646947284,0.0005727491032018719,0.0003760731668346765,0.5373746266534468,0.04723982241124729,0.0007230917613927799,0.0003521085878681588,0.07035463729376874,0.0006073205723978437,0.03507206857476186,0.0006758505360322054,0.0014819731202976895,0.0003759648003965235,0.0005522593800929283,0.18533384492013266,0.0010508415452036351,0.0009366314713628096,0.08127136651474283
LindenauBernhardAugustvon,0.0010315967477116839,0.0049299180275193324,0.0008801484495244994,0.06979924770897993,0.0021762999858014973,0.3173746276465183,0.007433191292744769,0.004184463899132897,0.002037619225077352,0.0082268421035476,0.0035145069354746467,0.003504348800238981,0.0039110833786698135,0.20803044665332,0.0021756728794333447,0.003195873003040753,0.008752658109265241,0.006081121020026529,0.13838980330006725,0.20437053083390566
Ludwig,0.0003084829866748681,0.0014742154243554072,0.000263194725098586,0.00099113333381055,0.0006507887127501413,0.18269168207440076,0.0022227804184124806,0.022509336266265303,0.0006093183849719429,0.002460109367962265,0.7150137883930825,0.028804608230424626,0.0011695487451494934,0.013193549886190209,0.01915505928256621,0.0009556761895561232,0.0026173464785338475,0.0018184648010478193,0.0016208260607900125,0.0014700902379569157
LudwigErnstKarlFriedrich,0.00017826396100692325,0.0008519091563389198,0.00015209310152865106,0.0005727491032018719,0.0003760731668346765,0.8131066535970003,0.0012844845873217045,0.0007230917613927799,0.0003521085878681588,0.0014216305578803575,0.0006073205723978437,0.023583234118780463,0.0006758505360322054,0.15083682104805585,0.0003759648003965235,0.0005522593800929283,0.0015124936244303338,0.0010508415452036351,0.0009366314713628096,0.0008495253228730503
MahlmannErnestine,0.00020645469464095433,0.021131849896386213,0.00017614516504473843,0.0011967660054208022,0.002388600459375267,0.3812363161938256,0.010769397965661313,0.0031688548672125748,0.0017066597550275892,0.05557616516522625,0.0009683412451582501,0.006658034255976069,0.004350666469410937,0.02909579995471059,0.0015333107371266477,0.003191263758040013,0.42455783356613297,0.03323861391971543,0.0125719107403836,0.00627701518552428
MahlmannSiegfriedAugust,0.0003613383068039574,0.002943185508151191,0.00030829037721646246,0.047417062673101196,0.0013669700218869574,0.32926652059507633,0.016985852953553954,0.33617853584966406,0.004995641477097529,0.005877836857327405,0.04178410307923519,0.0012274713590728892,0.0013699386402220672,0.12214308818848113,0.03459411953907038,0.0011194212682822176,0.008342671737039143,0.007538856899963988,0.027840952476312634,0.008338142192441283
MannLukreziavon,0.00018245638337498793,0.0008719444062145557,0.00015567003607714497,0.0005862190504530675,0.0003849176777933742,0.7734341962026274,0.0013146931717428294,0.000740097476162624,0.000360389498442724,0.0014550645493406414,0.0006216035735043188,0.0006198069251327098,0.0006917452288726715,0.0015168262517063725,0.0003848067627869257,0.12991457242797755,0.0015480645388585765,0.0010755552987549333,0.0009586592256491752,0.08318271131452741
MayerJohannSiegfriedWilhelm,0.0008243294400517485,0.008092310152521074,0.0024180414813258807,0.006249345999179206,0.005732631130142329,0.20760868080840034,0.20091033209373826,0.005133072285825253,0.004877901730641365,0.01599431098362357,0.002935167687570477,0.001135587005477571,0.009611510144111202,0.020181337973376855,0.004713626290651022,0.0029775717680654975,0.05390253065072506,0.007365587417647505,0.4325745262577559,0.006761598699169833
MayerJohannSiegfriedWilhelmANDMayerJulieHenriette,0.0001789537673332559,0.009623979417142452,0.0019695080589129006,0.004102674263678055,0.0003775284113394052,0.3429513492372494,0.18279076292585672,0.0007258898214645426,0.004737857965440264,0.021066338997248718,0.0042433234892948635,0.0006079084887031951,0.0006784657924910932,0.03490328183962323,0.00037741962556885224,0.0005543963909167247,0.04735394627302116,0.0019804821405473667,0.3375983340667235,0.003177599027444314
MayerJulieHenriette,0.00010847432286936065,0.38502344770408375,9.25492517289044e-05,0.0003485200866901174,0.00022884200424640684,0.2361115646675974,0.3363496642246929,0.00044000418674893475,0.0002142594634930272,0.03582007303619983,0.0003695569619533477,0.0003684888150793405,0.00041125771492388566,0.0009017864846425248,0.00022877606284168306,0.0003360520094216165,0.0009203583316985401,0.000639441221967069,0.0005699439418956244,0.0005169395072257491
MayerJulieHenrietteANDMayerJohannSiegfriedWilhelm,0.0002153811338899757,0.0010292891453051636,0.00018376111738486404,0.0006920038721527956,0.00045437711941843836,0.17731064483737866,0.293052479525719,0.02863560687784793,0.00042542276340699545,0.39038503009884334,0.0007337736286061572,0.0007316527701504492,0.0008165725364147547,0.0017905416733771855,0.00045424618949747636,0.0006672478879854488,0.05735133059366995,0.0012696421770627155,0.0011316518897014946,0.04266934416218721
MayerThereseApollonia,0.0005165028736700624,0.0690439362005701,0.00044067529724580665,0.0016594860566585795,0.0010896362354069274,0.75808454979533,0.0370094771534576,0.0020950896108048057,0.001020201146942699,0.004119039340845015,0.0017596536008209242,0.0017545675959920134,0.0019582126530809487,0.004293876176720981,0.001089322253958298,0.0016001190325742095,0.07095791687363376,0.0030447134395745136,0.036001605831666,0.0024614188310467127
MerzdorfErnestineAmalie,0.00026269136104847433,0.025745481671799825,0.00022412574937170533,0.0008440081809555972,0.007898263080443713,0.39504107113334785,0.06554347457258258,0.03955810574079675,0.0005188703519291298,0.06277127864765035,0.03100055212375513,0.01431148974209402,0.0009959393708790405,0.0051944087043758495,0.024037491131614547,0.027749973253559584,0.24570961742204997,0.008892607774149526,0.037550661753688756,0.006149888233907578
MeyerJohannFriedrichvongenImo,0.00026280501312763485,0.018193297561219682,0.000224222716235434,0.1532807348803011,0.15299078607771135,0.25022668788096386,0.0018936468533884703,0.11962763000197782,0.0005190948385436732,0.0020958338147321,0.27189331628015345,0.0008927523613209489,0.0009963702589743568,0.0021847936236506628,0.0005542647753681389,0.0008141664350740241,0.019167161873602668,0.0015491994260779381,0.0013808256292347242,0.0012524096983418849
MiltitzCarlBorromäusvon,0.0002280429721738815,0.01578681319708851,0.00019456407634962447,0.0007326854349377298,0.0004810890672203392,0.1877343930570942,0.0016431682621088346,0.0009250102684302668,0.00045043254088965735,0.0018186113217783786,0.4710813633391262,0.000774665214593931,0.0008645772488815582,0.2958360870041493,0.0004809504401837765,0.0007064740945726298,0.0019348472880379016,0.001344281973195493,0.01589519364829339,0.0010867495508944897
MosengeilFriedrich,0.06974808392598086,0.1046612167334815,0.00018826618729373022,0.0007089689726355337,0.0004655165852483187,0.2655058672310607,0.0015899801730788119,0.004098511456340082,0.0004358523870251278,0.22226493359008037,0.02518031661393047,0.019033124069972335,0.0008365915503093214,0.037991815719803396,0.0004653824454619865,0.0006836060731374368,0.026875012781277914,0.001300768602763171,0.003038514886574913,0.21492767001454405
MüfflingWilhelminevon,0.00032984563845759544,0.0015763058219578625,0.0002814211346777234,0.001059769975683978,0.0006958562634908357,0.8455095601723829,0.002376709439198505,0.0013379522274318016,0.0006515140879611924,0.023888510898264468,0.0223817756302568,0.0011204903175169672,0.0012505407727969936,0.002742126716361935,0.06446976771697813,0.001021857400632275,0.0027985994611321946,0.0019443946967048359,0.022991106664452355,0.0015718949636605096
