year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1808,0.002426571415698263,0.012079765136893728,0.002311627341645852,0.09482786187055886,0.01052094089331051,0.3749653085177671,0.020193216483739826,0.017463215590806106,0.0033113692497410874,0.05868119015128986,0.010152248075376413,0.03238946215166752,0.006094376219187131,0.04765300515163146,0.016333036223071903,0.06140367561229083,0.019829449243533758,0.07895946163859421,0.05271188494720513,0.07769233408599058
1809,0.0005924721191969302,0.00953652526599146,0.006455849078691564,0.054535546240846125,0.010620793687840729,0.33890638572293375,0.04045790978650901,0.044929761633484326,0.001397281064020573,0.030424269966364336,0.007586433202586343,0.041531580956785386,0.005063541982169949,0.148361408594343,0.012057691698320194,0.05343734197242979,0.0279379210018582,0.0299333274183503,0.05928723897563729,0.0769467196316407
1810,0.004738439469668336,0.009307144359950883,0.014426690745723057,0.028463566407106476,0.007812488409876939,0.41854515448360763,0.03466515973262467,0.0081299449474166,0.007340514236734659,0.03015607156563709,0.013861903497012815,0.037067290224612776,0.004177031037985736,0.0748447236933612,0.013077232336453687,0.07333065477536135,0.06199405676972701,0.0185032206645353,0.06313875027345725,0.0764199623691465
1811,0.015478730911706748,0.008573606104418109,0.017826689431624312,0.025461778756259275,0.027193796370156287,0.3598252298154928,0.03884444410429697,0.007405657980195802,0.007368602044143265,0.040720786062165025,0.009333964066142158,0.012726018529500276,0.011087202890268724,0.04908547320711784,0.002978597467773737,0.04829297936199228,0.055372864380898106,0.0159797009585855,0.09011997881611683,0.15632389874114588
1812,0.007686956881034231,0.030758469473725684,0.0150606481752359,0.0013129489259704338,0.010575007041136357,0.32038530842999796,0.13653840234107956,0.0035612349518697878,0.0008071607440012387,0.027084446462371004,0.004993805880547437,0.002409726122277658,0.0018046825416604695,0.015786652928570562,0.000861847845983132,0.05561588604296855,0.01402791564610183,0.08549689475451935,0.162755855772229,0.10247614903871988
1813,0.0004520802407256048,0.006053272641965158,0.0018503396499679177,0.0014525008363346114,0.01572596484931847,0.4352852677093557,0.16685207546273256,0.014013530163048044,0.010624996655578613,0.03699307842408984,0.003108236858555082,0.0066499385823877745,0.010083507793660913,0.00998586211714004,0.001576208185267648,0.08613477713376658,0.03237502510634596,0.012893382044747197,0.13558576858635357,0.012304186958658774
1814,0.02182948656328479,0.006888563991750863,0.0003742028982542634,0.010505596704343985,0.02048561955322312,0.36772858031821093,0.12337224806392658,0.011682642847585885,0.0047638596482022285,0.01438516004979972,0.009369607655697738,0.0014899048884898084,0.009366146230745963,0.0611167429671509,0.019809610475255614,0.027903681206805052,0.03241031304827731,0.09051648220685524,0.1337211439149293,0.03228040676721065
1815,0.0253378854007338,0.0032508874902372367,0.00019316119406778158,0.03432547831248235,0.0014097537019062299,0.3358763458644493,0.11251924805783275,0.011638851193530919,0.06533031089590936,0.010108935309237638,0.016852520423954968,0.0015530148815248736,0.0134476980514386,0.009177058112245572,0.07170996505042752,0.024966957770646513,0.028942808993291016,0.005404561217421716,0.21965902986375732,0.008295528214904445
1816,0.010481225939998135,0.029603850545437908,0.011472367299792268,0.022970944587741453,0.0007442579747074312,0.28995748212713823,0.1370387779361817,0.019761916910978373,0.02670384100699616,0.05814236766047576,0.027817057297237966,0.01912656166481919,0.009694333699498998,0.08051674787283582,0.005025594784040753,0.06839236484943914,0.01968638803541544,0.07802080430973589,0.06919278985583262,0.015650325641696737
1817,0.04168107514766883,0.02436507863310646,0.0008593816920373399,0.0031619723087135186,0.0048601199048934835,0.3281013654545129,0.12342838173210445,0.0239332600433209,0.04275362753096942,0.022666237243251158,0.0447866445154938,0.010338705134605958,0.027011137345059215,0.09172951557774471,0.01680196790710524,0.004201668629255038,0.019288163893200507,0.03382601332157644,0.1314666798016679,0.004739004183712688
1818,0.011594889008246158,0.012252587462373721,0.0022464352852295724,0.00257202394822551,0.01584594612919624,0.35880659095718304,0.22518400352772777,0.009535497135113773,0.09940419073239684,0.050800340668598946,0.0250914127178254,0.0017536000870650918,0.02535476270594583,0.04199841418191882,0.001087946153162731,0.003200786390132871,0.017529731581239893,0.008607103719830447,0.0767275664487219,0.010406171159865491
1819,0.030248456561559476,0.08666815017484143,0.0020109282923228937,0.01062672735807442,0.0028562400348857648,0.30074674033030513,0.08957186685815088,0.004596944900762692,0.01922559148222873,0.05620783240160988,0.016590522750607295,0.011276214585851865,0.09951739932204426,0.0948397975028829,0.05012707048063207,0.022811345200186208,0.027711523186544885,0.023983787804450835,0.03408193570064711,0.016300925071411364
1820,0.012399587474111365,0.0917691860008432,0.01679717250151874,0.0019724187686796964,0.012581888759203807,0.2943910248702433,0.04889322177306928,0.008537741917385596,0.07687996513166333,0.05953301468716398,0.018635028620080995,0.004487211436652671,0.1825175168060638,0.04480847945913602,0.020070953426967547,0.0069377447882033785,0.02645051456942002,0.037354325708460596,0.020226439141328184,0.014756564159804513
1821,0.018178383753614972,0.03267928158233555,0.00018792464531731777,0.004840185339631219,0.006912542053009509,0.29196179430265046,0.028488872560445577,0.004651344183992786,0.0406501591958175,0.06435195454061776,0.031216149267372623,0.006315644235628465,0.29359091374882745,0.11336974545576953,0.005304504737678549,0.002408306122137477,0.015521434744206346,0.013170213536993797,0.014591248954641887,0.011609397039311317
1822,0.00046270636598991775,0.5213938650184419,0.0021936037254620465,0.004186217183392586,0.004699310460331671,0.2289192559968867,0.028047194515263416,0.006967305763931809,0.01277246969696902,0.09589842122649742,0.0020201129852183124,0.003495594002227206,0.013823779123883499,0.013363318513510853,0.005350800339391922,0.0016251272852113596,0.028517650889428266,0.008964664603592682,0.01086654870541697,0.006432053598952595
1823,0.0002923387113877693,0.32618472217692124,0.0002494205842880838,0.004311338224565581,0.03414772886853906,0.31893601275341055,0.03575647596767292,0.006026782484105373,0.0497941701341344,0.05235525443026434,0.008492782633062239,0.0009930787536773622,0.020680446809063696,0.026915253426665536,0.004364964966463788,0.01868346715481274,0.029131821619414307,0.00725572192379301,0.028409185135455914,0.027019033242301985
1824,0.02941123824745798,0.03052486846586879,0.0015631809630503486,0.002623659878429038,0.0008211410280781126,0.3627760877129618,0.06661858441942621,0.013936604363862858,0.003614110001953375,0.10468740081644988,0.07319948417456876,0.001322227907616686,0.050291922936924874,0.0827961922290771,0.013654059996100709,0.0012058367230827758,0.019734953092438744,0.06016780103305995,0.03253290777500346,0.0485177382345885
1825,0.0006627178599939566,0.01266800075465354,0.029147118193657128,0.002101620934646877,0.048103705623231664,0.3944180737801055,0.019115541375127307,0.011182297504901035,0.005944371108782236,0.04164924014722403,0.2694417163566684,0.0072152537303987515,0.0054314242250811835,0.06425058979548207,0.012511544980333784,0.006560299128020399,0.013412780397580452,0.013492120852082075,0.012769534192110096,0.029922049059919457
1826,0.002614130576765102,0.013144775356337764,0.02796432203904353,0.021155065858453156,0.03682519726123121,0.3948658945267299,0.021668760874943915,0.006922431516950399,0.015136812643963056,0.03688790007214394,0.21430782451743957,0.00707615982249961,0.020925836285695717,0.08108746920182322,0.00451111174145021,0.0025808921387408677,0.01155834808463155,0.04034469009022076,0.03157556329790447,0.008846814093032087
