sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
EndeHenrietteFreifrauvon,0.005643503780575653,0.00030790710379399353,3.460461664311459e-05,0.012641706822702183,0.11110939225463491,0.009678697297792683,4.7241676189000724e-05,0.0012623582969241611,5.696627383511349e-05,0.0026888488646053922,0.0039026704056231297,0.0028957110319131453,0.00028543672711359684,0.0025622919154086815,0.007055389964521966,0.00023340691470994892,3.8356011354602015e-05,0.006875801514944579,0.00036125770083754173,0.12300397668106945,0.034491456493634075,0.3139337765046207,3.713898831135827e-05,0.0020554859252393436,6.981280329763928e-05,0.006280970400177641,9.152690903025212e-05,0.004487360059107353,0.002710223345208862,0.30665153788728877,0.008142179804991217,0.003308617031404184,0.012309038029873844,4.367487736318481e-05,0.0011590754472873557,6.141936606797425e-05,0.009413283179996892,0.0006682304492697951,0.0007764809103194695,0.0026231857323173193
FernowCarlLudwig,0.0005247093366371136,0.11282572351511752,3.9247854743828185e-05,0.00030927415226062485,0.08131450126286803,0.00013240947834789742,5.358055152128931e-05,6.433596953544573e-05,6.46099930490789e-05,0.03929465329053125,0.00017279080134186792,0.024903260472959054,0.0002188083559828806,0.00013673623469047413,0.00986063984398405,5.121680914152704e-05,4.350261058296039e-05,0.00046041017298925515,0.00019435755801709795,0.05207165769228239,0.000493613351253138,0.31513733224935714,4.212228771697579e-05,5.4889599740522885e-05,7.918026635993332e-05,4.161326655093717e-05,0.00010380796492613852,0.00017467826977293917,0.03440519313446918,0.02477259521336777,0.00560193529142431,0.18190378789079312,0.07388377291037941,4.953516059383529e-05,0.00011516627178537012,6.966059999319496e-05,0.03998987527916195,5.897522320739073e-05,3.5223424264372947e-05,0.00025061638829866243
FeuchterslebenCarolineHenrietteSusanneFriederikevon,0.001815101538306796,0.00020438622086096003,0.00013576819878475431,0.1537130510686145,0.28128730713049416,0.00045803768115886337,0.0001853486010234257,0.00022255429648092696,0.00022350221272025958,0.0002472476091114409,0.0005977268316416397,0.0013448656767754412,0.0007569131246726433,0.00047300501934960945,0.00018972298771044343,0.00017717182174756022,0.000150486469128912,0.0015926745626462047,0.0006723316661360777,0.010525408948219885,0.0017075327054985948,0.4626061454510225,0.00014571158524087969,0.00018987692798569567,0.00027390445192869325,0.0001439507530296046,0.00035909785412536636,0.0006042560595656175,0.0002937303201633391,0.0008928616868951707,0.0024181479404429148,0.052598877411184214,0.0011772258921686333,0.01713170946613095,0.00039838909369980174,0.00024097353216047032,0.002652195287603034,0.00020401012692433573,0.00012184668177710124,0.0008669451068685634
FichteJohannGottlieb,0.004049704841718716,0.00013963932341005752,9.275859859360301e-05,0.014778959613702554,0.1433851691174183,0.00031293729892313093,0.000126632574020334,0.02262888296320601,0.00015269961758400112,0.00016892278112311197,0.0004083747426948919,0.04480848520570715,0.0005171328877467847,0.00032316317897219314,0.00012962121187828752,0.00012104609210905105,0.00010281431225163206,0.0010881359682833984,0.00045934573559274324,0.19648191409693688,0.0011666085448028998,0.17632652253166486,9.95520494988998e-05,0.00012972638587578715,0.00018713508271354847,9.834902603877936e-05,0.00024534032273233227,0.028508874314003257,0.1624261699510718,0.0006100147129860611,0.0016521101123474558,0.115286736274037,0.0008042960351767477,0.00011707167456116244,0.00027218460845279213,0.00016463625017809207,0.08081339418511008,0.00013938237114278807,8.324723717402499e-05,0.0005923081685586852
FischerFriederikeChristianevon,0.0023943061984252607,3.202751040016469e-05,2.1275002689875163e-05,0.1058465332503567,0.42755722251772754,7.177492951915969e-05,2.90442977120853e-05,3.4874464702751016e-05,3.502300405675357e-05,3.874392969778271e-05,0.025412201592913606,0.0114300917431088,0.0017213732807646544,0.015898206102757773,2.9729768163677577e-05,2.7762988814672954e-05,2.3581369305659035e-05,0.0092369112361728,0.00010535499574690921,0.27671057005325433,0.000267571958880637,0.1009741665109349,2.2833140571161478e-05,2.9753890747606566e-05,4.292108169447185e-05,0.004242313423853011,5.627096684517155e-05,9.468748504952147e-05,4.602781363756783e-05,0.00013991225456630498,0.011983255595509622,0.0013241219020387052,0.00018447238931250208,2.685142109691909e-05,6.242794053353803e-05,3.7760776019652215e-05,0.003621130045789865,3.196857613142615e-05,1.9093488061000087e-05,0.00013585110243558704
FriedrichWilhelmIII,0.2352379765430728,0.00046418890157711145,0.0003083480422384772,0.002429790876137621,0.02253336844473491,0.0010402658613796595,0.00042095187804488737,0.0005054510719439653,0.0005076039186283915,0.0005615329429134181,0.001357518918125352,0.0030543728370800035,0.001719052636968666,0.0010742587217839918,0.0004308867050736704,0.0004023813003683984,0.00034177523569305573,0.0036171805158405506,0.0015269566425983444,0.37057808622431376,0.003878038977547261,0.12617892856913518,0.00033093082505809525,0.00043123632437274464,0.0006220742579528103,0.000326931735654855,0.0008155600595920164,0.0013723476826350675,0.0006671015007869215,0.002027810309101526,0.1595690322231252,0.003901386339439485,0.04119291244232847,0.0003891695454636169,0.0009047958077888954,0.0005472836609607834,0.0060234961639510426,0.0004633347411029071,0.00027673038395971443,0.001968950231526286
FörsterErnstJoachim,0.003731511985508199,0.14024075420226725,0.005231079534714078,0.005335713011514323,0.23696724720886572,0.0004113451715259108,0.0015020540173843542,0.0001998670393845256,0.00020071832473527213,0.00022204310772423652,0.01719984904786969,0.010664260821610263,0.007994606122912754,0.007022148660869319,0.004545300089552567,0.03273146940422541,0.02568090378023315,0.02024168010673843,0.000603793958237959,0.12872843132046402,0.0118217979976578,0.19752656080425407,0.00013085769902724124,0.018055098432955243,0.0018165138164766702,0.012669177935229634,0.0003224913025191769,0.00368372054731839,0.000263787356149948,0.023507041594939593,0.004842840981467638,0.005386278581405775,0.02082483748784972,0.00015388663549823793,0.033499877027312226,0.00021640861221060507,0.007397790268050444,0.007538261970022086,0.00010942559155538355,0.0007785684417625727
GentzAnnaHenrietteNanette,0.0003878093106260435,4.366856494843312e-05,2.9007838109581128e-05,0.0002285825454361915,0.2340366296377955,9.786299753603444e-05,3.960104251547765e-05,4.755030309524433e-05,4.775283211940554e-05,5.282620438572869e-05,0.00012770857477090245,0.00028734008538246116,0.00016171985472334898,0.07619876195531321,4.053566124049211e-05,3.785401565929814e-05,3.2152500904093485e-05,0.000340286210526621,0.00014364842652247307,0.1073361297259924,0.0003648264669581837,0.4901986878707983,3.113231311302115e-05,4.056855167155794e-05,5.852162781976366e-05,3.0756098828822074e-05,7.67238021215931e-05,0.00012910359060152102,6.275756511052982e-05,0.02918036664013965,0.05849585527210203,0.00036702286972805016,0.00025152265702938354,3.6611119986476035e-05,8.511865398603408e-05,5.1485703369217856e-05,0.0005666603241879487,4.358820981280309e-05,2.603340731347096e-05,0.00018522896771877
GentzLudwig,0.0015982468659284145,0.0001799676932865718,0.00011954763610794916,0.0009420385917490617,0.053538445305124346,0.0004033147859442431,0.0001632045450009617,0.00019596518395403583,0.00019679985029456967,0.0002177083254192373,0.0005263149279481798,0.19532696242360065,0.0006664828406330518,0.000416493939203606,0.0001670563128857528,0.0001560046657792013,0.00013250747827269152,0.0014023937914612447,0.0005920065382506389,0.09887226822324467,0.016437588869085137,0.40733744450243065,0.00012830306157854963,0.00016719186153538458,0.00024118040926087347,0.00012675260034885914,0.00031619554488002317,0.0005320640928550447,0.00025863763195701594,0.07545648589832585,0.13653577971402436,0.001512581403267413,0.0010365798017026868,0.00015088242126537786,0.00035079256283355526,0.00021218382796724537,0.002335330953548665,0.000179636532223227,0.0001072893571869768,0.0007633690296341191
GiechAugusteCarolineWilhelmineLouisevon,0.004122342424887474,0.00046418890157711145,0.0003083480422384772,0.002429790876137621,0.13809118550382754,0.0010402658613796595,0.00042095187804488737,0.0005054510719439653,0.0005076039186283915,0.0005615329429134181,0.001357518918125352,0.0030543728370800035,0.001719052636968666,0.0010742587217839918,0.0004308867050736704,0.0004023813003683984,0.00034177523569305573,0.0036171805158405506,0.0015269566425983444,0.02390463504703572,0.003878038977547261,0.2802560179812588,0.00033093082505809525,0.00043123632437274464,0.0006220742579528103,0.000326931735654855,0.0008155600595920164,0.0013723476826350675,0.03918637385381781,0.19462417207425603,0.04401121516403257,0.003901386339439485,0.0026736400892975838,0.0003891695454636169,0.0009047958077888954,0.0005472836609607834,0.2371391302821364,0.0004633347411029071,0.00027673038395971443,0.001968950231526286
GiechSchönburgKarolineWilhelminevon,0.037651562925551406,0.0002153431074363958,0.018012624605780462,0.0011272107452598304,0.5286712781890089,0.00048259250143291386,0.00019528490489838663,0.0002344851505920576,0.00023548388342104883,0.00026050224045434667,0.0006297702104457682,0.001416962223291899,0.0007974902791381524,0.0004983622196774688,0.00019989379691832184,0.00018666977883622296,0.00015855385824368502,0.019547633875564914,0.0007083745156779664,0.08256797498110108,0.12688611769239766,0.05853600221537996,0.00015352299887476335,0.00020005598973686309,0.0002885881228711254,0.00015166777067761382,0.00037834863551640077,0.0006366494620136438,0.0003094768308050009,0.0009407268716891976,0.00254778179048646,0.0018099025090655679,0.0012403354820412925,0.00018054067849320005,0.10763721450304377,0.0002538918181801553,0.0027943761196559955,0.0002149468515799124,0.000128378728145986,0.0009134209366141992
GleimJohannWilhelmLudwig,0.004873189238984722,0.0005487366470007559,0.0003645108063383576,0.00287235496961423,0.1177080226868414,0.0012297407344798409,0.0004976243967105058,0.000597514342758137,0.0006000593106949081,0.000663811011482334,0.0016047785219364028,0.0036106987987325687,0.002032162287428775,0.0012699250822246115,0.0005093687612435328,0.00047567135885793945,0.0004040264560934258,0.004276016727489721,0.0018050777718470609,0.028258644786465382,0.004584388162335273,0.6045133022157597,0.00039120683565375237,0.0005097820604871143,0.0007353793710593531,0.00038647934884238197,0.0009641068345403256,0.0016223082097177755,0.0007886079126563879,0.0023971573339848355,0.0064922497573508655,0.004611988031779641,0.0031606190774990718,0.00046005320413081434,0.0010695960547517326,0.0006469663536839865,0.18926143691369252,0.0005477269090405783,0.00032713428197304634,0.002327576433835985
GoldschmidtCaroline,0.02287487258617868,0.0004752920176749536,0.00031572353979967296,0.009852809809650354,0.09972644150575133,0.006958985356638683,0.000431020790846674,0.00705915384696333,0.0005197454955189676,0.0005749644692526901,0.0034211168979740975,0.05901720230834734,0.0017601713301164685,0.003131081290081126,0.00044119325289330817,0.0004120060162511172,0.0003499502913834749,0.011015478428258379,0.007457317485225346,0.09272910498855018,0.022638277726711703,0.5438133910706173,0.00033884648904422424,0.0004415512348732963,0.009063771657122287,0.00033475174385563675,0.0034232469275141163,0.005618582284926873,0.0018151282733202745,0.021661035813051524,0.02033111963983909,0.010412299379734258,0.006964367046824057,0.00039847824420748194,0.0009264379730035068,0.002196131971337093,0.018325137460997044,0.0004744174262019056,0.0002833496063721114,0.002016046323089944
