idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
ub0508,0.0023802892423737663,0.000268028158501038,0.0001780438042740453,0.0014029899721021304,0.16870141537655567,0.0006006618043425331,0.00024306259005027456,0.00029185342339127735,0.00029309650251359444,0.00032423575857888035,0.0007838474692506535,0.0017636309789327183,0.0009926013118530454,0.0006202896837368933,0.00024879907660672597,0.0002323397189949377,0.00019734506088541282,0.3579523332794491,0.0008816828141216857,0.01380281882985089,0.0022392255442035174,0.4064794521340302,0.00019108337000344185,0.0002490009509225248,0.0003591930294832641,0.00018877424851262257,0.00047091401835925217,0.0007924097731551217,0.00038519229171939736,0.001170881641269948,0.0031711126940445924,0.002252706586926791,0.001543791390087637,0.0002247110955494729,0.0005224397941380566,0.0003160080547523762,0.0034780378830183392,0.02250901811204652,0.00015978739466196825,0.0011368951367496565
ub0509,0.024621772398273255,0.000268028158501038,0.0001780438042740453,0.0014029899721021304,0.035252516441158684,0.0006006618043425331,0.00024306259005027456,0.00029185342339127735,0.00029309650251359444,0.00032423575857888035,0.2676816453400446,0.0017636309789327183,0.0009926013118530454,0.0006202896837368933,0.00024879907660672597,0.0002323397189949377,0.00019734506088541282,0.002088602785057157,0.0008816828141216857,0.08052726829754937,0.0022392255442035174,0.16182313741913573,0.00019108337000344185,0.0002490009509225248,0.0003591930294832641,0.00018877424851262257,0.00047091401835925217,0.0007924097731551217,0.00038519229171939736,0.001170881641269948,0.15886149478534106,0.20242605499002225,0.001543791390087637,0.0002247110955494729,0.0005224397941380566,0.0003160080547523762,0.04796100419481734,0.0002675349561470232,0.00015978739466196825,0.0011368951367496565
ub0510,0.0983474757436842,4.0717597728762783e-05,2.7047590973547195e-05,0.00021313574521805863,0.20808479205045846,9.124976217809355e-05,3.692494408023152e-05,4.4337021736327364e-05,4.452586456512043e-05,4.925639627167744e-05,0.00011907848082884644,0.003646745872677965,0.00015079139873625625,9.423153880155651e-05,3.779640457635376e-05,3.529597512200578e-05,0.006787626177201762,0.00031729087157385955,0.00013394117375779867,0.1777956675181451,0.034128404927376746,0.2915104562453673,2.9028501467790186e-05,3.782707238837931e-05,5.4566943127427174e-05,2.8677710414731274e-05,7.153907884761662e-05,0.00012037922642200847,5.851663075314501e-05,0.00017787492151515358,0.14577113898387298,0.0003422207618796292,0.00023452564517945033,3.41370699442297e-05,7.93666363048517e-05,4.800648157423455e-05,0.030937776351848294,4.064267270908588e-05,2.4274161693902345e-05,0.00017271184899694033
ub0511,0.0010294266664763645,0.00011591672508352932,7.700032275817873e-05,0.0006067646168246957,0.05372195179442695,0.0002597740089382455,0.00010511962469360905,0.0001262206673848508,0.00012675827381278943,0.00014022536848228996,0.0676719205626179,0.0007627345144519505,0.00042927987129074135,0.0002682626674152236,0.00010760053841113908,0.00010048220113640169,8.534772352718368e-05,0.0009032782085216117,0.00038130987783889937,0.20796820574559546,0.0009684194871877623,0.18541308148921185,8.263966962500137e-05,0.00010768784494526125,0.0001553436768859878,8.164102156304886e-05,0.0002036607314298961,0.00034270110402586073,0.00016658782880590167,0.0005063824863607179,0.001371441718736554,0.0009742497638718703,0.01990563621693184,9.718297671297128e-05,0.00022594458107864161,0.00013666705398332322,0.4535966601321315,0.00011570342510042081,6.910479705725786e-05,0.0004916840146663212
ub0512,0.0012166780730522141,0.00013700183053533697,9.100658392549075e-05,0.0007171343319883639,0.00665055264045999,0.0003070265720878232,0.0001242407512620314,0.011517850873193793,0.00014981544324460194,0.00016573218537465037,0.00040066140344509696,0.0009014749564146072,0.0005073653360757518,0.0003170593067885085,0.0001271729400420105,0.00011875978623435938,0.00010087236632006474,0.2739156832017259,0.00045066966158240567,0.007055271568527626,0.2967300152490725,0.3555635360503444,9.767172084358161e-05,0.00012727612752409142,0.00018360049492542352,9.649141996422642e-05,0.0002407063604838332,0.0004050380007215637,0.000196889943835713,0.023335834471765654,0.0016209052300610073,0.012520135388066251,0.0007891045761368378,0.00011486043706769556,0.0002670436141549701,0.00016152661797592008,0.0017777891670397578,0.00013674973155550492,8.167487210145945e-05,0.0005811207140790842
ub0513,0.0015518946911716096,0.0001747482906100319,0.00011608052909290131,0.0009147176951070764,0.008482899104276256,0.0003916178961591777,0.00015847130525417513,0.00019028182386334648,0.00019109228330511848,0.00021139437320010879,0.0005110508019627377,0.0011498474658743596,0.0006471535807045553,0.0004044148291069932,0.00016221136460261643,0.00015148023611490536,0.00012866451138164651,0.0013617217254084765,0.0005748372316165072,0.0960047858880778,0.0014599243539494293,0.4825295505654941,0.00012458203070471937,0.00016234298208564956,0.00023418572232214213,0.0001230765357761707,0.0003070252774663667,0.13102512403491676,0.00025113665262101463,0.0007633883188351631,0.002067493675721089,0.0014687136885652686,0.001006517031587391,0.00014650654635686675,0.00034061891662001925,0.0002060300965980977,0.2632845835588416,0.00017442673384237382,0.00010417776339011542,0.0007412298874153238
ub0514,0.005958469790106973,0.0006709426975915657,0.0004456889567020251,0.003512040980472107,0.08824602090392088,0.001503609372983979,0.0006084475256777638,0.0007305833994703903,0.0007336951428943334,0.0008116446261959418,0.0019621697155275514,0.0044148172086799185,0.0024847337142937893,0.0015527429506741108,0.0006228074115435183,0.0005816054503076628,0.0004940049144363237,0.060904397452691016,0.0022070764841845367,0.20158024784932546,0.061281444554404214,0.1267040336633553,0.00047833030847204804,0.0006233127543357605,0.0008991515723772533,0.00047254998967725633,0.0011788176420665778,0.0019836033414248853,0.0009642343429251623,0.0029310147536272995,0.007938102165115968,0.005639097931977532,0.3935971544899134,0.0005625090642337699,0.001307799772861598,0.0007910485894540864,0.008706414029811515,0.0006697080865726643,0.0003999885169349246,0.0028459378827788056
ub0515,0.0005786097575814863,6.51533036634821e-05,4.327956476716054e-05,0.00034104413581170935,0.11670020121457655,0.0001460111547840693,5.908457837916561e-05,7.094483962350195e-05,7.124701202205518e-05,7.881646076066092e-05,0.00019054062258067557,0.022054887224201868,0.00024128530020729781,0.00015078237432160902,6.047902533826194e-05,5.647802212059989e-05,4.797138759697097e-05,0.13026476811365706,0.00021432281012788128,0.10067303862856844,0.0005443194575839789,0.4502339483343956,4.644927197389053e-05,6.0528097714360977e-05,8.73140070603386e-05,4.58879619438974e-05,0.00011447156973781963,0.000192621979962925,9.363400655953572e-05,0.0002846223604053221,0.0007708461284876903,0.0005475964806966324,0.00037527067974486514,5.462362733366261e-05,0.00012699665118667768,7.681643923732777e-05,0.0008454546701835086,6.503341416038517e-05,3.884172731786895e-05,0.17328577760362318
ub0516,0.00033764484177538053,3.8019885801012675e-05,2.525557442894882e-05,0.00019901460659060721,0.1879883763323991,8.520408204067443e-05,3.4478511391832036e-05,4.139950776077879e-05,4.157583895872618e-05,4.599295306401925e-05,0.00011118903115624411,0.009715057596462963,0.00014080083500794566,8.798830343466175e-05,0.11361392351292865,3.2957468471331155e-05,2.799346426964401e-05,0.0981000903973138,0.00012506700823186894,0.162860995542484,0.02871229272776405,0.19963253817545026,2.7105241279995497e-05,3.532086990920132e-05,0.031600571453589014,0.11045044699059704,6.679931429684252e-05,0.05374675725639759,5.463965810347921e-05,0.00016608996060916986,0.00044982341841986036,0.00031954719853740266,0.00021898733580819367,3.187534563081485e-05,7.410826318443166e-05,4.482585046689778e-05,0.0004933608612747345,3.7949924878692796e-05,2.266589649186375e-05,0.00016126896333834733
ub0517,0.018280780305337987,0.0059546051226021,4.7099225486052286e-05,0.0003711431651336679,0.009325605165441531,0.0001588974459343886,6.429911887515557e-05,7.720611370460318e-05,7.753495448689124e-05,8.577244889938636e-05,0.00020735688529819764,0.00046654615974776886,0.00026258006109979005,0.0001640897519580516,6.581663348298851e-05,6.146251962503048e-05,5.220512760384633e-05,0.000552513320670177,0.00023323798229775322,0.20369721740455574,0.0005923586571888595,0.43701626678772987,5.0548676867037955e-05,6.587003676741292e-05,9.501995061064136e-05,4.993782812554854e-05,0.00012457431824533684,0.00020962193396934336,0.00010189772498489492,0.3180296325711964,0.0008388775584046639,0.0005959248956974077,0.0004083903906773765,5.9444464252246545e-05,0.00013820480733561888,8.359591442610298e-05,0.0009200707161321467,7.077297228256679e-05,4.2269724361927534e-05,0.0003007511585033808
ub0518,0.07225436595330544,3.9386787799230045e-05,2.6163570190265327e-05,0.00020616963764059256,0.014985534128668498,8.826736399284097e-05,3.57180928667401e-05,4.288791491117367e-05,4.307058561966256e-05,4.764650509666242e-05,0.00011518653156071074,0.0002591659007465901,0.00014586294760161127,9.11516845246016e-05,3.656107063435855e-05,3.414236496853338e-05,2.899989344324726e-05,0.026454041297593642,0.00012956345370669086,0.03471222770894855,0.22257958081079526,0.56306430522003,2.8079736802199378e-05,3.659073610265467e-05,5.2783482565191446e-05,0.003296130502147473,6.920090268324089e-05,0.0001164447637137944,5.660407899191781e-05,0.00017206127520566112,0.056028627150890166,0.0003310356524084005,0.00022686043223113322,3.302133733275389e-05,0.003345162716206476,4.643744248733892e-05,0.0005110983145287552,3.9314311621472086e-05,2.348078739838224e-05,0.00016706695203803348
ub0519,0.4056141344162156,6.0265853578502354e-05,4.003296481588739e-05,0.0553261795731705,0.0029255173458627988,0.00013505818401004287,5.465237139374914e-05,6.562293968980598e-05,6.590244474177896e-05,7.290407418649548e-05,0.0001762472908590183,0.000396550597285316,0.00022318537595643443,0.00013947149234395964,5.594221444904442e-05,5.22413449531836e-05,4.437283235565289e-05,0.00046962017099938167,0.00019824546672895057,0.1631347312717158,0.0005034875422452631,0.2714315629095199,4.296489765223536e-05,5.598760567967195e-05,8.076418030970891e-05,4.244569407885354e-05,0.00010588452883913296,0.09519668669016157,8.66100874704889e-05,0.0002632715232054916,0.0007130214018146957,0.0005065187407260121,0.00034711989363764485,5.052605687994138e-05,0.00011747004610705891,7.105408351063344e-05,0.0007820332123710642,6.015495754049702e-05,3.5928030040736384e-05,0.0002556296928973634
ub0520,0.0006187535811669846,6.967362620213353e-05,4.628229189041575e-05,0.000364705706401393,0.05541704649599293,0.00015614137806904587,6.318385403084307e-05,7.586697771196352e-05,7.619011476813094e-05,8.428473027210922e-05,0.6477484687730715,0.00045845394107793037,0.00025802562371269894,0.000161243623817072,6.467504742739887e-05,6.039645544592788e-05,5.129963240378823e-05,0.006324579188978883,0.00022919248172845102,0.1828191523042455,0.0005820842273499436,0.07097399322410983,4.9671912718126676e-05,6.4727524434656e-05,9.337183455122664e-05,4.907165911601856e-05,0.00012241358322946552,0.00020598605251960346,0.00010013031428970748,0.000304369400054909,0.0008243272711544147,0.0005855886096386154,0.0061829560636473616,5.8413403137735106e-05,0.00013580765220141443,8.214594767510272e-05,0.0240307088693224,6.954541879046524e-05,4.1536558209974985e-05,0.0002955346454339509
ub0521,0.003969442392289219,0.0004469718703682531,0.0002969112374196348,0.0023396685461910672,0.021697592952396347,0.001001681807043091,0.00040533853270831777,0.00048670360329350137,0.0004887765996660662,0.0005407053656704144,0.0013071677669009895,0.002941084405838268,0.0016552919938343685,0.001034413852859932,0.000414904871334151,0.00038745674835354834,0.000329098597196638,0.0034830172266759225,0.001470320949498254,0.0230179984940228,0.003734200299201547,0.7149480091354825,0.00031865641193955593,0.0004152415230539424,0.000599001168792315,0.00031480565104401734,0.0007853104716527375,0.0013214465240742846,0.0006423583254987965,0.001952597667741884,0.005288243518638107,0.0037566816941200297,0.002574473252903405,0.0003747350249763336,0.0008712364150343107,0.0005269845977155267,0.005800081254441502,0.00044614939119338987,0.0002664662961263213,0.1873487735628086
ub0522,0.5099506799707835,0.00019140128591893505,0.0001271426602284382,0.0010018875863398457,0.009291294302285143,0.0004289379235245664,0.00017357315199488388,0.00020841511895369587,0.0002093028127834826,0.00023153963180573336,0.0005597524320501458,0.001259424528907791,0.0007088254031068865,0.00044295436633771116,0.00017766962793868752,0.00016591585464145506,0.00014092585881446586,0.0014914897787959868,0.0006296175198131747,0.025739555831393486,0.0015990508274205098,0.4014504661649024,0.0001364543298022203,0.00017781378817861897,0.00025650292909783375,0.0001348053656592079,0.00033628387843758883,0.0005658668492326882,0.00027506923292490063,0.0008361369680382793,0.034030200602843244,0.0016086777596323824,0.0011024351281069213,0.00016046818695825664,0.00037307889205551696,0.00022566415550742132,0.002483697709253569,0.0001910490857422648,0.00011410559615443785,0.0008118669036336532
ub0523,0.0009309263895283568,0.00010482527982039472,6.963257781455121e-05,0.017945906259202643,0.17906058595499816,0.00023491763727274723,9.506129564290258e-05,0.00011414329354283986,0.00011462945931573672,0.0001268079604429975,0.00030656118655678413,0.0006897525689108629,0.0003882043992951712,0.00024259406187418243,9.730482412822636e-05,9.086760209540413e-05,7.718126089504182e-05,0.0008168483960853104,0.00034482439539195234,0.022795454668622785,0.0008757566576766987,0.36773970150347096,7.473232604236708e-05,9.738377677171168e-05,0.0001404796795817729,7.382923321895584e-05,0.00018417353617591613,0.00030990988658782836,0.000150647939343241,0.00045792948162276775,0.4013758083004387,0.0008810290666789502,0.0006037737428607749,8.788406263526876e-05,0.0002043251646248919,0.00012359012183709857,0.001360253700030248,0.0001046323893604639,6.249253231782288e-05,0.0004446374272864586
ub0524,0.0007701458218639224,8.672087523514599e-05,5.760631503491989e-05,0.0004539393137171393,0.061779834526625166,0.00019434494377091642,7.864323160657639e-05,9.442957209575122e-05,9.483177203652148e-05,0.00010490692068976445,0.0002536149148075709,0.3603837315178169,0.00032115750451315665,0.00020069557084535558,8.049927963426223e-05,7.517383209216372e-05,6.385126286367371e-05,0.000675770271868725,0.0002852696737090145,0.004465920805974524,0.0007245044704564991,0.4697412995382129,6.182528426212183e-05,8.056459634371346e-05,0.0001162173932371797,6.10781648630705e-05,0.0001523648711426557,0.000256385259881676,0.00012462948989595975,0.00037884034757975217,0.0010260178252717571,0.0007288662801655343,0.0004994958040140552,7.270558060049257e-05,0.07213165736914193,0.000102244835925983,0.022714110266570563,8.656129894268704e-05,5.169942887391034e-05,0.0003678439678162747
ub0525,0.016618544787330408,6.445633164178324e-05,4.2816585239524985e-05,0.000337395844666675,0.01917506260791784,0.00014444921265652875,5.845252603909014e-05,7.018591312981432e-05,7.048485306438368e-05,7.797332825761494e-05,0.00018850233019228446,0.0004241240319955782,0.00023870417087024545,0.000149169392471751,5.9832056018362196e-05,5.587385319829534e-05,4.74582176866645e-05,0.2358454360369593,0.00021203010977545494,0.02471418213347849,0.1075126610408817,0.42937148363457095,4.595238476827324e-05,5.988060344681843e-05,8.637997276581086e-05,4.539707930542264e-05,0.00011324701968584849,0.010887977861949021,0.1391590460783736,0.00028157763648806693,0.0007626000664404648,0.0005417386131018041,0.00037125625300609214,5.4039295644637205e-05,0.00012563811512250915,7.59947017974049e-05,0.011533826929016982,6.433772464662769e-05,3.842622118551938e-05,0.00027340444521235845
ub0526,0.6241401649153717,8.734946488102329e-05,5.80238700131176e-05,0.0004572296581893963,0.011488675160347982,0.00019575363826404454,7.921327106907241e-05,9.511403764251912e-05,9.551915289886541e-05,0.00010566733049821772,0.00025545322316246035,0.0005747613352228126,0.0003234853901748888,0.00020215029737417296,8.108277251923916e-05,7.571872387705317e-05,6.431408386961333e-05,0.0006806685411117023,0.00028733742916800943,0.2364478495526858,0.0007297559858186987,0.09622815197530303,6.227342011678444e-05,0.0073295722458148185,0.0001170597861427132,6.152088527978688e-05,0.0001534692762831252,0.0002582436488714111,0.00012553285724213964,0.0003815863429272794,0.015530302203461672,0.0007341494117725304,0.0005031163612295011,7.323258145281384e-05,0.0001702613512913215,0.00010298594981618796,0.0011334807119394602,8.718873191198682e-05,5.207416823856496e-05,0.00037051025674429553
ub0527,0.4242754099429426,0.00016982310027218865,0.00011280885931974204,0.0008889368491939721,0.02233605479332756,0.0003805803479716879,0.00015400487334380503,0.00018491882891165138,0.00018570644597254576,0.00020543633194702984,0.0004966470989955315,0.0011174396087837515,0.0006289138911965209,0.0003930166059721916,0.000157639521050727,0.00014721084387831818,0.00012503816856554212,0.0013233423017162589,0.0005586357410662607,0.14966790785114625,0.0014187771398796794,0.3420995279609986,0.00012107075049846508,0.00015776742896296282,0.00022758531866259613,0.00011960768716710038,0.0002983719285565022,0.0005020721894138723,0.00024405849574377466,0.014834114433328724,0.0020092224340416067,0.0014273187516378307,0.0009781488687770805,0.00014237733499789619,0.02851550238849072,0.0002002232447111493,0.0022036907594393915,0.00016951060641598803,0.00010124156692217892,0.0007203387057798735
ub0528,0.015383607641761016,0.00016746316880148182,0.00011124122113120054,0.0008765838180543835,0.06371489455199078,0.0003752916473245355,0.0001518647584438665,0.00018234912100280145,0.0001831257930139005,0.00020258150439876732,0.0004897454871601789,0.028894731702460142,0.0006201742457547611,0.00038755508598193347,0.00015544889759515175,0.0001451651415990586,0.00012330058687869022,0.2931295677697049,0.0005508727096300727,0.008623958738389942,0.029191881723601317,0.3790348033146932,0.00011938830168069247,0.00015557502804656537,0.028017243192614085,0.000117945569677597,0.0002942256298312558,0.0004950951882964423,0.00024066695876278707,0.000731563247067513,0.001981301454821788,0.0014074841447126163,0.0009645561108144502,0.0001403988011409688,0.00032641877601085695,0.0001974408603617673,0.01606947761504275,0.00016715501748810644,9.98346725742346e-05,0.12577802080168354
ub0529,0.046443910529308935,0.00010959175388181964,7.279881668891321e-05,0.009667787497406613,0.014414101589700325,0.00024559949594796644,0.027381776379596958,0.0001193334637850728,0.00011984173583376533,0.00013257400137577018,0.03669702417048399,0.0007211160695296819,0.0004058563073362643,0.0002536249725987729,0.00010172933814863602,9.499941141805718e-05,8.069074332823549e-05,0.29186617859663844,0.000360503786271694,0.10567915666157293,0.0009155778859156144,0.36627280462267103,7.813045380545259e-05,0.00010181188082047994,0.009240998244076572,7.718629676046023e-05,0.00019254802737200463,0.00032400169190741334,0.0001574979997152903,0.08232592958870445,0.001296609295981501,0.000921090034804976,0.0006312277300024853,9.188020846651652e-05,0.0002136159635519217,0.0001292098455430043,0.0014221053257951427,0.00010939009256646604,6.533410865166165e-05,0.00046485538203488243
ub0530,0.2293813620888141,4.840445173272256e-05,3.215375868897727e-05,0.00025337248431622664,0.018416494564565143,0.00010847630890198274,4.389580361226667e-05,5.270716712967387e-05,5.2931660569887986e-05,0.024158712568270964,0.00014155866011747066,0.05253550985774594,0.00017925848745941282,0.00011202099893034898,4.493178239968236e-05,4.195931045670797e-05,3.563946238985247e-05,0.0003771904909675285,0.00015922720007628923,0.32382814624382394,0.00040439215558263374,0.2662092733786999,3.450863451058538e-05,4.4968239821282415e-05,6.486833978783508e-05,3.4091619520919946e-05,8.504455277912367e-05,0.008176490741276111,0.048269878316718105,0.0002114549613240084,0.0005726859901449903,0.016473598309535008,0.0002788004672523999,4.0581621868246917e-05,9.434983227148926e-05,5.706936434946892e-05,0.008661500812393,4.831538202574518e-05,2.8856748767248572e-05,0.00020531718040271742
ub0531,0.0007042611956620221,7.930205624455389e-05,5.2678195677265033e-05,0.00041510560047278535,0.1354622919482379,0.00017771907421339954,7.191544088095942e-05,8.635128758999792e-05,8.67190800302614e-05,9.5932317362164e-05,0.00023191860303523238,0.2505859204121666,0.00029368304248780384,0.11863494750948116,7.361270725061991e-05,6.874284241858507e-05,5.8388899156874645e-05,0.0006179593086764918,0.00026086535275383655,0.06989021415457017,0.0006625243819297496,0.3834913125467295,5.653623947632041e-05,7.367243622997541e-05,0.00010627519879267908,5.585303483332858e-05,0.00013933032327321566,0.0002344519499403206,0.00011396765531552151,0.0003464312193576684,0.0009382437973209044,0.0006665130464575929,0.0004567648128139258,6.648574551905008e-05,0.00015457536316643714,9.349796928746185e-05,0.03393222692585782,7.915613142442767e-05,4.727663328181641e-05,0.00033637556062353764
ub0532,0.0008109989490127634,9.132106761672094e-05,6.066209751907597e-05,0.00047801896197941423,0.034745026236020375,0.007782648942898758,8.281493759914216e-05,9.943867972955204e-05,9.98622147536962e-05,0.00011047180937455896,0.00026706816231906213,0.0006008945656261513,0.0003381936137722142,0.00021134166076909366,8.476944148274095e-05,7.916150044475451e-05,6.723831462235301e-05,0.2659414346087994,0.00030040207840548763,0.042592793799679216,0.03865291042982511,0.593173111559796,6.510486603387099e-05,8.483822297997707e-05,0.00012238225683578304,6.431811496645464e-05,0.00016044721253450131,0.0002699854630168238,0.00013124058126680208,0.00039893629882614007,0.0010804439293715733,0.000767529694252544,0.0005259920401973688,7.656231817457117e-05,0.00017800278908367933,0.00010766851175958976,0.008763012561814831,9.115302644607828e-05,5.444187489042786e-05,0.00038735660550320313
ub0533,0.00033871346989500337,3.8140216734718576e-05,2.5335506990246345e-05,0.00019964447732608213,0.08730503704586316,8.547374846737461e-05,3.4587634062275665e-05,4.153053501977403e-05,4.1707424296664676e-05,4.613851833517894e-05,0.00011154093857666377,0.0002509634366506207,0.00014124646222607437,8.826678177525709e-05,3.540393202806574e-05,3.3061777121138627e-05,2.808206210791367e-05,0.00029720669402915863,0.00012546283871792322,0.16654138927370524,0.11425674186351888,0.29837772994821143,2.719102793934045e-05,3.543265859993341e-05,5.111291317564605e-05,2.686244158998379e-05,6.701073060414871e-05,0.00011275934834558992,5.481258974013308e-05,0.0001666156265762871,0.0004512470858191927,0.06994939845053517,0.00021968041917844587,0.13928965603334822,7.434281192955355e-05,4.496772191988092e-05,0.12076291851668752,3.807003438976871e-05,2.2737632859048585e-05,0.0001617793711033219
ub0534,0.0010706197859351057,0.00012055520168330131,8.008153640557371e-05,0.0406466385858674,0.12589895696658468,0.0002701690201915457,0.00010932604890863715,0.00013127146235555363,0.00013183058142400276,0.0001458365698851143,0.0003525632913830278,0.0007932557890529572,0.12049323952788728,0.0002789973573790857,0.00011190623786204475,0.00010450305609351784,8.876296337405975e-05,0.0009394234225128822,0.16045894390918627,0.056227801325391125,0.021014968329398368,0.4529338565624493,8.594654508660741e-05,0.00011199703801898314,0.0001615598463786901,8.490793552933627e-05,0.00021181033655676013,0.0003564144922413621,0.00017325393971583453,0.0005266456823044091,0.011430219254274251,0.0010132349468020866,0.0006943751112935339,0.00010107181124530015,0.00023498588768408046,0.00014213586731810828,0.0015643712988753545,0.00012033336637468501,7.187006655439989e-05,0.0005113590425354076
ub0535,0.0016224770342047113,0.0001826960874949956,0.00012136003405577584,0.0009563203363827897,0.4940036453683622,0.00040942922629765553,0.00016567880205919946,0.00019893610758587639,0.00019978342785761247,0.0002210088852216772,0.0005342941078498425,0.001202144138279892,0.0006765870314974728,0.0004228081816702095,0.00016958896454247175,0.00015836976930876256,0.00013451635347517784,0.0014236547357378351,0.0006009816336181173,0.05488981805829589,0.0015263237572975036,0.4286733368659792,0.0001302481958620487,0.00016972656817288294,0.00024483681680711474,0.00012867422891662546,0.00032098921688651134,0.0005401304327794243,0.00026255869914538235,0.0007981082882338651,0.0021615261823522865,0.001535512843155754,0.0010522948351950102,0.00015316986917792016,0.0003561107417762013,0.00021540063381042068,0.0023707356605383195,0.00018235990587540105,0.0001089159139062894,0.0007749420603337311
ub0536,0.27910418807351123,0.00025661324037430617,0.00017046118511893058,0.0013432387289725413,0.012456912850577907,0.0005750805170749176,0.00023271091811919082,0.00027942382289090705,0.02157486563709653,0.0003104270428878297,0.32016423971811925,0.0016885205750748829,0.0009503279075560664,0.0005938724744618996,0.00023820309629870448,0.00022244471809373644,0.00018894043009840848,0.001999652318344909,0.0008441332626371294,0.14098048748962586,0.002143860279608489,0.04846007380892838,0.10665420379507297,0.00023839637308952822,0.0003438955359431278,0.0001807346357970856,0.00045085849510989053,0.0007586622268750065,0.00036878752851237,0.02241526722052869,0.003036059750444941,0.02345101886086124,0.001478043625296216,0.00021514098630344943,0.0005001898652142288,0.0003025497446533192,0.0033299134549792885,0.0002561410427703985,0.00015298228866881159,0.001088476474407406
ub0537,0.0009732562215725498,0.00010959175388181964,7.279881668891321e-05,0.0005736566358593336,0.04169649417434216,0.00024559949594796644,9.938379495512653e-05,0.0001193334637850728,0.00011984173583376533,0.00013257400137577018,0.00032050072429487715,0.0007211160695296819,0.0004058563073362643,0.0002536249725987729,0.00010172933814863602,9.499941141805718e-05,8.069074332823549e-05,0.0008539910271255345,0.000360503786271694,0.03292610976919469,0.0009155778859156144,0.3844610663457655,7.813045380545259e-05,0.00010181188082047994,0.00014686738252929726,7.718629676046023e-05,0.00019254802737200463,0.00032400169190741334,0.0001574979997152903,0.0004787518347789576,0.001296609295981501,0.000921090034804976,0.0006312277300024853,9.188020846651652e-05,0.0002136159635519217,0.0001292098455430043,0.0014221053257951427,0.00010939009256646604,6.533410865166165e-05,0.527924445351777
ub0538,0.0017555519694489028,0.0001976807495273188,0.00013131393684314034,0.08305436838445278,0.6329451654382089,0.0004430104521812913,0.00017926771295935916,0.00021525276974910902,0.0002161695868999475,0.00023913594802086303,0.0005781167027492041,0.0013007435328988713,0.0007320804366461743,0.0004574867442694372,0.00018349858544855813,0.00017135919618575465,0.00014554933246385638,0.0015404223433984658,0.0006502739134412834,0.010180092969090586,0.001651512238170884,0.2341780463399935,0.00014093110222350043,0.00018364747527521144,0.00026491823728649384,0.00013922803912144572,0.00034731662759910373,0.000584431720779332,0.00028409366152079584,0.0008635688195914841,0.0023388137190514732,0.018065377214489624,0.0011386036482624404,0.0001657328022688062,0.00038531880629888817,0.0002330677100103189,0.00256518247726129,0.00019731699442205092,0.00011784915479943147,0.0008385025066900397
ub0539,0.04769046458614935,6.310618535253196e-05,4.191971983922843e-05,0.12601042121598685,0.25442358246971714,0.00014142348091713422,5.7228139557283544e-05,6.871575111847663e-05,6.900842925326485e-05,7.634004573709143e-05,0.0001845538318036583,0.0946753095618389,0.00023370411048330973,0.0001460447886262376,5.857877296061057e-05,5.4703481356765524e-05,4.646412548699929e-05,0.005728423914933911,0.00020758878246700932,0.00848649042972323,0.000527216927612791,0.39419422301253104,4.4989834772069095e-05,5.8626303481515394e-05,8.45705989351136e-05,4.4446161116225986e-05,0.0001108748703639268,0.00018656979288872463,9.069202390358814e-05,0.00027567951924563187,0.0007466261252672452,0.06337043733399611,0.0003634796662908689,5.2907351697007034e-05,0.00012300641346340915,7.440286493636932e-05,0.0008188904648540245,6.299006278040063e-05,3.7621319345434724e-05,0.00026767752920944733
ub0540,0.004122342424887474,0.00046418890157711145,0.0003083480422384772,0.002429790876137621,0.13809118550382754,0.0010402658613796595,0.00042095187804488737,0.0005054510719439653,0.0005076039186283915,0.0005615329429134181,0.001357518918125352,0.0030543728370800035,0.001719052636968666,0.0010742587217839918,0.0004308867050736704,0.0004023813003683984,0.00034177523569305573,0.0036171805158405506,0.0015269566425983444,0.02390463504703572,0.003878038977547261,0.2802560179812588,0.00033093082505809525,0.00043123632437274464,0.0006220742579528103,0.000326931735654855,0.0008155600595920164,0.0013723476826350675,0.03918637385381781,0.19462417207425603,0.04401121516403257,0.003901386339439485,0.0026736400892975838,0.0003891695454636169,0.0009047958077888954,0.0005472836609607834,0.2371391302821364,0.0004633347411029071,0.00027673038395971443,0.001968950231526286
ub0541,0.001784830184952377,0.0002009775699497675,0.00013350392484031142,0.0010520145227796516,0.10982115251372418,0.0004503987583749992,0.0001822574499903208,0.00021884264751411333,0.0002197747548816965,0.00024312413745793243,0.01726525683798524,0.001322436681340907,0.0007442897070995762,0.00046511647880410217,0.0001865588828495129,0.00017421703893933808,0.00014797673125148744,0.0015661127348657973,0.0006611188557188954,0.16044735880792202,0.01835655392594052,0.3715035391366541,0.00014328148048278782,0.00018671025578604095,0.0002693364108165599,0.016819048609286586,0.000353109000167817,0.0005941785799813497,0.00028883163316158303,0.0008779709873666809,0.0023778192815643085,0.0016891639228593502,0.2346425730353431,0.00016849681084574625,0.05042424074436449,0.00023695469641649486,0.0026079633044210626,0.00020060774831924272,0.00011981458391299009,0.0008524866310670476
