idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
ub0165,0.0006705103459089088,0.047159233389906685,0.00013432480911682439,0.0001280689042575564,0.000186996628439988,0.00055867254174322,0.0008365917413555075,0.1477640171864078,0.00014403666689088914,0.6567322402083224,0.0003583214170755583,0.0059195414235018225,0.00021085288510291466,0.002729476476570285,0.0008115622974107807,0.0007439260013314738,0.0001382788751159404,0.006334751518250532,0.0003044614083738897,0.00012084830913638138,0.00025773692761593274,0.0001415405370647211,0.00041619473203592194,0.0010947226466174634,0.00040248357793395447,0.0001951418939956081,0.0006628704868986263,0.0022144653672544028,9.503787140698096e-05,0.0003888694530579783,0.0162954537182657,0.0026862693030344233,0.000175763131171672,0.00014664908109562484,0.00019004353174883847,0.0013056856961818212,0.00023001843291831558,0.0002527170212966752,0.00018402708215225583,0.04228453380416077,0.0005989533710452299,0.00029031573832052036,0.0013664756860660404,0.007370698918692213,0.00042122975535171365,0.0010977089533235004,0.04333323888997416,0.00020253483715106568,0.00012359239778221177,0.00014577270634563618,0.00013512316608726898,0.00031466697638985695,0.00036152222886170484,0.0008558045956148701,0.0009674027108880627,0.00021644788724603368,9.303513275712072e-05,9.044926852508916e-05,0.00025512581022590875,0.00015296363922472
ub0166,0.0005538251502235592,0.6132330661070912,0.00011094900778456096,0.00010578178334185404,0.00015445464260016787,0.00046144985867041424,0.000691004321796024,0.00023234844488947187,0.00011897076482901076,0.037773860249959566,0.0002959647287338792,0.022291841696192145,0.00017415932726421644,0.002254480827762757,0.0006703306131242959,0.07022424559274322,0.00011421496961395801,0.10964702121452666,0.00025147767854554967,9.981774833167462e-05,0.00021288439995890008,0.00011690902262862593,0.0003437666717574595,0.0009042141376568928,0.00033244159373801903,0.00016118243277891172,0.0005475148134929293,0.0018290942446563727,7.849895789087363e-05,0.00032119665948666265,0.11787431767000145,0.0022187927589354273,0.00014517604854099995,0.00012112855508267588,0.00015697131022958884,0.0010784644580724909,0.00018998960111866824,0.00020873808008727696,0.00015200186997863622,0.0001211005164171355,0.0004947208387163297,0.00023979370097515067,0.0011286755032638655,0.006088017076550681,0.000347925477898575,0.0009066807539741142,0.0009873052740834926,0.00016728882305110858,0.00010208429845394558,0.00012040469096853369,0.00011160843112051133,0.0002599072281774769,0.0002986085210021357,0.0007068736696164384,0.0007990509840053179,0.00017878066222395318,7.684474473758685e-05,7.470888411216831e-05,0.00021072768084247668,0.00012634422569205478
ub0167,0.0003955170020452623,0.02781803252244329,7.923478903248137e-05,7.554458984299085e-05,0.00011030455581248204,0.00032954672539132427,0.0004934841937870827,0.00016593280445185082,8.496356696189741e-05,0.0021203046353513114,0.00021136469185754867,0.0034917869524182647,0.00012437675495588632,0.05132222208360674,0.0004787199613001717,0.0004388230302267659,8.156719201388435e-05,0.04102083881884186,0.00017959404237869673,7.12853443999716e-05,0.00015203245937812766,8.349116345375546e-05,0.06238571933910656,0.0006457490505597898,0.000237414827508888,0.00011510924083051022,0.0003910104434958945,0.42385973002969535,5.6060423540069995e-05,0.00022938420145028946,0.2084609670382508,0.014012605280412076,0.00010367820144053686,8.650456366785707e-05,0.00011210184659194763,0.0007701907887300111,0.0001356820242343597,0.00014907134429607857,0.00010855289597259344,8.648453971457252e-05,0.0003533073622593977,0.0001712498713370911,0.0008060492578797694,0.029203874516237575,0.00024847272085433674,0.000647510596944221,0.02556117566156413,0.00011947014999616064,7.290401251026609e-05,8.598761248895501e-05,7.970571950721425e-05,0.0001856140474248124,0.00021325276933389505,0.0005048173679338512,0.0005706462582053685,0.00012767710443980604,5.487905893994716e-05,5.335372338772268e-05,0.00015049222763018852,0.09951457600167543
ub0168,0.0004391824280058392,0.017089057576610674,8.798237964453757e-05,8.388477920894326e-05,0.00012248227608755902,0.0003659289746087137,0.0419482961183236,0.00018425193245331665,9.434361971142924e-05,0.2507563731427503,0.00023469954030972667,0.0038772833125051563,0.0001381080584312337,0.0017877995671193023,0.0005315710673661778,0.0004872694799042188,9.057228197279044e-05,0.2801514503410421,0.00019942138309956482,7.915530931140408e-05,0.00016881697702022982,9.270866155699799e-05,0.00027260640205484303,0.0007170403154372085,0.0002636256339190411,0.00012781740257038823,0.00043417834141682495,0.13945157149097334,6.224954375677151e-05,0.0002547084196587584,0.1900749108744625,0.0017594989875733946,0.00011512436634701909,9.605474381323186e-05,0.00012447798935469155,0.0008552205312869697,0.00015066143941183576,0.00016552895222075428,0.00012053723145598955,9.603250919783908e-05,0.0003923128067492379,0.00019015600821353402,0.0008950378070660803,0.01862789774914357,0.0002759043284453716,0.0007189963380965601,0.0007829314491765628,0.00013265975995522728,8.095267980910371e-05,9.5480720768112e-05,8.850530125914733e-05,0.00020610600201376744,0.00023679606320516978,0.0005605496507159863,0.04203397694272792,0.00014177276940982722,6.093775546256635e-05,5.9244021519687925e-05,0.00016710670232848802,0.0001001907619788588
ub0169,0.0005636337557864853,0.23445943866149385,0.00011291398726322395,0.0001076552478967308,0.00015719013532023698,0.00046962243741469637,0.0007032424601904942,0.00023646348778371402,0.00012107781487044774,0.003021552193343615,0.0003012064576144061,0.004975990878320135,0.00017724380283479972,0.002294409157452691,0.0006822026066194205,0.0006253472578253758,0.00011623779141226862,0.00532501819247208,0.00025593151267666104,0.0001015855859265718,0.00021665472188966487,0.00011897955786749775,0.00034985500430715976,0.08947349791729277,0.00033832935175039965,0.00016403707906242372,0.0005572116588659559,0.0018614886997944434,7.988922576646847e-05,0.00032688526236026335,0.11996194891527327,0.05539005076317895,0.00014774721129290463,0.00012327382100050846,0.00015975137477905213,0.0010975647688449388,0.00019335444119080721,0.00021243496798179032,0.00015469392249168256,0.00012324528575186655,0.0005034826682734914,0.38987842665054506,0.0011486650844802176,0.006195839839998925,0.00035408746562452434,0.0009227386630156924,0.0010047910960974842,0.0001702516174993781,0.0001038922781336307,0.00012253713677956192,0.00011358508941765833,0.07110712599993052,0.0003038970731725388,0.0007193928645379525,0.0008132026994404372,0.0001819469846586161,7.820571541652848e-05,7.603202730277062e-05,0.00021445980586738691,0.00012858186454696484
ub0170,0.35283381384620155,0.009491777863802323,4.8868066584178696e-05,4.6592135747447636e-05,6.803034934279827e-05,0.007868245349015864,0.0003043564415921015,0.00010233907902661842,5.240129112757859e-05,0.016637692888798915,0.0001303592015750159,0.017483554788702213,7.670938002014122e-05,0.08530796877645695,0.00029525059925889494,0.0002706441617583125,5.030657643052426e-05,0.08661958665218293,0.00011076464931945707,4.396524555881471e-05,9.376603936941304e-05,5.1493186069771695e-05,0.14578636370641124,0.0003982658120852668,0.00014642562617311365,7.0993639461243e-05,0.023236147830611183,0.0008056340576760335,3.457527361081692e-05,0.00014147273649250432,0.0825783447337626,0.008642276154484091,6.394354441010846e-05,5.335170104918471e-05,6.913882866803571e-05,0.00047501527051141824,8.368190633842331e-05,9.193977125208809e-05,6.695001290556212e-05,5.333935127335597e-05,0.00021790236226280638,0.00010561838072923214,0.0004971309860880541,0.13298645389901548,0.00015324558335208226,0.023394344334074158,0.000434863734577145,7.368323076421471e-05,4.496355932928656e-05,5.3032871341428416e-05,4.9158513016570034e-05,0.00011447748822548448,0.0001315236736075263,0.0003113461782415843,0.00035194615499715265,7.874487099955345e-05,3.384666683790902e-05,3.290591593493427e-05,9.281610123576698e-05,5.564897025158434e-05
ub0171,0.002363820279758543,0.017702166178809212,0.0004735493043506012,0.00045149470837783966,0.0006592387802066334,0.0019695467668388272,0.07722593124558283,0.00099170282494103,0.0005077875327396733,0.01267206989937668,0.0012632279837634195,0.020868778758031763,0.0007433417379656358,0.009622509015419816,0.002861085483038405,0.002622640171499932,0.00048748898694199265,0.09660916919452092,0.0010733496595678493,0.0004260391888866044,0.0009086269586419918,0.0004989876650866128,0.0014672548364359453,0.003859340289936192,0.0014189174702448385,0.0006879541371312072,0.07661349353031739,0.0820834933096389,0.00033504695214266845,0.0013709221713365492,0.1317246748756668,0.3808532204702049,0.0006196361568951879,0.0005169973498796498,0.0006699803472471258,0.004603070402204563,0.0008109080490227978,0.0008909297576482262,0.0006487699279667656,0.0005168776760688902,0.002111552989070212,0.0010234804488286758,0.004817379714165808,0.025984696114392244,0.001485005330959325,0.0038698682294324,0.0042139874439596145,0.000714017253180943,0.00043571321171122793,0.0005139077742760354,0.00047636383571277637,0.0011093284163309492,0.0012745121404627874,0.003017057486089584,0.003410485998677281,0.0007630663844411041,0.00032798648802831004,0.0003188702702851034,0.0008994217132986074,0.000539258722361585
ub0172,0.0005263460265326708,0.003941697644708002,0.0001054440546291064,0.0001005332121862823,0.00014679107183793597,0.00043855411668681393,0.0006567187838028388,0.0002208200199814913,0.00011306779642640874,0.01936064721523676,0.0002812798568284853,0.08734174291147878,0.0001655180698314626,0.0021426203290118035,0.0006370708418329487,0.0005839768129220706,0.0001085479693412075,0.2365185782195627,0.00023900011910018838,9.486509449888128e-05,0.00020232172190794883,0.00011110835161883867,0.00032671001246667957,0.0008593497754629876,0.0168549355425858,0.00015318504947961208,0.05013731486594552,0.44829103482498855,7.460407776017096e-05,0.0003052598557290664,0.02933080818825925,0.0021087029938848104,0.00013797285346543823,0.00011511852367425784,0.00014918287005496244,0.0010249543236417263,0.0001805628935250983,0.00019838112984873785,0.00014445999835235992,0.0001150918762022344,0.08316511775227776,0.00022789586504853707,0.0010726740491071812,0.005785948139791043,0.00033066247126457317,0.0008616940057620742,0.0009383181817922608,0.00015898845919282416,9.701918528062513e-05,0.00011443057550131091,0.00010607075937976696,0.00024701142005398904,0.00028379247214545473,0.0006718007427307934,0.0007594044984386281,0.00016991010817127454,7.303194164479393e-05,7.100205594357067e-05,0.0002002720126507613,0.00012007540853194558
ub0173,0.0030415735732229683,0.02277772185107378,0.0006093251090467987,0.0005809470310459986,0.0008482553726652424,0.0025342541683649605,0.09936810918133407,0.0012760433314918972,0.0006533801040707062,0.01630539904155294,0.0016254200394469154,0.026852263904914932,0.0009564722857445221,0.01238146968279258,0.003681414391127225,0.003374602166676549,0.0006272615700172679,0.5066015230345557,0.0013810999031207715,0.0005481929185442173,0.0011691479969897455,0.0006420571430441844,0.0018879453628103304,0.004965888285357988,0.0018257487326921176,0.000885203981455573,0.0030069175930272788,0.010045272799971864,0.00043111143607336164,0.0017639922472061313,0.07391954754399617,0.01218547300950905,0.0007972979062597591,0.00066523055508301,0.0008620767560949089,0.005922860299878776,0.0010434111735742769,0.0011463766639389313,0.000834784896678798,0.0006650765684608754,0.0027169763391115148,0.00131693221880035,0.006198616263789663,0.033435014364898374,0.0019107852696832281,0.004979434790067485,0.005422219682771401,0.0009187399002779713,0.09613379672908076,0.0006612551380054527,0.0006129466213442878,0.001427394469888445,0.0016399395835538847,0.003882106603942818,0.0043883387304230045,0.0009818523723672998,0.0004220265994430932,0.0004102965845968224,0.0011573034285971215,0.0006938746964437242
ub0174,0.0008274030337518341,0.006196251942563917,0.00016575546559350986,0.00015803574181742907,0.0002307519617208562,0.0006893963064590603,0.0010323458079844667,0.00034712365105027675,0.00017773980056262186,0.10843111493480988,0.0004421650304958167,0.007304654674024149,0.00026019034288425364,0.029367030812944023,0.0010014597254961858,0.0009179972153213488,0.0001706347433306621,0.007817019761506543,0.0003757023206069001,0.00014912559994533701,0.0003180447805473097,0.00017465960142265148,0.0005135801200073297,0.0013508767529907422,0.0004966606935295347,0.00024080313762374082,0.0008179755244507285,0.002732628026076097,0.00011727577896931592,0.00047986100014226895,0.2280995002501017,0.0033148293450897164,0.00021688993889576732,0.0001809634934580456,0.00023451180980772515,0.33959669828234323,0.00028384043643274736,0.00031185026655800886,0.0002270875714212472,0.0001809216042861272,0.0007391024453275727,0.0003582467058083774,0.0016862172747931926,0.1910875581980309,0.0005197932882185526,0.05335233032465194,0.001475013149341656,0.0002499259552394609,0.00015251177777882938,0.00017988205581689911,0.0001667406300781344,0.0003882958890568033,0.0004461148000981578,0.0010560542772097695,0.0011937652308161,0.000267094519345229,0.00011480441958639663,0.00011161348909068146,0.0003148226879082179,0.0001887555947801116
ub0175,0.0006183946213860537,0.004631030728349587,0.00012388435164852372,0.00011811468986704881,0.00017246222962878006,0.0005152494619031837,0.0007715672641097795,0.00025943752924377614,0.00013284135081757743,0.15876603497433167,0.0003304707203981864,0.005459442348206182,0.0001944642477881885,0.002517326664099122,0.0007484832451887568,0.0006861040112796648,0.00012753108605221785,0.31674421678047515,0.00028079700560446595,0.0001114553188172431,0.2334140817561625,0.0001305392338283292,0.00038384580537880185,0.0010096348262308749,0.0003712003570253416,0.0001799744006789205,0.0006113485739254406,0.002042345029739265,8.765100921207964e-05,0.01979000919205624,0.09275434127861296,0.002477477787966344,0.00016210186109387714,0.00013525071392867332,0.0001752723109788634,0.0012042006758971554,0.0002121401445991399,0.0002330744747729811,0.00016972349268982764,0.0001352194062859019,0.000552399445251415,0.00026775081425144885,0.001260265735903882,0.00679780796073576,0.00038848947919537565,0.0010123890208769237,0.0011024134077566917,0.0001867927239329048,0.00011398612191303692,0.13615399602640507,0.00012462065595684845,0.0002902093411601668,0.00033342274761849564,0.0007892867904496133,0.0008922108909692174,0.00019962437582060264,8.580393434340372e-05,8.341905759619223e-05,0.00023529603947661451,0.0001410744701276456
ub0176,0.0007494622994595246,0.005612569738652116,0.00015014142724180052,0.00014314889555361096,0.00020901530304030715,0.0006244557005488078,0.000935099620775018,0.00031442486805161464,0.0001609968470034566,0.004017749880151121,0.0004005134220904722,0.12436560775894145,0.00023568061116595177,0.0030508697277117853,0.0009071229836843851,0.0008315225782681066,0.00015456108074005516,0.05418028085811888,0.00034031144874769784,0.0001350780822455084,0.0002880852049565721,0.0001582068002716146,0.0004652012646751293,0.02477343438990599,0.00044987563525836807,0.0002181196658443568,0.0007409228543393586,0.026025025747641185,0.0001062284900971402,0.0004346584601663904,0.01821422784740569,0.0030025749507125755,0.000196459072185626,0.00016391687048850496,0.0002124209763069688,0.0014594289412572007,0.0002571028839523038,0.00028247420945731207,0.00020569609551020056,0.00016387892724461077,0.0006694795590724197,0.0003245001395407939,0.590272606795366,0.12598763766475748,0.0004708291571828434,0.0012269631353412464,0.001336068036427093,0.00022638312100335518,0.00013814528471147038,0.00016293730344778414,0.00015103378998386661,0.00035171871266123113,0.0004040911264107996,0.0009565747702939766,0.001081313457173774,0.00024193441947368017,0.00010398993088191124,0.00010109958360352372,0.00028516663098493054,0.00017097496181308754
ub0177,0.00969184342971959,0.1055606891929316,5.988439634545788e-05,5.7095402349821105e-05,8.336643309893207e-05,0.00024906618618738066,0.0003729675236322004,0.00012540938077634716,6.421411580693868e-05,0.0016024926008755865,0.00015974608041733091,0.04021070899573824,9.400197793026088e-05,0.0012168493088747375,0.0003618089509802278,0.0003316554835129537,6.164718951094994e-05,0.09675332479465272,0.00013573432764085478,5.387633222473007e-05,0.00011490372052410325,6.310129659786793e-05,0.00018554703672390383,0.00048804688641971574,0.00017943435960941968,8.699773780041529e-05,0.00029551948909616624,0.000987248168211562,4.2369578610117407e-05,0.00017336493985494633,0.4487319478823025,0.0011975867800686243,7.835833960388467e-05,6.537877666656317e-05,0.16915724799013207,0.0005820979776322932,0.00010254632107209335,0.00011266575672861376,8.20425563852412e-05,6.536364288038745e-05,0.0002670240985261756,0.00012942793556319098,0.0006091992396552818,0.05964349680703247,0.0001877917399461452,0.0004893782352269037,0.0005328950797107006,9.029364375398947e-05,5.509969589935149e-05,6.498807316792782e-05,6.024031812608503e-05,0.0001402841519362847,0.037732844880122664,0.00038153295683072833,0.019217121297955088,9.649632970410802e-05,4.147672198986128e-05,4.032389758173692e-05,0.00011373963780761323,6.819391933630107e-05
ub0178,0.0006066074114856407,0.023603742591311167,0.00012152299402063113,0.00011586330766927908,0.0001691749298525121,0.0005054283002234217,0.0007568604329378573,0.00025449239468489733,0.00013030926397304506,0.5178984915774859,0.0003241716233288372,0.005355380005695384,0.00019075756789878765,0.0024693439411719127,0.0007342164181290264,0.0006730261937909835,0.00012510021807869663,0.005731018535861241,0.0002754447384113121,0.00010933087078360444,0.0002331733305224838,0.00012805102759858407,0.00037652932667584676,0.0009903901930985938,0.0003641249130094168,0.0001765439115314751,0.0005996956686219857,0.0020034159240807387,8.598029473974136e-05,0.0003518082812064226,0.24347422319571904,0.021491238488776897,0.00015901204013508792,0.0001326727022527555,0.00017193144828732228,0.0011812474262437149,0.00020809654472582693,0.0955335511707338,0.057349439990792436,0.00013264199136445783,0.000541870168338469,0.000262647220301174,0.0012362438310462654,0.006668235052879128,0.0003810844875007286,0.0009930918900849333,0.0010814003235789336,0.00018323227083592912,0.00011181343428242395,0.0001318798503276129,0.00012224526364441508,0.0002846776655908543,0.00032706738200593123,0.0007742422076720327,0.0008752044735723183,0.0001958193388140349,8.416842693533463e-05,8.182900828532165e-05,0.00023081106546466349,0.0001383854519287858
ub0179,0.00019468945573103942,0.0014579894792022096,3.900256593756287e-05,3.718610073372617e-05,5.429636102806175e-05,0.0001622162189554647,0.00024291286747082282,8.167883357630949e-05,4.1822501999260574e-05,0.14174816120544434,0.0001040422449748338,0.08736499267272323,0.2019415376761205,0.006910116366727743,0.0002356453154508105,0.030803932859025263,4.015066896384652e-05,0.11807347954596585,8.840344708934752e-05,3.508952796229462e-05,7.48365218605489e-05,4.109772547604092e-05,0.00012084634689470923,0.0003178637847227961,0.00011686517472362527,5.666142120570724e-05,0.0001924711454519378,0.000642992400813107,2.759520650345837e-05,0.00011291217596897468,0.3901394226482657,0.0007799854420528513,5.103460156011511e-05,4.258104286707459e-05,5.5181060198603405e-05,0.00037911903835108985,6.678817677640621e-05,7.337894132494621e-05,5.343412325044326e-05,4.257118626787305e-05,0.00017391216485854047,8.429610882015477e-05,0.0003967700263137155,0.0021401569261281727,0.00012230831680304192,0.00031873088905726567,0.00034707330711526637,5.880803697080101e-05,3.588630183490393e-05,4.232657860096336e-05,3.923437695286383e-05,9.1366736909673e-05,0.012340142203321662,0.0002484915138878659,0.0002808951545709872,6.284783168399998e-05,2.701369109494627e-05,2.626285928004542e-05,7.407835753599322e-05,4.4414538640609714e-05
ub0180,0.2982366207014669,0.02756887188269801,5.4276440652074434e-05,0.008565054011770106,7.555947015591017e-05,0.00022574204463970084,0.0003380404729271303,0.00011366524885137451,5.820069764943197e-05,0.0014524250030852866,0.00014478644158246424,0.002391900951675729,8.519903493518976e-05,0.07772264427516806,0.00032792685997839446,0.0003005971549580667,5.587415465551483e-05,0.028099590480848875,0.00012302330203261487,4.883100986236799e-05,0.00010414340543322636,5.719208990778946e-05,0.00016817123226586716,0.0004423430723652705,0.00016263098510839946,7.885071639278741e-05,0.0002678451648561372,0.0008947959715864836,3.840182183050204e-05,0.00015712994441666688,0.26198364312419736,0.0010854371382343208,7.102036638343644e-05,5.925629225979656e-05,7.679062818027489e-05,0.0005275866213026971,0.025632859389389702,0.00010211501879930832,7.435956967654671e-05,5.9242575697597815e-05,0.00024201826386831274,0.00011730748061300071,0.009065455334786287,0.24986412435590705,0.00017020572720375833,0.0004435497452037791,0.0004829913956358039,8.183797275339291e-05,4.993980998282757e-05,5.890217672135302e-05,5.459903165376958e-05,0.00012714705184756976,0.00014607978919331508,0.00034580378449125315,0.0003908970812570115,8.745979974673786e-05,3.759257798206138e-05,3.654771138260753e-05,0.00010308833482499656,6.180780706775605e-05
ub0181,0.0013009162150669374,0.009742295224819193,0.0002606154003917305,0.0002484777680330445,0.00036280863909813,0.0010839298347905758,0.0016231453673472766,0.0005457784995504209,0.00027945823157814317,0.21136273206229247,0.000695210960611612,0.2158737482151349,0.00040909426513352027,0.005295697864588128,0.0015745835372719089,0.0014433563983716658,0.0002682870323137139,0.012290609710639102,0.0005907124109752639,0.000234468455077796,0.0005000581279660841,0.0002746152701151513,0.0008074960794184758,0.002123967886066184,0.0007808938609629918,0.0003786119866556813,0.1239193279726917,0.004296479422789972,0.0001843913501307621,0.0007544798974601678,0.03161624589882857,0.0052118678193055,0.00034101354102480697,0.00028452680661229123,0.00036872020473527415,0.0025332758909802906,0.00044627903353541316,0.0004903185653050684,0.00035704716063523475,0.00028446094475203506,0.001162082221722495,0.000563267149827996,0.002651219907857369,0.014300542561658988,0.0008172649718967482,0.0021297618828937503,0.002319146105513366,0.00039295568722150286,0.00023979250329975562,0.28642704035799404,0.0002621643631103523,0.0006105131329133323,0.0007014211376497171,0.04253816675961746,0.0018769432578822074,0.00041994962188637,0.00018050566037214585,0.00017548859727992548,0.0004949920689964482,0.0002967782373489598
ub0182,0.033148030270698604,0.02447244222625165,6.970546156857852e-05,6.645907142954523e-05,9.703856184780332e-05,0.00028991314146616933,0.00043413434836843157,0.00014597656995014426,7.474525677305783e-05,0.0018653020356067605,0.00018594450222100126,0.014005200638333104,0.00010941834033341068,0.0014164130877300373,0.0004211457652880368,0.00038604711695944136,7.175735352623835e-05,0.2766213136835426,0.0001579948122767389,6.271207250186694e-05,0.06573390977200533,7.344993476357845e-05,0.00021597682579800603,0.011501447072340916,0.00020886166716424748,0.00010126540198914568,0.00034398480484175735,0.012082517566267102,4.931820664012446e-05,0.00020179686011503845,0.13965655837139287,0.001393991496408277,9.120913899385892e-05,7.610092248475101e-05,9.86196979230725e-05,0.0006775622814151094,0.00011936395920658026,0.00013114298640395114,9.54975688175761e-05,7.608330675152106e-05,0.0003108161586922704,0.2516179410495606,0.04444254935793078,0.1131584956049694,0.00021858966125664844,0.0005696364637512968,0.0006202900883324388,0.00010510183785225749,6.413606831396108e-05,7.564614345430494e-05,7.011975466519428e-05,0.00016329080959696455,0.0001876055063528102,0.0004441045160761253,0.0005020163656179014,0.00011232176680710183,4.827892117299733e-05,4.693703309563799e-05,0.00013239298441427755,7.937774969101479e-05
ub0183,0.0020580851209885107,0.015412578161650571,0.0004123007090192088,0.0003930986418360005,0.000573973214605163,0.0017148067180200635,0.002567860474832327,0.0008634365505409275,0.000442110584592217,0.011033071649041578,0.001099842801105579,0.08283933601759479,0.0006471983440606932,0.008377939220166193,0.002491034328176185,0.00228342939642692,0.00042443744106195774,0.019444081548358364,0.00093452323042102,0.0003709355246309583,0.0007911056691252107,0.0004344488867725834,0.0012774809377114349,0.003360175431086706,0.0012353954987304927,0.0005989745437402088,0.0020346351022804497,0.13613657451031574,0.0002917121715817632,0.0011936078842462669,0.2440269072645464,0.3315938834446208,0.0005394927718712831,0.0004501292092673327,0.0005833254735274852,0.004007711917340643,0.0007060256672110945,0.0007756974139544194,0.0005648583977076198,0.0004500250139985953,0.001838445936942432,0.0008911040747869813,0.004194302585850255,0.022623850427368915,0.0012929355934572966,0.003369341692928754,0.0036689527256833507,0.0006216666713134768,0.00037935831489380124,0.0004474392375996821,0.06508446434142158,0.0009658485154267668,0.0011096674714516019,0.0026268330018398172,0.002969375696334379,0.0006643718160778076,0.000285564903845098,0.00027762777247447546,0.0007830910249331393,0.0004695113086046536
ub0184,0.00031059504982408577,0.002325982746396912,6.222218797190459e-05,5.932431608474501e-05,8.662092610744673e-05,0.00025878933411962215,0.00038752758279442413,0.0001303051636204377,6.672093279758078e-05,0.06998226913637214,0.00016598231342539136,0.00274206099068614,9.767166570012784e-05,0.4404464674203292,0.0003759333972065142,0.0003446027863086431,6.405379778001039e-05,0.15908803600509674,0.0001410331799954754,5.597957857979145e-05,0.00011938937909431267,6.556467089579746e-05,0.00019279049804666365,0.0005070994609468687,0.00018643919173583632,9.039399117126595e-05,0.00030705610012043727,0.0010257887671274411,4.40236195980136e-05,0.01969933790921857,0.10514443577549754,0.001244338663985712,8.141732460444273e-05,6.793106016553533e-05,8.80323183265165e-05,0.0006048221572337723,0.00010654956641404026,0.00011706404875026179,8.524536735161152e-05,6.791533558040769e-05,0.00027744829480583503,0.00013448059639728258,0.000632981409439345,0.11076989679282936,0.00019512283091397206,0.0005084827834948517,0.07863051876734224,9.381856405328962e-05,5.7250700427312025e-05,6.752510422347108e-05,6.259200437298713e-05,0.00014576062219788565,0.0001674649994156397,0.0003964273968873154,0.00044812208345708886,0.00010026339300159444,4.3095907274805875e-05,4.189807843459993e-05,0.00011817985243928144,7.085610152946062e-05
ub0185,0.00022984129952897914,0.0017212344414910662,4.6044611950830716e-05,4.39001777726605e-05,6.409975379264829e-05,0.00019150490934089767,0.0002867716123719348,9.642622494730808e-05,4.937369706525327e-05,0.0012321431702465575,0.00012282742638083046,0.016473405887261202,7.227733534192514e-05,0.0009356252654957851,0.0002781918791018306,0.09414277679004453,4.7400008885725516e-05,0.08161495908316486,0.00010436499031527959,4.14250616523062e-05,8.834851056556285e-05,4.851805967421226e-05,0.00014266556608993346,0.0003752551728061533,0.0001379655797346649,6.689183363412283e-05,0.00022722246577964878,0.00798122299470787,3.257761494945829e-05,0.00013329885360204634,0.04169652772031784,0.11647499251127247,6.024907255236847e-05,5.026919506821173e-05,6.514418840923289e-05,0.00044757027094045676,7.884700938641035e-05,8.662775890382991e-05,6.308183604991964e-05,5.025755882648045e-05,0.00020531259808032949,9.951605814352118e-05,0.007690544332550469,0.2697456062674445,0.029032936010444668,0.0220426872188822,0.2459623669157069,6.942602818095098e-05,4.2365695759190006e-05,4.996878641286322e-05,4.631827723384178e-05,0.00010786331219731056,0.00012392461860905529,0.058070446523992965,0.00033161173066906946,7.41952215778172e-05,3.189110495493044e-05,3.1004707900624014e-05,8.745345709202947e-05,5.2433734743397726e-05
ub0186,0.0006183946213860537,0.02406239552414909,0.00012388435164852372,0.00011811468986704881,0.00017246222962878006,0.0005152494619031837,0.0007715672641097795,0.00025943752924377614,0.00013284135081757743,0.11990330538273268,0.0003304707203981864,0.005459442348206182,0.0001944642477881885,0.002517326664099122,0.0007484832451887568,0.0006861040112796648,0.00012753108605221785,0.005842380047683049,0.00028079700560446595,0.0001114553188172431,0.00023770420656851768,0.0001305392338283292,0.00038384580537880185,0.0010096348262308749,0.0003712003570253416,0.0001799744006789205,0.0006113485739254406,0.002042345029739265,8.765100921207964e-05,0.5832995882702419,0.20934253005341,0.002477477787966344,0.00016210186109387714,0.00013525071392867332,0.0001752723109788634,0.020635565471696662,0.0002121401445991399,0.0002330744747729811,0.00016972349268982764,0.0001352194062859019,0.000552399445251415,0.00026775081425144885,0.001260265735903882,0.00679780796073576,0.00038848947919537565,0.0010123890208769237,0.0011024134077566917,0.0001867927239329048,0.00011398612191303692,0.00013444245580854417,0.00012462065595684845,0.0002902093411601668,0.00033342274761849564,0.0007892867904496133,0.0008922108909692174,0.00019962437582060264,8.580393434340372e-05,8.341905759619223e-05,0.00023529603947661451,0.0001410744701276456
ub0187,0.0005538251502235592,0.2999890520286522,0.00011094900778456096,0.00010578178334185404,0.00015445464260016787,0.00046144985867041424,0.000691004321796024,0.00023234844488947187,0.00011897076482901076,0.0029689697967997,0.0002959647287338792,0.03969428692277208,0.00017415932726421644,0.002254480827762757,0.3313167899181431,0.0006144646864234777,0.00011421496961395801,0.005232349855047043,0.00025147767854554967,0.01750226297491161,0.00021288439995890008,0.00011690902262862593,0.0003437666717574595,0.0009042141376568928,0.00033244159373801903,0.00016118243277891172,0.0005475148134929293,0.0018290942446563727,7.849895789087363e-05,0.00032119665948666265,0.17008165334974126,0.08923101889183511,0.00014517604854099995,0.00012112855508267588,0.00015697131022958884,0.0010784644580724909,0.00018998960111866824,0.00020873808008727696,0.00015200186997863622,0.0001211005164171355,0.0004947208387163297,0.00023979370097515067,0.0011286755032638655,0.02349046230313061,0.000347925477898575,0.0009066807539741142,0.0009873052740834926,0.00016728882305110858,0.00010208429845394558,0.00012040469096853369,0.00011160843112051133,0.0002599072281774769,0.0002986085210021357,0.0007068736696164384,0.0007990509840053179,0.00017878066222395318,7.684474473758685e-05,7.470888411216831e-05,0.00021072768084247668,0.00012634422569205478
