year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1808,0.005672433754345308,0.05941154667549806,0.004400023249369427,0.00025711094708377806,0.0009928702639418433,0.005758026429373739,0.009660989647163542,0.0022073599918980827,0.00021158422800390773,0.04028515364747056,0.0017240793794499444,0.06884083378381832,0.000839182351596773,0.062123733301983064,0.013109862701046675,0.010181871676859218,0.004696321375571024,0.09030197967816415,0.0025920523862429973,0.0007127443740166844,0.0003786054623093032,0.00020791751095423198,0.006193708923644368,0.0641780525931943,0.0031630909604895524,0.000761610069989714,0.004783576538332035,0.034497652173994385,0.0009010756699335855,0.004116697952195055,0.2045188886243805,0.06246709318143757,0.000379773248131464,0.0013174158548356343,0.0009180668450953597,0.00787284896754244,0.001982236825859789,0.005646243967968579,0.002997745412011334,0.005563954485700606,0.009063681788387092,0.0006419620384646995,0.017751913413286444,0.09100399027768193,0.004976245337267505,0.0037610385653032746,0.025026565595905315,0.0018458858809100608,0.00018155239659711436,0.0021805189025595087,0.0009333737478383447,0.0026952838695775004,0.0015134192626515468,0.02068866459816191,0.010450915405763572,0.005450884623277975,0.0010610911621334684,0.0019387285735644987,0.001783571848690744,0.00022469760108061662
1809,0.026498234403841258,0.0669389252491703,0.00016655901907042665,0.003499288365184713,0.00023187060683148484,0.005330895801690374,0.00910529007546742,0.007239156892835044,0.002424793274267293,0.022770194658133777,0.0018310631644847027,0.11336924451670874,0.00026145170011272376,0.022877316290148258,0.016966729601059764,0.010493634291136244,0.00032582349523606005,0.0827018773311223,0.013533675054294338,0.003111724724954293,0.0003195866059604806,0.0006653908306937371,0.010313131755285927,0.034442045474003875,0.0004990684176169701,0.0009153922202600839,0.0070905185382138846,0.039144085522631905,0.0003288905809009942,0.0029726333082146705,0.16862100163792576,0.06877902712813187,0.002421968331512091,0.0008247887556506267,0.005676799446234361,0.003264976237194453,0.0005496759366335649,0.0003845501324792074,0.00037468075022344317,0.0003282909785623378,0.008664146281549798,0.00149007644911162,0.026436576793951214,0.08354264980161384,0.0008658026191585678,0.007305250617603124,0.011226114001850576,0.0008784349669043496,0.00015325112817591053,0.0013420807582958548,0.002477180713427445,0.011455332753286706,0.0016204362591799527,0.011202618513852394,0.05871913199415562,0.00603895307187003,0.0009274233573829444,0.0007837127058564106,0.0070869054598374425,0.0001896706488564883
1810,0.03281407346333589,0.07112094572733721,0.006042906599211611,0.0002682239687909518,0.0025616776955567897,0.011147550110421884,0.009520576993255076,0.0010685926319573811,0.0001608612169906505,0.026605029150464476,0.006044088246545738,0.06868328920228675,0.00023548206464218095,0.0625091422532761,0.016158244695859664,0.007781264664918806,0.0004709320167172835,0.09080342303752702,0.00133837337400867,0.0001349642872093585,0.0018423170092041494,0.0007877207444442689,0.0004648093610157739,0.018367171940249966,0.0013355103851509821,0.0008648717161336668,0.0015637157963688305,0.024858495137532365,0.00010613899908076062,0.003824714841368108,0.18153289630274294,0.0808835613242097,0.0031143533090704535,0.0021342343395416054,0.0013560592060420321,0.008069741268358004,0.0038373091027493578,0.000282236242184293,0.006791157173791466,0.0003338234502286031,0.010194235509578478,0.0051918618117654265,0.010338361780245007,0.12299300380001466,0.00047043251236770096,0.007360275451856476,0.010780137513877314,0.008627812377892263,0.002598580682939331,0.0008206480254377488,0.00015090655323823495,0.0006821652720576471,0.0025024589196177803,0.00875083074449391,0.029091042789520617,0.00039577827982919536,0.00010390232571497952,0.0005853054143919485,0.013443804977334271,0.007097976208046317
1811,0.009577486574920446,0.07355365025200719,0.0035268911912873318,0.0007482803667023333,0.006336279018889232,0.013977410202889968,0.0030723656963493814,0.0042037920656563445,0.004135457769798374,0.04103351219985891,0.002022426390328533,0.06558467077529063,0.006170710124999546,0.042233363951103456,0.025244881211843796,0.003193357799019822,0.004381583213220339,0.08036986981650934,0.00036105645857644776,0.00298448894130893,0.008092069766775388,0.00026684283507057084,0.006950492825359422,0.011424168578376566,0.0033610864920935552,0.011492705136448811,0.004304848219850948,0.015934582942817074,0.006834242415714674,0.001818389113834838,0.17143938859892607,0.10011923762629443,0.002263370113406016,0.0007247669217105597,0.0011104921394410928,0.005862380432895569,0.007901196696403873,0.0002996935250963366,0.0023612641916092676,0.0010720319870619398,0.029646548756307484,0.00281472413903196,0.013810644587583779,0.13086797402843287,0.001678404405147593,0.008079572357351813,0.009176630692413168,0.0007257796658904715,0.0026244706766766646,0.000517986926642768,0.002608950932347874,0.006717510338713191,0.00042872407490533493,0.011908300841102082,0.005496462254621314,0.007133701674771826,0.00040730481142490577,0.00010726250249225193,0.008314339956722814,0.0005899217976725515
1812,0.006706288229757787,0.13864619743341947,0.00020127271846802475,0.0017257639013221065,0.0002801963389930283,0.07155416597856391,0.01075904996008861,0.0013415109242642738,0.00021582499684767075,0.04789104614244866,0.0005369099436976556,0.047509546200737614,0.0013664203576974308,0.07522326278933973,0.049962612668876694,0.005724592566701592,0.00020719750345656634,0.06897309867467774,0.0021695381393857928,0.013022920082593944,0.00038619382682865725,0.00021208478802798046,0.011128404785034749,0.005711776410050305,0.008457558379088065,0.004675762943057643,0.0009932472323431652,0.015219540375557917,0.0001424050468507366,0.0017230018990563717,0.14372198141033282,0.05956309330083872,0.00026336403118657777,0.00021973944654768356,0.0002847618285397002,0.0019564435733295574,0.00034466034677897554,0.00037867198333619374,0.00027574676145126033,0.0002196885815733298,0.011570426394994664,0.00043501001974254126,0.007567575597501747,0.15009495989950614,0.0006311719965708206,0.00590984593017738,0.009348399626901767,0.0003034788400288732,0.00018519123940814527,0.0002184262838528195,0.00020246897907547166,0.00047149799181935053,0.0005417060501930829,0.008135669122276524,0.0032778872011395782,0.00032432619825858457,0.00013940413692881904,0.00013552946979180814,0.0003822813202799065,0.0002292012004033096
1813,0.01790282612315874,0.13570315154614865,0.00020984944784769078,0.0002000761365053065,0.00029213619945205093,0.0027738514518571467,0.007974477329963026,0.05354571141074886,0.00022502183487628724,0.005615522707014116,0.0005597890071067291,0.05814497014289935,0.0003294057278537178,0.0788158930687711,0.054999628521596886,0.022682706789723023,0.0015453625203439173,0.07090098816986788,0.0049598071088149814,0.0001887957341040458,0.00040265050295455366,0.00022112224648884388,0.0066322129950127295,0.0017102346502442473,0.0006287815121609174,0.0003048611717833581,0.013713401335958487,0.013551867307084983,0.00014847327884180727,0.0006075127933967727,0.19206901580764615,0.027831662921566643,0.0002745866252918194,0.0002291030889798122,0.0036190764282804963,0.0020398124829500647,0.00035934717838101773,0.0003948081350683119,0.00028749701438314247,0.00022905005652283457,0.002043110596912557,0.0004535468748373249,0.020656732659506367,0.13465136045055595,0.0006580677996772485,0.009843563254396247,0.036148904447532444,0.0003164108255617069,0.0001930826971078183,0.00022773396916790303,0.00021109668408450134,0.004811931097476939,0.0005647894875868693,0.0013369840094029429,0.003795301577611266,0.00033814654139486367,0.0001453444927104911,0.00014130471640357698,0.00039857127480478203,0.00023896803161777496
1814,0.0036461675290684675,0.167379493310864,0.00019736801182790103,0.00018817599798938244,0.000274760507879244,0.0008208765718833146,0.0012292327068142254,0.01325808677099115,0.0010509788733167262,0.06304940245686268,0.004242073531840339,0.04733998477973676,0.003138810041873771,0.053659444609907514,0.014014794558424318,0.025640608655822662,0.0002031778555195687,0.04809642538363378,0.005428896343864775,0.00017756653192983187,0.011069359876062224,0.00020797032638417032,0.015655832686667166,0.015965697245821503,0.0005913828137370869,0.00028672862366584345,0.0018133190560222327,0.014164029513189071,0.00013964237769091434,0.001036190344723419,0.23089754091901704,0.02145981315295917,0.0002582547481740997,0.00021547648392382374,0.0002792374265680073,0.0019184884134352928,0.00033797390882107106,0.00037132571694194053,0.00027039725249333176,0.00718958377980499,0.0008800625647493263,0.0004265707909909362,0.0020078092136759378,0.10871576612068215,0.0006189272099706846,0.008612856064659167,0.006043310715243743,0.00029759132655552567,0.0001815985147323239,0.00021418879668898847,0.00019854106488505116,0.04383826312030968,0.003169147167009056,0.025748397867152842,0.008944373359221098,0.0003180342443885048,0.00013669968565857327,0.00013290018737014412,0.012125637610896339,0.00022475467900711106
1815,0.0009056011640536054,0.17952099472883257,0.00010486922001030761,9.998514932103123e-05,0.00014599083146288753,0.012111873127141877,0.025351171392604004,0.010100008163375227,0.01807230499704068,0.0206336629301632,0.005176019894852303,0.07411044417344753,0.0001646157380981985,0.06373737648735614,0.09179916143244676,0.0420573386765825,0.00010795621354428643,0.05279705792238308,0.023545871317615027,9.434793171881383e-05,0.00020121875284727722,0.0001105026377436199,0.000923033717641452,0.009996304588376324,0.0003142244471621217,0.0001523499519500926,0.0005175120767784136,0.004586075651502192,0.004377316533451099,0.00030359571322790955,0.15197348230205415,0.02179423081709698,0.0001372206861393111,0.00011449094810439065,0.00014836959064778305,0.007629875932358914,0.018853233666817938,0.00019729964316317187,0.00014367246596490917,0.004317834436577784,0.0068787661474815276,0.00022665347700521124,0.01995941564999837,0.06173968837827385,0.0035817267980937126,0.0008569964289563856,0.009732875403899261,0.00015812172402548852,0.0005611855583762471,0.008551630436872298,0.000703597292740409,0.0002456648224104792,0.0002822453603797178,0.037706838262329026,0.0007552645590469809,0.000168983832976298,7.263380361336877e-05,7.061498395638452e-05,0.00019918021770363884,0.00011942081020553113
1816,0.0014100053363068064,0.11309451607054206,0.00016012414737942893,0.0010259191896638863,0.00022291247528026894,0.01739733097004368,0.008292293395362818,0.004466823652080268,0.00017170133074389515,0.03811293579606523,0.001285897322858515,0.09676369004169065,0.0023031654969577044,0.08973836641604141,0.02286067290351556,0.030518873544793174,0.0001648376582412966,0.04902077458122261,0.0021447570274831323,0.0001440592589703894,0.0018408292018843825,0.007702321068783435,0.011925992228836021,0.008479323203606889,0.0025324653072572125,0.0025226335159386918,0.0007901859100750073,0.019858574681198768,0.0014675114433623409,0.019886118389716788,0.19192637971618873,0.01970534458569901,0.002339276330921905,0.00017481550302439624,0.00022654458760326457,0.015950213806263623,0.005222628167621934,0.0003012555746735147,0.0014588204952576983,0.0033489024495198033,0.018082180942926167,0.0007746289758033079,0.01046734717315907,0.06966117265207214,0.001084302345422174,0.00404367982246681,0.019733572978808924,0.0019879400559792764,0.00014733039598250318,0.00017377080576743057,0.00016107584223042022,0.0003751040603308616,0.021006108076220015,0.01801873655710304,0.01902025820384062,0.00025802034356294423,0.00011090409438891988,0.017447604001017327,0.00030412701202039456,0.00018234287822148162
1817,0.000704063053529716,0.13021146249714277,0.00014104649667021798,0.00013447754288049382,0.00019635404289064585,0.004346619592836089,0.013388720798645021,0.005971718290786358,0.003153708071968964,0.014007465726871176,0.00037625201846711807,0.1034370493519157,0.00200206347051552,0.029724184005957336,0.04637300493801245,0.010828080397437226,0.00014519842631333468,0.039198118785480095,0.001504279112018367,0.007301875834520243,0.0002706342256638251,0.006809238406115174,0.00043702134603602666,0.009040684657321541,0.0011321665715999713,0.00020490690202830248,0.005728083004583014,0.04435766500643573,9.979361892329971e-05,0.021827385003826773,0.22595030036287236,0.027786429065435398,0.0001845584152216543,0.0017003736851617173,0.0009967734381802614,0.006385853206568629,0.0016264325638062265,0.0002653631204629372,0.00019323589886841694,0.023386258253344436,0.0011142776709728002,0.0003048432980293613,0.00677818166344563,0.0692921591522074,0.0007540913347899735,0.02146512210792642,0.008072479073900839,0.0021807976870480664,0.0001297770295514946,0.0001530672529920102,0.013560663771392603,0.03244696760635495,0.007027151632352606,0.01933432201005657,0.024211523886884453,0.00022727905893520884,9.769066212651655e-05,9.497539982172764e-05,0.0002678924465190859,0.0009578380473777591
1818,0.0028366020567708625,0.1494580760991813,0.001262538783452978,0.010940929236496463,0.0037925036492742993,0.013908694304170213,0.06010796912158025,0.0007646107805619174,0.00012727398706499946,0.036239897744488866,0.0005288704076452779,0.04762255182329005,0.0018292954488579715,0.026178280442392173,0.03235562571135674,0.000657349481312996,0.004929848297397957,0.06711607324449861,0.0011572775360624908,0.0004337491177419135,0.0005213043088453019,0.00012506835149965465,0.00036775887754877967,0.005647536121425769,0.003679450424969191,0.0011054056273753978,0.0005857270346252517,0.007855374446017154,0.0006559007712473929,0.06519083480287988,0.21154798074790962,0.016834931137400835,0.004706166943810794,0.007919978541945646,0.00016792667119901566,0.004962155274251604,0.0027797929156469494,0.00022330635381880498,0.0001626104031635109,0.00012955237853762918,0.0018251438445962107,0.0008273591550349279,0.0023553616751882333,0.10719905284884622,0.000372207935599057,0.008953609769298893,0.021945040170580403,0.00017896426514301008,0.0013674400281281842,0.004257548044406923,0.015000982228789978,0.0002780467053792842,0.0016656011179142492,0.0042712307335471215,0.03049095941281295,0.0001912581441673216,8.22079026036479e-05,0.0009606097397979417,0.00022543481303435888,0.0001351620574145187
1819,0.003049690791338872,0.07677247033366308,0.00048006561334024085,0.00016567254582645346,0.0002419026513439408,0.0031357860326957318,0.012896410754963132,0.00036389780137527366,0.000664586389752991,0.07356273553135796,0.001036185408246418,0.06819156951939094,0.00027276359138359257,0.05307166540702491,0.01588458521994187,0.01644967300762058,0.0021963232294958017,0.05781193541475406,0.0022115494712942377,0.0001563318367523649,0.00033341374472719063,0.00018309972470754757,0.003007884574728463,0.002494456416876803,0.0005206609629107039,0.0018553547340526197,0.001457237247087056,0.011071407117273568,0.0002938898235185493,0.011662789091966188,0.19609197697822847,0.0265434335777521,0.0005336710716628687,0.012594174506046666,0.005614100234902457,0.026002235722922852,0.000723100202497089,0.0016881001467346115,0.0004090080809966255,0.0028854165285624933,0.00200520292154617,0.0003755583585248737,0.013503699159310335,0.12406731114531507,0.01097728282230789,0.03069931923900969,0.024977082903674157,0.0033820448355091066,0.00015988164577559132,0.00018857454518174824,0.0006533196687970999,0.03683343587689262,0.0008082986788307236,0.01597602905795526,0.0016332208831798044,0.0019831321615712727,0.029258613940160928,0.0013473916463104258,0.0008558619228190713,0.005733527547610823
1820,0.011336040335244161,0.04555365898347224,0.00015714193998679485,0.003984661490039646,0.016435374554729584,0.0028913630798596524,0.06035214554128033,0.004954776900976386,0.00016850350589205554,0.09948515609226535,0.0008191117612298128,0.0662423846957237,0.0012863595134711943,0.03567473452585203,0.004140144192708046,0.016164738751123505,0.0010832247806125165,0.06305171406688367,0.0010493055384199108,0.00426122647880395,0.00030151750133200787,0.00016558337009642753,0.0023338182594564434,0.00719051855441505,0.0006296958314410297,0.0011621853601957428,0.007413162510957131,0.010862228568899178,0.00011118151280691429,0.006396929623978452,0.20279012001609067,0.02550640139202521,0.0015297056423541713,0.0026359979469750697,0.00022232534300481677,0.04271762302151982,0.0009131143733879476,0.004066444675352185,0.0030572727923116154,0.0009376639421661542,0.0017304928503783464,0.0011603170119018913,0.004594023867574768,0.08722254565012012,0.003933328179452869,0.0733306331432389,0.02094829661444598,0.0009801702127577561,0.0001445864638320474,0.0007406289626225641,0.00035261044685859575,0.02391839657291043,0.0008142489511143684,0.003955457465139562,0.008950708784347023,0.0017396783323649265,0.0009559549195777322,0.0018382828682242688,0.00029846284556961063,0.0023559188902277893
