receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
CottavonCottendorfElisabeth,0.016224105867748063,0.008197775537252532,0.07288485634343922,0.0001770985409611936,0.0007896861203935805,0.00015368949410746974,0.4837612795523922,0.018153056176088297,0.00015816987616198804,0.15214182312758065,0.00016060979406160782,0.04045635316443687,0.0007176686618606982,0.0003686016486188866,0.0016814719973465304,0.0005447314717324403,0.00045365901636405576,0.0003377846717426532,0.20189450569924533,0.0007430732384657035
CottavonCottendorfJohannFriedrichFreiherr,0.0018613471920366016,0.016025986421046145,0.007439931407886999,0.00019394211657627794,0.0008647919784590428,0.00016830667051780768,0.021298777810431734,0.1956752577801461,0.00017321317496447083,0.26222425823120254,0.0001758851497823113,0.0005358057237889076,0.11063513061919397,0.006724535136825376,0.1221084810330364,0.0005965400619345021,0.017140624868401417,0.00036991086334894376,0.22865265160459197,0.007134622155828482
DobeneckFranziska,0.014277591255609642,0.017400264114799526,0.0010919082343931726,0.0036376054962504087,0.01807722258843951,0.0001777492437021769,0.06105710749108675,0.3347728982672504,0.10962625629677793,0.00030869880689076416,0.15122818603865298,0.1425019005582573,0.011128365813817606,0.00042630541957258146,0.11760573028739744,0.0006300079760397169,0.0005246783296781326,0.00039066411328324177,0.014277459961441275,0.0008593997066594978
EhrenbergCarolineAugusteEleonorevon,0.0016397098640076634,0.0014122527327580922,0.006524401008782522,0.0012238637424363669,0.060696832975296135,0.0010620923154456474,0.02872270430389922,0.6226055721407865,0.001093054609765108,0.0018445458543568762,0.0011099159968531043,0.003381179961894504,0.004959547659551841,0.002547272217481317,0.01162004271918542,0.003764441502448171,0.0031350728162067433,0.0023343072746555803,0.2351880808357707,0.005135109468418614
EichstädtHeinrichKarlAbraham,0.0004295560806513768,0.014841130030955675,0.001709202455537226,0.00032061654564141537,0.0014296359229579404,0.00027823715788212504,0.007524509400910522,0.03286402097060373,0.0002863483744380435,0.0004832171258900117,0.00029076556525384,0.0008857703696790024,0.4064917666553008,0.0006673109030515058,0.0030441117157489557,0.00098617369641283,0.0008212974874682758,0.0006115203097493601,0.5246895605720963,0.0013452486597710467
EinsiedelDetlevGrafvon,0.0008967052720222975,0.0007723161875704611,0.003567987794537986,0.0006692922291736003,0.0029843881321500267,0.0005808245711876928,0.07612510118243866,0.1894393077818277,0.0005977568670527107,0.0010087235726240367,0.0006069778243862604,0.001849059985573632,0.002712219174126525,0.0013930223125624556,0.036563415485331714,0.002058653555461588,0.001714471800270416,0.00127655854590497,0.6421662063710492,0.033017011354748216
EndeHenrietteFreifrauvon,0.0006045174759877164,0.0005206600729820862,0.0024053733631393755,0.0004512060558824909,0.1445695476438781,0.0003915652274176668,0.1938776543592392,0.41282649413728895,0.00040298020297135516,0.0006800350651633413,0.0004091965485504288,0.001246551247443832,0.2258475554699394,0.0009391116107588668,0.00428400112096818,0.001387849597977865,0.0011558180794612484,0.0008605970927110071,0.005246107156297711,0.001893178471941264
EnslinTheodorChristianFriedrich,0.0002713746323040866,0.025448578750842967,0.006268880259062352,0.0028585721303861435,0.0009031810755259555,0.019854329368797694,0.02655901496788339,0.287965233369562,0.00018090230431882465,0.0003052753197267983,0.00018369289113029765,0.0005595907477621773,0.04333168551871163,0.002399212856002537,0.06557127434804234,0.0053611013199378775,0.009360361551641222,0.07849694834427735,0.4163491981721544,0.007771592071929869
FalkElisabethCharlotteKaroline,0.00016952080932392295,0.00014600523634219887,0.0006745228309228879,0.00012652870893447806,0.0005641941753702582,0.00010980402865358621,0.3284922614094261,0.2299847016266737,0.00011300505421717695,0.00019069770386171396,0.00011474826260313796,0.00034956206350388123,0.011934592791251348,0.00026334881393002256,0.28103670192303304,0.06320937007699373,0.00032411836554659747,0.005952257388606901,0.07571316730168058,0.000530891429124924
FalkJohannesDaniel,0.0025250418174048747,0.0061252782505348225,0.015297106139445186,0.005550821945369162,0.005408493484417794,0.00913075158065222,0.07522043333945976,0.34739575521155625,0.015221567629523177,0.003759424750143791,0.003134676160849255,0.007653560494071869,0.011338685939056908,0.0010205127175232846,0.1032886553571911,0.0048954438138590975,0.0027434217305467383,0.15965657309794498,0.20832857959577183,0.012305216944677838
FalkensteinKonstantinKarlvon,0.00020882242991421965,0.0001798550181229888,0.0008309038704315463,0.00015586306223396506,0.0006949966739430866,0.00013526094034861728,0.29985794127241117,0.2702112819556986,0.00013920409009567444,0.10755058250856725,0.00014135144305166256,0.000430604359416587,0.00955307644145481,0.0370760436269131,0.09992219721258373,0.009630576072997322,0.0003992618071090946,0.00029728168864497323,0.15405681476632618,0.008528080759735423
FichteJohannGottlieb,5.6207969344925284e-05,4.841091710953006e-05,0.11573143134752495,4.19530901333331e-05,0.0001870697116198914,3.640769237195407e-05,0.3285722301390669,0.27318726295922985,3.746905556074602e-05,6.322958659503176e-05,3.804705069839717e-05,0.00011590419977308479,0.17248489431550826,8.731849570229855e-05,0.09886397447827523,0.00012904210507901315,0.00010746783965595125,8.001822433073054e-05,0.0004877824743438295,0.009643878348076007
FischerMaximilianDavidBenjaminvon,6.274235742662495e-05,5.403886850986336e-05,0.0002496516664766202,4.68302948313974e-05,0.03825550412737946,4.0640223699630716e-05,0.4048166759552077,0.2098295937934212,4.182497435557412e-05,7.058026412123696e-05,4.2470163604358697e-05,0.00012937849942209996,0.017099412244805896,9.746959961654373e-05,0.13360803685306288,0.00014404373568927944,0.1396244798577788,8.932064420960673e-05,0.05550081448435847,0.00019649139202279083
FouquéFriedrichFreiherrdelaMotte,0.09573612699608698,5.994707512541654e-05,0.0008154048987405697,0.15935363062863206,0.00023164779198037592,4.508352247958007e-05,0.15253327224779134,0.34902458721887547,4.639780493099303e-05,0.011914675980135162,4.711353435748796e-05,0.00014352377905645195,0.08245974163499749,0.004660579658514993,0.04389305059212106,0.010390937129404846,0.01644895454387942,0.023771844290174607,0.04820550637821434,0.00021797429450133566
FranzIII,0.004304565847614718,0.0002374149349137816,0.0010968222648267615,0.005463204873928869,0.0009174199965700162,0.00017854918747546046,0.09872214100405854,0.057006307400203196,0.00018375428350404446,0.5628944701611748,0.00018658886475511754,0.0005684128640468134,0.04289343481959231,0.0004282239670656752,0.0545280562893105,0.0006328432677521046,0.0005270395952118754,0.0003924222604255717,0.1518594091125055,0.016978919005064357
FrauenholzJohannFriedrich,0.0019108747666750834,0.0018549324023833256,0.034895146193903846,0.0003010054287888102,0.013826123416387366,0.0002612182563620961,0.022924847626065614,0.15206963892857972,0.000268833335030381,0.00045366023729572283,0.00027298034002318596,0.0008315905512619632,0.24553866784943992,0.003641680161488367,0.03150218548285683,0.012986598881896147,0.0007710612747199004,0.0005741155144720484,0.4693290954826979,0.005785743869671788
FriedrichAugustI,0.00015136740114936906,0.00013037003107440457,0.0006022904700603277,0.005212341385569323,0.0005037765358129133,9.804548786258452e-05,0.2576196044792968,0.05237555421891735,0.0001009037264617619,0.5254045838218814,0.00010246026057752644,0.00031212864841795063,0.00045783333782475135,0.0002351476831625228,0.001072687129751586,0.00544687107975007,0.0002894096297276592,0.00021548813811797006,0.13899637205358048,0.01067276448100331
FroriepLudwigFriedrichseit1810von,0.00031543743308211716,0.0002716806104926473,0.001255124672836094,0.0002354394797704265,0.0010498295940683726,0.00020431887435352493,0.0055254995506670325,0.07726644651205139,0.00021027521264046592,0.27664797123029905,0.00021351890396537017,0.0006504508824273978,0.0009540876818010912,0.0004900287711143169,0.012862052098118115,0.0007241804117819773,0.0006031062832376527,0.01107571866365118,0.6084569719364452,0.0009878611971965744
FörsterErnstJoachim,0.024959967748071903,0.04916362105120507,0.005089375070386304,0.0006668513339285728,0.003944641264457629,0.034405552182653586,0.15185293765684865,0.5130267509204524,0.009596237511149889,0.0010050447781234566,0.000604764188517201,0.07302833990897005,0.043531775772868465,0.010031077400319974,0.033017675813854154,0.02249426517073536,0.001708219156234521,0.0012719029626651263,0.015231395977526511,0.005369604131031323
FörsterLuise,0.0010199512112722374,0.0008784657072675947,0.00405838304556448,0.0007612818181621381,0.0721161143275344,0.0006606548923076187,0.22403105532783624,0.043672574026363854,0.0006799144151586402,0.0011473656527260403,0.0006904027293181336,0.00210320049501611,0.003084994945604991,0.0015844835971835346,0.0072280327798362985,0.0023416012518221625,0.20811474214199474,0.0014520126911033973,0.4211805690203337,0.003194199923593691
FüssliJohannHansHeinrich,0.00016123366760150586,0.0001388676696292487,0.0006415483169552089,0.00012034326570142412,0.0005366131538490509,0.01096792283554108,0.008256064299170689,0.25133220077054025,0.00010748072417544316,0.0001813753150391015,0.00010913871461675314,0.0003324734808538194,0.00048767533595215994,0.0545679080883973,0.1966853656101992,0.0003701598210963773,0.0003082736156257169,0.0002295338531913813,0.4576656530476546,0.016800168414209782
GablerGeorgAndreas,0.0009543657262789707,0.0008219781039152414,0.003797418582372375,0.03286361484890658,0.003176291961364622,0.0006181730843090553,0.2417765679360593,0.07301560065101835,0.0006361941703280371,0.0010735870915880136,0.03279729346769245,0.0019679592962418557,0.29224819051856377,0.0014825972284664133,0.1996709641427529,0.0021910302715004324,0.0018247167446219762,0.0013586445422057573,0.10473600697501252,0.002988804656801433
GoetheJohannWolfgangvon,0.0005770523483280658,0.0004970048505282253,0.0022960896962283322,0.00043070634757319494,0.0019205286661198079,0.0003737751892710693,0.04789168100385626,0.1378376340657664,0.00038467154663212114,0.004947359201792392,0.0003906054641066528,0.0011899165089866806,0.6668573039498901,0.03008349217170196,0.0421634269563446,0.0013247952316527607,0.001103305633808841,0.0008214974637445944,0.02791494092491026,0.030994212778757625
GoldschmidtCaroline,0.00034490980582698626,0.0001776652799701613,0.004527364625338656,0.0006437614605998136,0.006634637576611942,0.0009134578271425731,0.0857696447805786,0.5144566172630386,0.00013750927773907012,0.0009478558876718826,0.0021166760621087683,0.002937777715388024,0.004219921771062747,0.0012137639129651064,0.022599528169518233,0.3196496289016961,0.0038685010430743435,0.0028638043894022806,0.01998060354028439,0.005996370709981844
GöschenGeorgJoachim,0.002176922233913087,0.0006951949142845446,0.02798002052194818,0.0021821272241531026,0.008771190750483939,0.0038284120370738473,0.03991976519099741,0.3012044781447263,0.010226063918055046,0.02021261892916038,0.0021491160161395415,0.0011293143806504142,0.29934485599937166,0.0014563357687010232,0.05160445573837338,0.008964674973207416,0.003871393399289293,0.0029914734762842513,0.20429765512338113,0.006993931259806189
HaugFriedrich,0.00017450369774009056,0.00015029690887355862,0.00657314235275083,0.00013024788913764426,0.0005807780781497086,0.17059801766011048,0.3616631213146958,0.09565384052005718,0.00011632672061242876,0.000196303065134775,0.00011812116880138508,0.00035983707790424794,0.2650734805440521,0.0002710896792525562,0.001236645864555338,0.047430966101587584,0.0003336454888277473,0.00024842520011033367,0.04854471423543665,0.0005464964322096747
HeimAntonChristoph,0.0009038235560295113,0.043238627676292496,0.05741679129990673,0.0006746052481997228,0.039904424091382215,0.0005854353105076008,0.23392959264015067,0.29150739016683036,0.01475589556549653,0.0010167310875776577,0.144562224244048,0.06335764680627433,0.0027337494884601336,0.022634170811833675,0.006405077240920906,0.002074995692769633,0.012801191583077095,0.03667017607101611,0.021996930604402082,0.002830520814824612
HeimJohanna,0.0003110945706728045,0.00026794018089581985,0.0012378444353341558,0.0002321980088505914,0.0010353758070345538,0.08166299749092389,0.4555712166885686,0.30285226146868743,0.009457821086234467,0.00034995715598425646,0.00021057922996203955,0.0006414956399921639,0.002512261636295903,0.009733723068815448,0.005347236157828788,0.0845499503627703,0.039909176648649444,0.00044287732565838117,0.002699732461539501,0.000974260575301434
HempelFriedrichFerdinand,0.000239185236244706,0.000206005959308175,0.0009517173927506194,0.0001785255701581877,0.0007960492736084312,0.056559708674935816,0.3265028271765061,0.12305106607088173,0.00015944438147492312,0.008326890582274694,0.00016190395980800624,0.0004932142848704746,0.0007234515109383043,0.0003715717765024053,0.4771067447031978,0.0005491208230532628,0.00045731452170203005,0.0003405064817940384,0.0020756908267935787,0.0007490607931967605
HerderCarolinevon,0.0002876251596485399,0.0196752876178144,0.047015990789469914,0.00021468066517935788,0.0009572656030302834,0.00018630397883007068,0.37702003344567653,0.3113154834238506,0.00019173514384419915,0.010920407471642647,0.00019469283731152233,0.05534350011100541,0.14010622321442512,0.003979106551858772,0.002038297576657708,0.0006603290691213309,0.008473489246340924,0.0004094660386445178,0.0042622027847505906,0.01674787927089759
HerderCarolinevonANDHerderJohannGottfriedseit1801von,9.244260828038668e-05,7.961916253170249e-05,0.0003678288823883197,6.89982776916956e-05,0.0003076647719877793,5.987802234376996e-05,0.2819032471740366,0.3496417552349429,0.07480400633509282,0.00010399073251457065,6.257419801723343e-05,0.25867469583325314,0.01896520217576156,0.00014360863037598756,0.0006551080046963704,0.0002122294918411372,0.00017674731038742732,0.00013160221679073476,0.003916498882151669,0.009632302054914086
HerderSusanneSophievon,0.00033691939798679665,0.00029018264204565465,0.0013406013517115627,0.00025147341268760083,0.03517239630933007,0.00021823342737705093,0.1988578673089277,0.3322363115560503,0.00022459540506065517,0.00037900807481271317,0.00022805999871323306,0.012045105004552732,0.0010190630967230815,0.1140269710168769,0.002387628374668675,0.0007734986491216366,0.011994536136739307,0.09128249799612537,0.1958799141796244,0.0010551366608646643
HärtelGottfriedChristoph,0.0004423589766585227,0.0003809958623528485,0.0017601451433004128,0.00033017250463469243,0.0014722461451714293,0.00028653000149008167,0.03755372351179029,0.28718557669842426,0.00029488297242158575,0.0004976193864802015,0.00029943181737337446,0.09032701024016787,0.0013379808681557518,0.0006872000688229407,0.032939787813275966,0.001015566550684641,0.0008457762151516129,0.16455695244853805,0.3764006990509863,0.0013853437241190688
IndustrieComptoir,0.0027567107907933374,0.0004114929761336643,0.04005081126637061,0.00035660142273096233,0.0019915336867622003,0.0003094655210600228,0.014280973898343033,0.1332650230491974,0.0003184871121264879,0.022068612511377112,0.026679701759124243,0.0009851861307049801,0.0023371177417452426,0.011508556055863137,0.029716264585685326,0.006449081224041775,0.006076725573717163,0.0006801552054939606,0.6982612648354567,0.0014962346532727054
JungFranzWilhelm,0.004079065538194114,0.015786810779365355,0.02606586430523198,0.0001289851152172291,0.003944471940439081,0.00011193574491092762,0.33981026037639167,0.2798808219504557,0.00011519891462640191,0.07053741999812924,0.0006864758522981923,0.005906609237280511,0.006536293248577347,0.07223732207477751,0.03542825703469724,0.01444944220655597,0.00033041074295397265,0.0002460166784371591,0.05457068957640309,0.06914764868505728
KeßlerGeorgWilhelm,0.0005697103828038164,0.0004906813471432457,0.0022668760357361147,0.0004252263748044852,0.001896093352242585,0.0003690195643067154,0.029172353530767938,0.08197233605432658,0.0003797772848866909,0.03902641819909992,0.00038563570380784523,0.0011747769362754215,0.4623496350633185,0.0008850391535609037,0.004037335586652839,0.0013079395669185884,0.0010892680305487473,0.0008110453685845168,0.3696066600046784,0.0017841724595361692
KindJohannFriedrich,0.0002879153229225275,0.01604373980611295,0.04069167774863382,0.002127693923708181,0.013176361063478489,0.01397196794541836,0.07146043166502718,0.25433210103322706,0.013108052473919002,0.003977831159201811,0.0001948892481928419,0.014141688478476428,0.011967849141317646,0.0022318940750720565,0.04605998557028841,0.0032217177825700897,0.0005504848888678659,0.01229418043882586,0.47925786853493735,0.0009016696998020643
KönitzLouiseHenriette,0.00023539174488271207,0.00020273869315318824,0.04058676436353199,0.00017569414452789811,0.040433565149555414,0.00015247073207708792,0.09928368281897658,0.31935017552203737,0.000156915584575332,0.0002647973746477436,0.00015933615385707402,0.07185564615077622,0.2465428533560205,0.0003656786271314277,0.009598166129383249,0.0005404117357715863,0.06389028750739872,0.008265134282233908,0.0020427702529938,0.09589751967646816
LevinRahel,6.182756092946507e-05,5.325097067416093e-05,0.04190374316576414,4.6147499485002794e-05,0.01270309211277663,0.12084746894971428,0.06565251364525564,0.44630219105192265,4.121515761288915e-05,6.955118932974168e-05,0.06252844814789467,0.15426109858070872,0.00018700670273097425,9.604847277391488e-05,0.05251031435362612,0.00014194354834772986,0.00011821231903098811,8.801833081561975e-05,0.04011139515995892,0.0022765130806477233
LudwigErnstKarlFriedrich,0.0006917848992632716,0.0005958219413753376,0.017333557155940857,0.0005163416250384624,0.016179508909339554,0.004831281041712209,0.1928654503458106,0.2744349621570934,0.0051934648389412785,0.0007782041177235934,0.00046826767523192145,0.014203741314302694,0.01092635390419073,0.0010746806450620994,0.20428595154724014,0.001588197913982553,0.030816686156321885,0.010971598327808346,0.16506853094966353,0.047175614533957494
MahlmannErnestine,0.00015274766558103756,0.00013155882810389144,0.012597906942408803,0.00011400939504597235,0.0016575235978181437,0.0069938593680448895,0.4380448272682305,0.4416909676926808,0.0024001304439261427,0.00017182922387352093,0.00010339455853244143,0.00031497483635699666,0.00046200815398089333,0.0002372919095996154,0.07387640447039465,0.00035067768044642585,0.0002920486511752247,0.018603906000130344,0.0013255706465775247,0.00047836266709215823
MahlmannSiegfriedAugust,0.00012204166954802131,0.00010511230377568038,0.00048560346521699766,0.04271824441423367,0.033345339705533154,7.905027726936008e-05,0.05825640716259409,0.569697795037738,8.13547642854646e-05,0.00013728737050675105,8.26097374220444e-05,0.14795475880725958,0.028464302749015527,0.02828475993548361,0.06480559658339446,0.009968172410081064,0.00023333976884748413,0.00017373973487039222,0.0010590987050230528,0.013945385397901614
MaxJoseph,0.00012160276663409504,0.00010473428455824828,0.07012660254256557,9.076314068128593e-05,0.0004047147540026712,7.876598586980209e-05,0.29299098688053965,0.15268557850874054,8.10621851750762e-05,0.25003135091659795,8.23126450059254e-05,0.0002507521890788687,0.0003678057502082186,0.00018890863305463817,0.0008617557130538282,0.020762335737678186,0.00023250060051373944,0.00017311490831580808,0.20588689415562944,0.004477457702096433
MayerAuguste,0.00022992188377999483,0.00019802759977033865,0.0009148585389423288,0.00017161149257420626,0.18666336467985906,0.0001489277287865229,0.011773284603099593,0.583030811926944,0.00015326929505525382,0.00025864420704023444,0.00015563361691945264,0.00047411269719258204,0.0006954331163159324,0.008102937314125553,0.0016293749096984375,0.03151087828061985,0.0004396032880645882,0.023564587259030247,0.001995301852799025,0.14788941570938305
MayerJohannSiegfriedWilhelm,0.005510941252974053,0.004854731623582087,0.019721245723007094,0.0003084466102499506,0.02070075792571359,0.000376690849616458,0.19689918597503586,0.4776433623598895,0.0006956741447208504,0.002023383069617831,0.0009587171152359062,0.012608972104520728,0.006626006354703408,0.0024378879969876367,0.03647636053793231,0.0025976068307829287,0.003926229526641077,0.0015307527280399148,0.035627738608941674,0.1684753086618072
MayerJohannSiegfriedWilhelmANDMayerJulieHenriette,0.00014615048145792732,0.0001258767915979946,0.03997042249065733,0.00010908531998386504,0.0004864137370212816,9.466632278210208e-05,0.293053174366043,0.3558343146415712,9.742605139090066e-05,0.00016440790569289485,9.892893912430496e-05,0.010148593579910069,0.0004420539841636583,0.00022704325268824307,0.1388968321223069,0.00033553188285292415,0.00027943504613334093,0.00020806127934597856,0.0012683191423375287,0.15801326266293858
MayerJohannSiegfriedWilhelmANDRichterCaroline,0.0001926218393059588,0.0001659017396430439,0.007255609975053728,0.0001437710965230038,0.1369136107501223,0.0001247673017065591,0.0033741457890213602,0.4754678502551632,0.00012840453912999576,0.000216684562890903,0.0001303852989372225,0.00039719777113051926,0.0005826135545550233,0.00029923602371030583,0.05327838839141622,0.0004422207014044434,0.00036828679601883055,0.00027421836668742273,0.08603079234633745,0.2342132929012427
