year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1808,0.006589141525175007,0.06427972110088138,0.011250602680419872,0.2773039845129055,0.014531562263168641,0.02422268087265913,0.013461843161764466,0.004590142632851717,0.006019792913172431,0.0025505282313028773,0.04267213762111724,0.06479395211042643,0.0066749392705022,0.0003578281224694587,0.0026986620314491633,0.0038940991811017814,0.00752940707658822,0.02948513323555924,0.0003289263240105182,0.0008885232471331938,0.012693022503657279,0.003008931027060552,0.041086441046343396,0.0009584381881269032,0.012181778152780737,0.0072826030868065215,0.006253348197015369,0.0022515778296203623,0.07538285005062326,0.09123778382740487,0.00626856096038148,0.0012475595844634757,0.0034139901498871556,0.005232131902050832,0.05130643806903711,0.002059152596606806,0.008894344596924248,0.03422519434725489,0.003812454758179458,0.047079791011116895
1809,0.003652605963875677,0.04647653645570041,0.008365274718781464,0.24253895301955766,0.007915255202399968,0.039699847706360494,0.0147460950294064,0.0024459079258982628,0.0060041873346338695,0.004041988681955468,0.054744048738573345,0.028016343323427936,0.0677730332716211,0.0022684696533838205,0.004214864217949721,0.002336492044497222,0.007308337766370696,0.032013919288170836,0.0009963689122810607,0.0017234986709548225,0.006899251153359286,0.00336995593821135,0.05195109654829253,0.00019916180759653142,0.019265148109770203,0.007786710943148577,0.007068789349349635,0.0012747471934090257,0.05547172618116459,0.13039187600924587,0.004628077082546694,0.00500867217372621,0.006140740741451781,0.0036113925725058194,0.023516469644268203,0.010821312805738769,0.016613670041196366,0.03367067465702102,0.003268967404186965,0.031759531718010145
1810,0.008165865736298286,0.06071090773371107,0.003906935894974811,0.25506797559997985,0.004213183108937234,0.07349033818581764,0.008157243135291849,0.004157495501756314,0.011323143915313484,0.000861397454474248,0.05559739364766743,0.017800441883535863,0.03151126242202179,0.0027220989392112197,0.008026940168199584,0.003518479907905811,0.0027001682032057155,0.023503691939302043,0.005056993361665389,0.0005254895541601625,0.009801317365038737,0.008529249629940143,0.055943958553460404,0.014287487389461666,0.007557708405353061,0.0009482559387087847,0.017143744237191588,0.0007214724689453527,0.019486772773235243,0.08939624871321963,0.00019508940873225989,0.002383164783796074,0.05940058300135197,0.0023229283687736892,0.031855148784820056,0.0012170197898682795,0.007902276804746122,0.050188444463015416,0.002115824239854375,0.03758585858705739
1811,0.009030227670230451,0.042164441125492225,0.006148923146720744,0.23937503284269035,0.06423049389276905,0.0743295293425843,0.002833115965277131,0.001305604563506977,0.005462852548874371,0.0030533464967527927,0.07845684070797392,0.018658333087386885,0.002022064451765111,0.005509984477999669,0.010047140511351837,0.006955368700669251,0.0019923171147806797,0.007511175121418856,0.009787182905012556,0.00509149499216922,0.009588731684204118,0.0019177743757459607,0.0631686551263366,0.011805102809699956,0.004251284359030095,0.019768758805035536,0.005101055828547633,0.002303024557889944,0.020248613599737238,0.07520227409003882,0.008555792646623265,0.000393526973913984,0.05014401134678029,0.003197788795192946,0.034270405545250966,0.011470316383856996,0.003957131761185107,0.04395417013704006,0.006687572783661755,0.030048538724802495
1812,0.013326594779344813,0.04395522137866388,0.0008436468837937364,0.23683768087262544,0.052279793212461526,0.08676423464942225,0.010609795336587964,0.0004171041151624419,0.0010750620148196862,0.0002976655757198157,0.026326008707449732,0.06105895056708381,0.010092458307641857,0.00015709413510681689,0.0003502982020449894,0.004956381847148088,0.0009176071233068769,0.006580298973975843,0.00030788322758607646,0.00039443910847211,0.0052296017855488226,0.0010356482375706905,0.1570935519493227,0.0160809684861852,0.010268683947640673,0.0004046522339358811,0.017215479034559066,0.00034117567872713785,0.0010821291458181152,0.04897673183850831,0.003287133503626793,0.0001890100548505523,0.0017598824370557802,0.05172988760771016,0.02534534173989266,0.0006660575911065977,0.002117406179599092,0.03933154014511868,0.0003766171581880481,0.05992028222661738
1813,0.0027863653710600675,0.028612795579986566,0.000933635754690021,0.2615447788692932,0.0007390482131556421,0.11284779919590447,0.010669620811913801,0.0004615951564863601,0.004081233520983369,0.0012932493213455589,0.01652301947155684,0.058917898198845534,0.0007389641471364193,0.00017385081863668475,0.00038766328960066675,0.004121160015571579,0.0031563200803521453,0.013058495472768035,0.0003407240577374136,0.00043651255257603046,0.008729791047375977,0.00081499244742445,0.14536397237820545,0.009248605832468781,0.003437370149564301,0.010096009461284295,0.0020334761553436127,0.00037756769853507813,0.011894635995847929,0.06110826079951951,0.00025494366838947933,0.00020917109823349037,0.0007160190355847365,0.008157619519205008,0.03120037823864302,0.0007371036314902852,0.10717247629367485,0.04183935269811778,0.0004167895970087859,0.034366734354482745
1814,0.0021157956050447528,0.027358360202214174,0.0009022021664775655,0.276602086984551,0.010060138672135246,0.043266719141461366,0.019369099705630704,0.0004460542006082579,0.0070452405825200334,0.003184040769255664,0.0038470205982533826,0.0829621977723176,0.0007140847500180358,0.00016799762051742653,0.0003746114670358388,0.0012512597891707095,0.000386236271384846,0.004337064480965558,0.032317366906195535,0.00042181607618433693,0.012533828727228065,0.0040275584700234105,0.12946832488107915,0.0011866896366900536,0.0032241741364363186,0.00043273806747823736,0.012082165940577743,0.00036485577367738374,0.011095035286064233,0.08007641459868618,0.00024636024144886426,0.00020212873922486216,0.00220139960090629,0.004625968543745589,0.02378799080643268,0.050951468450895716,0.06763724788887902,0.04532617666773465,0.0011575008757637,0.03224257890508578
1815,0.0033800081841913587,0.030556699103848096,0.0019942235008169784,0.2060132657107353,0.0003774914198394622,0.030021144775074823,0.057314380071343665,0.00023577380732582665,0.01721538818311579,0.00016825953891623136,0.007483503727699184,0.0019169493021536704,0.0003774484805556756,0.00075673825993009,0.0022018268037535707,0.0006613866297956519,0.00020415545040839707,0.002250719501228183,0.025196095662046804,0.0036825971566875402,0.016506583309209063,0.0370602291024144,0.210302526680226,0.0001259871747076766,0.004490875212944939,0.00022873521111343537,0.04963006806001522,0.0001928542198849866,0.0010919626014171387,0.10424237639809185,0.004302404470758235,0.011845584930556331,0.0019454178766285463,0.016087170905602636,0.00931089357788752,0.0064634488660161625,0.01766484342266596,0.05508286282084373,0.00021288800101060455,0.06120423188853915
1816,0.021053133723510618,0.06809499665275456,0.006622459908024404,0.23644398685133788,0.007248812942902207,0.0307726094679053,0.01252792828903387,0.00036492554652879145,0.005313024062789424,0.0002604284372980992,0.005897578054433963,0.04797304662523629,0.022711456070158734,0.012667751099071705,0.003555092605496049,0.015252231112516062,0.010299498541124196,0.006708911291992451,0.002846370395653998,0.0013357074418092565,0.00843034945145342,0.020458094783654072,0.07890996635005457,0.0013517684278435624,0.003357065517817177,0.0008860941553319309,0.004396864869360375,0.0013216502004828015,0.0009467577892359487,0.11460213690328204,0.007558531811260266,0.001755890747131253,0.008843981755204145,0.055220111510727705,0.04796383789087757,0.036019999661710704,0.017279147297993954,0.040164309490938396,0.0015021955659314146,0.031081296700130788
1817,0.020126693821651494,0.001998543215334558,0.002778034980034763,0.23516422225733302,0.0007724363265026696,0.026598161569691036,0.005358684026586314,0.0005221880551664334,0.02625782801535633,0.0006249821453944772,0.013657768110097909,0.0165620591734929,0.034073223272624985,0.00012279421146769854,0.00027381411450796083,0.0009145811629904489,0.0018103735944180635,0.012356455869170238,0.03138515184993247,0.0029348220803202276,0.028234841933469416,0.027864780858502438,0.15286924249227865,0.009532818889626716,0.008731096794298683,0.00031630049047351764,0.01500945209098284,0.00918008658534231,0.005473354441874596,0.14208973152296953,0.00018007166704225492,0.004196060901340799,0.0005057381584968667,0.03764879952059629,0.01585106853453803,0.036763461055246076,0.019899217892381627,0.028585591405807388,0.0010888578054537347,0.02168660910720419
1818,0.023243491854617705,0.0037404149142410224,0.0005613652072218758,0.2279497868263004,0.0011119812250419444,0.08285320040258974,0.006516722440724341,0.0012196121515824026,0.015905829653314867,0.00019806758112512321,0.006073261920758665,0.009940912778760672,0.03461800994672712,0.0024075583995999505,0.00296317350242527,0.0037429722114096287,0.00024032263785075958,0.0012306832402327785,0.011782289977091133,0.020074813297427243,0.029036761811444246,0.0776796322533012,0.10254565542594564,0.002141238294148054,0.00425349997950607,0.005292083812614689,0.0007957804339361317,0.007978994279250577,0.010094843709055458,0.08555929732889928,0.00745858851382539,0.00012576786644557755,0.0007595231862726975,0.11075726728209358,0.04024565486020188,0.001028595031650523,0.002550356868364086,0.032758329876196396,0.004524420507567757,0.01803923851023811
1819,0.0560161506748462,0.019092198488227536,0.007971292668158523,0.21871337194550533,0.0006379278823729325,0.05835483414239946,0.003168489841895948,0.00670502446396731,0.0030666998554542842,0.0011046775034512723,0.004008904678366825,0.014797298917699332,0.0030530249711618065,0.00015006366649362952,0.0003346212290436823,0.022788750878665116,0.0020050156756663048,0.008728033486950454,0.00029410446132851424,0.005684774333837285,0.08766356458146476,0.015770447472469924,0.04820245678353837,0.0018695064042185195,0.0022746514059103417,0.005150911929961635,0.03421372957280788,0.0003259069680318399,0.0026824375958073494,0.1096061859710098,0.0006559713485179041,0.026583826405356323,0.004051005346604863,0.03775544353279192,0.04526312748299268,0.05046904013580959,0.011545029205165223,0.03239995019213391,0.0008686553372519486,0.04597289256266345
1820,0.06124448437705714,0.0034171903237590674,0.008287640443309057,0.2116887933528552,0.0006363385246566031,0.050232681921315296,0.010621056891378157,0.009186809218046226,0.015791672879138307,0.0005889557083180003,0.010796256781330374,0.020338982900530062,0.006543119635202621,0.010632444921931536,0.0027725277121581327,0.019739601415219632,0.00030462485763215917,0.002136305146786634,0.0014417990474000202,0.006120951360889937,0.18973245716969106,0.06573143600786067,0.01529469840154818,0.005854613465231138,0.010041809274690996,0.002316960572407945,0.007517105050624456,0.002161714285489628,0.0032588876703171237,0.08152825386693491,0.007487613541930454,0.004107282472589833,0.0032671510323266707,0.007364461968008374,0.03664994956451636,0.022312138893514997,0.03321596695991019,0.030258696160005535,0.0010785811098149125,0.018297985113672505
1821,0.031384577815514084,0.003734027466473169,0.009819794215176897,0.20748334802495355,0.0035780041170976017,0.04270588388604483,0.0026932091465672542,0.004734570151109913,0.01754298751739058,0.00016339645874394236,0.006822330241997774,0.00937573683421464,0.046706313921088184,8.623310002785629e-05,0.0019221438742538376,0.0073776437735351506,0.0018370406352887835,0.004116745189955863,0.0001690051964274591,0.06898537349448036,0.2301835889905952,0.035015493668412834,0.006275978895117471,0.000593113055833422,0.014618521794020818,0.006688321837515616,0.002581260144730707,0.00018728029796111965,0.005131529569843512,0.0894970555826347,0.0010359454040743165,0.004619797767365357,0.003336020476074028,0.0006340448212194544,0.05005148554427568,0.00036561651928733213,0.008972080470744338,0.024496298457919796,0.0026902886952729537,0.041787912946759535
1822,0.2238780747306717,0.0026098764641044997,0.0018792846436405208,0.16284578664455782,0.0037250454185982175,0.024587147523334307,0.002552478402172609,0.0012538919948018386,0.0014823902062535972,0.007122554223362949,0.005029791226670627,0.014693020338686478,0.001667715329717293,0.00010243570670428367,0.0005483830936828516,0.26971109011868044,0.005738813986910818,0.0021793258428861387,0.00020076011099161016,0.0008238105471163347,0.017166041168018575,0.014936155554527852,0.013979332079006807,0.00014533380744358293,0.002619798000312849,0.0002638598667257974,0.0036287090394493435,0.00105672845121224,0.0014013336889409102,0.05432072935372168,0.00015021692187619176,0.0034984033673658215,0.0026891082910831103,0.0017830585037593902,0.0773250451876958,0.0011450446311472705,0.002669202102377743,0.06165846010420389,0.0002455791537330131,0.006686184173853319
1823,0.07490009866674999,0.004097190761410956,0.0022320185471583413,0.21243669075785587,0.00048287443607026925,0.038289666849769886,0.0011236997274598425,0.018926616113405466,0.0012523145195250975,0.012732228243528182,0.019988715404666138,0.010223718883256237,0.00048281950957034355,0.00011358949864866867,0.0002532888775304365,0.2376775965836194,0.00218348654367383,0.0027209485700737425,0.000222620032505076,0.0032697134815201493,0.01080428331249394,0.03460173381477523,0.009688698153779027,0.0001611585925977546,0.0009864007829947792,0.0002925904544341323,0.001620043863306077,0.0038005834621706014,0.005386154889103461,0.1052739224189888,0.012690770611170965,0.013087819072704662,0.0019135603178101874,0.009544112331992758,0.047825956813816704,0.000979021864066733,0.0029863594643164456,0.038323340120434944,0.03477849092307911,0.021645102727965864
1824,0.06947982962730305,0.00128543319417692,0.0008116105967490605,0.33741891936513724,0.0006424554311383726,0.015518704653438289,0.0008904022014688987,0.0004012651813412548,0.08071813728247502,0.0028723702314844136,0.01791856357394226,0.03665760802957247,0.011712475083511188,0.0001511287094032502,0.06598354340733222,0.007240577861110893,0.004572800543197512,0.001323608897524399,0.011075312549333163,0.0017424771116398563,0.0017009320832728075,0.0007084738381937258,0.004001673299987003,0.00021441850169507992,0.0026754041101800974,0.020984210353133415,0.0005695336370317383,0.00032822001897620694,0.001041036835041187,0.1262167607662418,0.00022162281360751688,0.02361336760140792,0.007487410878405132,0.013367386261409164,0.051688818802602975,0.0006407650041405638,0.0007214149356745689,0.03357861287299853,0.03852677109809849,0.0032959427566223685
1825,0.019222885878949044,0.00362974178753787,0.002785716312432482,0.2927763325575848,0.0005122345891530219,0.081585066498654,0.00884403251433357,0.003805793610494784,0.16953993305690512,0.00956773241461821,0.013781091393949695,0.016405484151549736,0.001100724400303945,0.018295724352235424,0.00044611733191565864,0.002925663384471013,0.001467596626282656,0.0032595068154583112,0.00023615597010166745,0.0023307460010479506,0.004620405978677747,0.0035144440904702136,0.008440768948431347,0.00017095749806017279,0.006129751067911148,0.00841923447164496,0.0006864842786508318,0.00026169231112914876,0.0008300265662718505,0.12623063882410487,0.00017670155060255454,0.002709015661662659,0.004488442447283223,0.008198291363661127,0.01578132057687081,0.07667868367327868,0.006992648837302848,0.016112243539075782,0.03207094084900789,0.024969027817923223
1826,0.03273666656382776,0.001769424959382007,0.007020125455929467,0.2670955253614445,0.005533859975937503,0.07172889094311803,0.002011520189370719,0.006151365088793948,0.10926510261697807,0.014274223507046149,0.0039889270218612695,0.007634151504051899,0.009890130673074673,0.014509791240839268,0.0067083958575441345,0.004176610237413858,0.004069158557663893,0.0047786158202871324,0.005558693644329406,0.0009106838681181168,0.019944928351794844,0.007833653619267137,0.020592095551131076,0.0019570225775952564,0.008326040720382618,0.01017324049401877,0.0016231305744117796,0.003614296673572625,0.00935383567873812,0.16091965720843007,0.00022145492644369858,0.0002692496301545227,0.0006219646240261337,0.0013681311589115717,0.018759134675085085,0.07399638068868221,0.0018156457142160438,0.022346570783887368,0.02356703886983613,0.03288466439240313
