sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
EndeHenrietteFreifrauvon,0.011200657095841228,0.003776179205225418,0.00027730221586684176,0.29591451480841413,0.0038672197710703927,0.03158404152658342,0.007931396990822202,0.0036941601631770692,0.003617583799069696,0.01058053257379663,0.002725923726064589,0.005138343362750473,0.0002194821635929257,0.0029554532631943554,0.0015006394089506932,0.003147222597091145,0.00011871416172865944,0.002383586174348743,0.00010119956924860511,0.02492334432514979,0.0005811558370724278,0.39787493498487436,0.0054106590469709965,7.326016427219922e-05,0.0036104866894699802,0.00013300702376958218,0.003925089577724096,0.010687393468359728,0.001036050103074884,0.05197977495501327,0.009286750917257124,6.212659352865681e-05,0.0006274981981827306,0.001942387597768192,0.04768195911250185,0.0011330698514889698,0.000621914076631818,0.03261417913521985,0.000887844883016925,0.01417296088181535
FernowCarlLudwig,0.0006366533455108485,0.000538273458092353,0.09235540081176112,0.2731596033011224,0.00026902736614834084,0.011932621485294441,0.01059680363237934,0.00016802926651580206,0.0004330858297545229,0.00011991377341296564,0.15394929719138625,0.0010056999723471768,0.00026899676454572336,6.328494813735564e-05,0.0819327077449555,0.00047135138355017893,0.0001454957655237749,0.000554259483619812,0.00012402992687727028,0.020606796494808267,0.0007122630709950928,0.020744570252242047,0.0009629992231449726,0.010313736347871954,0.0005495606824320044,0.00016301305978663554,0.00023849146085050835,0.00013744170092214414,0.0004359328043943549,0.00378780191364878,0.07166044643911326,0.09209168213289187,0.00026064431498039434,0.0002895000731733722,0.0013700142805741842,0.0002683195020680563,0.0003020915547413324,0.0019505493902612907,0.00015171920522279663,0.14427789064494154
FeuchterslebenCarolineHenrietteSusanneFriederikevon,0.001957611990215713,0.03309219317530177,0.0010450203663213851,0.4941162137378684,0.0008272181421516943,0.005253907794772371,0.0011464715203072828,0.0005166643812647344,0.0013316729097523116,0.00036871657438142166,0.0018143567118978176,0.0030923741127076147,0.0008271240468883518,0.000194591568782946,0.0004339122948888622,0.0014493336547257215,0.000447377300572282,0.0017042634244767744,0.0003813731188449163,0.0004885893725742526,0.0021901003706327024,0.0009122226753616893,0.002961075817930957,0.0002760827693539282,0.06456398401211409,0.0005012403102099633,0.0007333248880525376,0.0004226122796306687,0.0013404269227957884,0.07452108218200479,0.00028535895759492056,0.0002341256283317711,0.0008014415376671987,0.0008901685955294533,0.004212585076839239,0.12657337893807818,0.0009288854819886617,0.16318306375877914,0.00046651342898673914,0.003513340169421013
FichteJohannGottlieb,0.0014435740219474657,0.0012205034125477754,0.0007706145348350385,0.44607031434156325,0.0006100037323342333,0.003874314646696126,0.20390883965832804,0.00038099648070563034,0.0009819966509490977,0.00027189742957174515,0.012991647716625029,0.002280365546165076,0.0006099343449998543,0.00014349489837059618,0.0003199737843024485,0.0010687615439388906,0.00032990309230991426,0.018737319386979773,0.0002812305654977827,0.0003602935255673841,0.001615014628182016,0.0006726874186331702,0.0021835441084067705,0.00020358779765275556,0.0012460965299820987,0.0003696225269299969,0.0005407653627640105,0.0003116409744525555,0.0009884519985258974,0.2293830440146119,0.00021042820547326319,0.0001726479387238683,0.0005909956567841177,0.0006564243915967129,0.0031064268162244953,0.0006083986921588007,0.012338687236679313,0.00442275603852723,0.00034401437585222496,0.04337878597360368
FischerFriederikeChristianevon,0.0003314566504471442,0.2238389872006037,0.00017693953245135453,0.28929370551075867,0.00014006195096736047,0.24924175452208464,0.00019411691992764278,0.0021382608711893753,0.00022547463152239143,6.242992039262306e-05,0.00030720112128843134,0.0037956374419600954,0.00014004601905594677,3.2947626964086545e-05,7.346865291515077e-05,0.004346958370692312,7.574850495139943e-05,0.00028856047520142377,6.457288634045779e-05,8.27264022119564e-05,0.0003708208453060065,0.00015445464880096092,0.0005013599616455571,4.674545846347259e-05,0.0002861141691954793,8.486841882950191e-05,0.00012416424311777804,7.155537018792875e-05,0.00022695683323338618,0.1976953654527826,4.831607322198645e-05,3.964140848061044e-05,0.00013569753808828413,0.00015072052198399075,0.006865604230949743,0.00013969342033970047,0.00015727594234596842,0.004287548189695904,7.898857349331895e-05,0.01368305348791161
FriedrichWilhelmIII,0.0037044851912684134,0.003132043628477222,0.0019775432981409572,0.1616711707395108,0.0015653854659992382,0.009942227427754595,0.0021695242930757272,0.0009777093514022463,0.002519989966575123,0.000697740459497637,0.003433396201339821,0.005851851216504265,0.061055144116369475,0.0003682351704551417,0.0008211135193077548,0.0027426451656268913,0.0008465940100300648,0.003225061273403273,0.0007216910593979162,0.0009245816353592114,0.004144434357242724,0.0017262437137219708,0.005603389013028832,0.0005224449664937441,0.003197720430007593,0.0009485216251842565,0.0013877066557402141,0.0007997299461613357,0.0025365556148475147,0.022040025699246027,0.0005399987525054387,0.0004430474105115628,0.06100654384442596,0.06117444640814049,0.007971681371030874,0.0015612666279827025,0.0017577755600240498,0.368289252501092,0.0008828062444686961,0.1851182760686484
FörsterErnstJoachim,0.03258670349242561,0.0014599654625207543,0.00491116568688902,0.3191944570837311,0.02002223602746275,0.13243192444753832,0.001011298345013891,0.008434461834893955,0.006584939053770036,0.059496926345536785,0.013521161220908993,0.0027277719218937184,0.000729603103891484,0.00017164851283100815,0.040780540155197643,0.006716515503039503,0.0003946298845210458,0.003777773372523051,0.0003364078366441039,0.00043098290286642567,0.01502687884780412,0.02075145346681686,0.0026119541751299866,0.00024353160352351912,0.00690085517336466,0.03634635556063256,0.002921312032137669,0.00037278474990682075,0.0011823856978777079,0.06858459381805873,0.00025171409532552964,0.00020652136251391313,0.0007069486562134513,0.0007852144702216353,0.021853610919152798,0.0007277661568683866,0.0008193664945037507,0.016749460985110903,0.1185742704572811,0.028661909083456696
GentzAnnaHenrietteNanette,0.007490826038009583,0.00037126052043794436,0.00023441044926099435,0.4352148027535098,0.00018555482992279704,0.4242811422885829,0.00025716714506357816,0.0001158939420058857,0.00029871001092789595,8.270749607969165e-05,0.0004069817064453939,0.06415905042954102,0.00018553372324041625,4.364919434190611e-05,9.733166860930467e-05,0.0003251027100354636,0.0001003520289135378,0.000382286477723842,8.554650895388393e-05,0.0001095963849321337,0.0004912654608004038,0.000204622353830602,0.0006642043879206048,6.192863611384475e-05,0.0003790455983005793,0.00011243414012842598,0.014267914411390437,9.4796941307622e-05,0.0003006736397685295,0.002612540686588733,6.400939503785966e-05,5.251715228666157e-05,0.0001797728321432674,0.00019967536243395548,0.00799664321759966,0.00018506659855471678,0.00020836001877308258,0.029552184070829768,0.00010464448923614308,0.00783979430041697
GentzLudwig,0.0020211510874199048,0.0017088294482764065,0.033536391063237865,0.4452390630298869,0.0008540675352929037,0.2326266002445997,0.0011836830646453484,0.0005334339906189893,0.0013748956192983516,0.032838136173434576,0.034330698106321576,0.0031927446970323467,0.0008539703859370679,0.00020090751528603891,0.00044799598237179336,0.001496375332253849,0.00046189802783084275,0.0342170314713087,0.0003937515185433584,0.0005044477386815778,0.002261185448284496,0.0009418310990592203,0.003057184794155485,0.00028504371258785717,0.001744662426943523,0.000517509293518336,0.0007571267454058369,0.0004363291974107743,0.001383933765299982,0.1093972986283455,0.00029462098226341085,0.00024172474967497733,0.0008274542879056673,0.0009190611999894576,0.036806766853299616,0.0008518203150973282,0.0009590347379324489,0.006192310225008723,0.0004816552662147501,0.003627374239324535
GiechAugusteCarolineWilhelmineLouisevon,0.004204767949695921,0.0035550193849097586,0.002244606267763746,0.2510284393958283,0.0017767874067542734,0.011284903860689031,0.0024625138832011463,0.0011097468967034892,0.0028603091922152677,0.0007919688080321965,0.0038970689746659,0.006642131138637716,0.0017765852989057832,0.00041796453831968017,0.0009320031342506481,0.003113033497069481,0.000960924710448124,0.003660598862744663,0.0008191538849422229,0.0010494443968622595,0.004704131304405631,0.001959369214899443,0.006360114648911485,0.000593000035678557,0.003629565697246045,0.0010766174308292089,0.0015751134552756225,0.06843165648422685,0.002879111995661713,0.4301600321440531,0.000612924422740966,0.06802680473919857,0.001721421664753249,0.001911999108615816,0.009048239796748049,0.001772112328521341,0.0019951593692340386,0.08040630038618145,0.0010020273292717392,0.007546326960907545
GiechSchönburgKarolineWilhelminevon,0.001957611990215713,0.0016551088327839624,0.0010450203663213851,0.5569903824229039,0.0008272181421516943,0.005253907794772371,0.0011464715203072828,0.0005166643812647344,0.032768757252270124,0.00036871657438142166,0.0018143567118978176,0.0030923741127076147,0.0008271240468883518,0.000194591568782946,0.0004339122948888622,0.06432350233976135,0.000447377300572282,0.0017042634244767744,0.0003813731188449163,0.06336275805760988,0.0021901003706327024,0.0009122226753616893,0.002961075817930957,0.0002760827693539282,0.0016898153270784775,0.0005012403102099633,0.0007333248880525376,0.0004226122796306687,0.0013404269227957884,0.04308399783948698,0.00028535895759492056,0.0002341256283317711,0.0008014415376671987,0.0008901685955294533,0.004212585076839239,0.0008250415680069438,0.1581143071945777,0.005997642046190088,0.00046651342898673914,0.034950424511938825
GleimJohannWilhelmLudwig,0.002992411668236425,0.002530004417718215,0.0015974213242228006,0.2747593221350786,0.0012644881790281745,0.05608596266244752,0.001752499868112388,0.0007897747514758425,0.2423097150679805,0.0005636212819321513,0.0027734312121922788,0.052781835673123216,0.001264344344721193,0.00029745326646796535,0.0006632796594557012,0.002215455851949032,0.0006838623082754477,0.0026051422767342696,0.0005829681144614827,0.0007468592074297626,0.05140261727477717,0.001394426368159592,0.0045263095406015185,0.0004220209645950755,0.002583056870916075,0.000766197469345016,0.0011209626639928669,0.0006460064216134351,0.00204898068883935,0.2580776233399627,0.0004362005742765855,0.00035788515066051266,0.001225085982672389,0.0013607144343585895,0.00643937041680222,0.0012611610611416438,0.001419897185270099,0.00916801395303415,0.000713113852625655,0.005370502515312388
GoldschmidtCaroline,0.01689896929671257,0.03784455379565229,0.0023299959557756787,0.14757864482299793,0.005816375823488085,0.021626353249083755,0.0025561932492581107,0.0011519640742292964,0.0029691215541197257,0.004542852572517886,0.00801731749833321,0.16316935048138034,0.0018441704547430646,0.00043386481537037474,0.0009674585537613016,0.0032314600393558,0.01990178740196625,0.2024810446092299,0.0008503162743882198,0.0010893675365776351,0.011681836531962784,0.004731051414338812,0.07378532097825276,0.004553793779956944,0.00376764224410316,0.0011175742916591058,0.005355789739748771,0.0009422638391889187,0.0029886396569677198,0.13943269702466587,0.0006362413964055223,0.0005220106561910774,0.0017869082763703086,0.0019847356993081583,0.020276060882263847,0.0018395273228692336,0.0020710595565050613,0.06615800776640951,0.0032342712873750694,0.007833405596516059
GriesbachJohannJakob,0.0005423832661222113,0.0004585706151167203,0.00028953723326304595,0.08464122399173804,0.0002291921381654103,0.05371612101557048,0.000317645667685066,0.00014314895699453644,0.0613394876429756,0.00010215798681553436,0.0005026924253776447,0.0008567846844549168,0.06990977108359096,5.3914264503819874e-05,0.00012022135586044905,0.0004015577781909463,0.00012395202046478802,0.0004721895692917573,0.00010566465614441132,0.00013537039056458984,0.0006067973623457098,0.00025274381060513146,0.0008204066900856683,7.649251992257583e-05,0.00046818652563688254,0.00013887550644488698,0.00020317772362377705,0.00011709053156349813,0.00037138367358692585,0.19484860100795093,7.906261517151198e-05,6.486771822617827e-05,0.00022205037616164345,0.0002466334251403336,0.0011671545046789294,0.0002285890884295651,0.0002573604698441793,0.0016617290343047119,0.026259480828374936,0.4974477298450111
