receiver,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Rochlitz Friedrich,0.0068735296189100445,3.440042910360721e-05,1.1037539661960411e-05,4.42897680670083e-05,5.470939734525057e-05,0.006150119510636368,5.9916354501766016e-05,5.9171504368140094e-05,2.778726691079518e-05,4.432005590472913e-05,3.87927577792527e-05,5.1546149295850995e-05,4.2058273827343026e-05,0.00040890469234009425,0.00010063386091398295,5.602751976122614e-05,6.368890334565333e-05,4.7329812855524976e-05,3.156551978121607e-05,1.7058437265964273e-05,0.003024435539305742,3.7132996868686844e-05,0.00027670093832456475,8.285062766790598e-05,3.613986909817739e-05,3.7097403416350436e-05,5.02533226195891e-05,0.09062073699775691,3.765686778315461e-05,5.138629929508017e-05,4.493991853791031e-05,4.451038912438056e-05,0.0003066383601033853,5.5462777185987406e-05,2.8934744110180246e-05,4.8350407979040724e-05,0.00037783874792927095,7.965203489317758e-05,3.823733438314842e-05,6.800637019620812e-05,3.777765097080923e-05,7.070857928197021e-05,4.95774394262898e-05,3.538122595705915e-05,5.3655985615872386e-05,0.00012497212976350075,0.001965086782521779,2.0261259414481512e-05,2.532571236891175e-05,3.724797709792672e-05,3.425091125222411e-05,3.132897039168197e-05,0.0007322954946391962,0.00022719113164055497,3.512684408935377e-05,3.9515586200102616e-05,3.65290115390287e-05,2.5541834065595197e-05,4.617907735412782e-05,9.171103890278215e-05,3.63005008387106e-05,9.986261004219443e-05,0.0026419962081704064,3.8620777316308664e-05,8.020337854355877e-05,0.0076403497038031,0.00036641319298693514,3.957287328009827e-05,0.0007650870851503032,4.050976964646912e-05,4.125720496167147e-05,8.63902981133012e-05,8.837006632107114e-05,3.215351022591437e-05,0.0006292880334648997,5.347060370928712e-05,0.3118374062346719,6.301609092887366e-05,4.9587892669346426e-05,4.344349491233035e-05,2.308435000335635e-05,0.0819416335261865,0.26275173084684317,8.375350759500258e-05,0.0005777645383796781,0.0002130011789723373,8.608262016211409e-06,0.02907910969581015,5.888490114910896e-05,0.0011396336207907577,3.862153156400568e-05,0.12861850046910178,0.00013351950515356621,5.219378612571386e-05,0.023768681613224554,3.653452107719441e-05,0.0013318706508732214,0.03174309653361843,6.847666762291634e-05,0.00037448680248782813
Schelling Friedrich Wilhelm Joseph (ab 1812) von,0.0003572775292214834,5.173216563940376e-05,1.659850894081291e-05,6.660398365591883e-05,8.227326458551886e-05,0.00023622089945956842,9.01036079014948e-05,8.89834849410162e-05,4.178713847336413e-05,6.66495312109541e-05,5.833745169286665e-05,7.751629857334492e-05,6.324821070081827e-05,0.0006149203898345862,0.00015133554136942404,8.425548774183143e-05,9.577685462428803e-05,7.117567373795507e-05,4.7468963043967245e-05,2.565287483869515e-05,0.00027137528855116817,5.584146461989736e-05,0.0004161093087203332,0.0001245927014728793,5.434797597269617e-05,5.578793835816383e-05,7.557211573893928e-05,7.442424703495219e-05,5.662927388934832e-05,7.727591242314806e-05,6.758169506033015e-05,6.693575873491997e-05,0.0004611299001093007,8.340621471800132e-05,4.3512741382770936e-05,7.271046842965696e-05,0.0005682026998556349,0.00011978258324043262,5.7502193067437084e-05,0.00010226956172345949,5.681091045706045e-05,0.0001063332066156765,7.455570686789467e-05,5.320711076664525e-05,8.068911951841653e-05,0.0001879359963145505,0.00010391572862635448,3.046935330184521e-05,3.8085395483251615e-05,5.6014374563734964e-05,5.150731721584189e-05,4.71132345684758e-05,0.0011012430022767246,0.10797130407188896,5.2824565395593016e-05,5.9424457889320046e-05,5.493317742895738e-05,3.84104043189677e-05,6.944517091817547e-05,0.0001379171940324149,5.4589537721335464e-05,0.00015017571636466223,0.0009315669514030283,5.807882347142888e-05,0.00012061170664932526,8.482566644405717e-05,0.0005510206845087088,5.951060753304708e-05,0.01310940562149261,6.091953408643622e-05,6.20435447031158e-05,0.0001299157402419185,0.00013289296173364816,4.8353196754770865e-05,0.0009463379856121392,8.041033789423581e-05,0.2892312706601718,9.476506365841772e-05,7.457142669800622e-05,6.533133839669474e-05,3.471478261084767e-05,4.3834143152571144e-05,0.28984941910089423,0.00012595047331346822,0.000868855754967807,0.00032031612858078546,1.2945304698055065e-05,0.006964655384645717,8.855248435218485e-05,0.0001930433461340809,5.807995772666382e-05,0.2752490512453161,0.00020078973828763143,7.849022990587967e-05,0.00010355272928764831,5.494146280063478e-05,0.002002898071815305,0.0013721263819806784,0.00010297680593558778,0.000563161966315111
Schiller Charlotte (von),0.00018639609552693984,2.698930914952699e-05,8.659646927357022e-06,3.4748120115629364e-05,0.0056689058051369035,0.0010609031626692643,4.7008164051978295e-05,0.009397264269246445,2.1800865762957383e-05,3.477188283711335e-05,3.0435368387808352e-05,4.0441209457690045e-05,3.299737195727574e-05,0.0028054050507137,7.895361929753327e-05,4.3957127603341514e-05,4.9967966870795136e-05,3.713322724259487e-05,2.4765143750820744e-05,1.3383421340248485e-05,0.00014157983660113377,2.913318113326435e-05,0.00021708936083075756,6.500154973726753e-05,0.0019036816189486195,2.910525582204473e-05,3.9426905283247954e-05,3.8828048016553964e-05,2.954419095010216e-05,4.0315797036950684e-05,3.525820421952345e-05,3.492121126819558e-05,0.00024057715887812692,4.3514051387428266e-05,2.2701134093418107e-05,3.793394857145114e-05,0.018112050647777985,6.249205170221145e-05,2.9999603656467642e-05,5.335529227948426e-05,2.9638952988734228e-05,5.547534596203111e-05,3.889663223351408e-05,2.77588062221063e-05,4.209650929492338e-05,9.804852826409204e-05,5.421411786516807e-05,1.589623758614292e-05,1.9869620768331784e-05,2.9223390384541186e-05,2.6872002952496784e-05,2.4579555815738903e-05,0.000574532062786118,0.0012172280671064282,2.7559227581710365e-05,3.1002472933325123e-05,0.0018064992761618688,2.0039181888285896e-05,3.623040256843151e-05,7.195310191964828e-05,2.848003542246195e-05,7.834852428119348e-05,0.0004860099733723131,3.030043885340936e-05,6.292461561538095e-05,4.4254596867862786e-05,0.0002874742902829869,3.104741826547838e-05,0.18118710505374333,3.178247263346009e-05,3.236888284161516e-05,6.777864474531198e-05,6.93318979341888e-05,2.522645938851627e-05,0.0004937162041824975,4.195106548163578e-05,0.12759915030892638,4.94401030391721e-05,3.890483346285399e-05,3.4084165380420744e-05,1.8111130442007723e-05,2.2868813362575468e-05,0.002519091869805219,0.022427051377257753,0.0004532927683837456,0.000167112876737207,6.753725196157458e-06,0.35931759107528466,4.619892375662227e-05,0.19290813376751334,3.030103060836127e-05,0.00010199706213933005,0.0001047544840568163,4.094932145144293e-05,5.4024736631030204e-05,0.004184592744485224,0.003529530133988549,0.02560170654357654,0.02986884621857497,0.0027784020425041375
Schlabrendorff Amanda,0.0002624025774213627,3.7994702966480743e-05,1.2190779355509882e-05,4.891731370827143e-05,6.042562130104353e-05,0.00017349250313628765,6.61766190553201e-05,6.535394444575565e-05,3.069057508981115e-05,4.8950766122316436e-05,4.284595708484309e-05,5.69318663340849e-05,4.6452665358911035e-05,0.04783137543463712,0.00011114842905828705,0.006495640801612815,7.034333663661356e-05,5.227499271851313e-05,3.4863592673735476e-05,1.8840760824250758e-05,0.017801833794223294,4.1012778707841034e-05,0.0003056115936962525,9.150714310416828e-05,3.991588556925186e-05,4.0973466330515716e-05,5.550396072849572e-05,5.466090825014965e-05,4.159138543765924e-05,5.6755314661424434e-05,4.9635394112182723e-05,4.9160986004269955e-05,0.06351980832897437,6.125771683053589e-05,3.195794461070103e-05,5.340222309259452e-05,0.00041731662571890116,8.79743504747358e-05,4.223250116276556e-05,7.511190711172006e-05,0.07631932073090948,7.80964521956676e-05,5.4757458959808476e-05,3.9077976811848495e-05,5.926214553047722e-05,0.0001380296430359003,7.632093483626417e-05,2.237822472683382e-05,2.7971828955192572e-05,4.1139772462594195e-05,3.782956298132597e-05,3.460232779924273e-05,0.0008088082191855805,0.00025092883397772383,3.879701626119912e-05,4.364430907816293e-05,4.03456869361844e-05,2.8210531781990695e-05,5.100402445713218e-05,0.00010129332024794953,4.009330066050454e-05,0.00011029659527162152,0.0006841895979894648,4.265600751805378e-05,8.858330038537782e-05,6.23002335324787e-05,0.16941775469515008,4.370758170716696e-05,0.0008450259866301536,4.474236819321411e-05,4.5567898092920886e-05,9.541665035964371e-05,9.760327148492538e-05,0.025770550362286548,0.006562545568224945,5.9057394291623406e-05,0.3954329629863005,6.96002264896235e-05,5.4769004393261535e-05,4.798261905537469e-05,2.549628142457772e-05,3.2193998226967166e-05,0.0053005315336071305,9.250435899764198e-05,0.0006381313429023437,0.0002352562667805659,9.507682516939737e-06,0.17037511676293415,6.503739594737708e-05,0.00014178073748440253,4.265684057211613e-05,0.00014358826518927188,0.00014747007728485828,5.764717046318985e-05,7.605432987432797e-05,4.0351772129641095e-05,0.004687908695486096,0.0010077585902593317,7.563134281352082e-05,0.00041361445761443064
Schrag Johann Leonhard,0.00035414901485709445,5.127917095021499e-05,1.6453163461734145e-05,6.602076332284298e-05,8.155283559402356e-05,0.00023415242210881397,8.9314612208938e-05,8.82042976480511e-05,4.1421227795338855e-05,6.606591203896862e-05,0.0005139101654901764,7.683752413687417e-05,6.26943753221126e-05,0.004053916746832582,0.00015001036590695237,8.351770133737077e-05,9.493818092958076e-05,7.055242122563091e-05,4.7053299251538715e-05,2.5428244457949937e-05,0.00026899898044631057,5.535248669684539e-05,0.00041246563162615897,0.0017427231982996877,0.0016730935734279397,5.5299429139872184e-05,7.491036561389863e-05,7.377254826616864e-05,5.6133397484264056e-05,0.014098669231056864,6.69899133599061e-05,6.634963320066155e-05,0.003950049206737596,8.267586500529155e-05,4.313172039679801e-05,7.207377642884934e-05,0.14343588951811997,0.00011873370246394529,5.6998672912146766e-05,0.00010137403439043975,5.631344354441634e-05,0.00010540209582056558,7.390285696605049e-05,5.274120066397577e-05,7.998256215385646e-05,0.0010984574234204302,0.00010300578656981963,3.0202547243019803e-05,3.7751899259454903e-05,5.552388254813923e-05,5.1056291420483225e-05,4.670068572606335e-05,0.0010915999257619133,0.0027251091291838354,5.23620050661124e-05,5.890410534851552e-05,5.445215295747018e-05,3.807406214285681e-05,6.883707162005176e-05,0.1708370077913052,5.411152234410564e-05,0.00014886069695425316,0.0009234096497244005,5.757025402992747e-05,0.007654574440217481,0.041999569386305044,0.0061550236460347005,5.8989500619588685e-05,0.0020540726894746884,6.0386089853666846e-05,6.150025802834433e-05,0.00012877812808816032,0.00013172927942590312,4.792979013599734e-05,0.0009380513408068929,7.970622169164213e-05,0.17040248780374437,9.393524975004341e-05,7.391843914486777e-05,6.475926203055948e-05,3.4410801287725195e-05,4.345030779969484e-05,0.33221654241351484,0.0001248475831713947,0.0008612475862819066,0.0003175112681363179,1.2831948641805163e-05,0.0236377616800074,0.03852845178693162,0.0001913529546822419,5.7571378353013024e-05,0.00019379246637567493,0.006176534512055744,7.780292720240485e-05,0.00010264596584872168,5.446036577797325e-05,0.0019853596181607053,0.012375378725580841,0.00010207508559154493,0.002226062727521181
Schubaert Henriette Luise Eleonore von,0.00048483506327702324,0.01629867769822327,2.252461594816513e-05,9.038336863973554e-05,0.00011164699758265332,0.0003205580126642582,0.0001222729807094246,0.00012075294420557545,5.6706252895461925e-05,9.044517787743308e-05,7.916546597420476e-05,0.00010519166880072688,8.582949592186615e-05,0.0008344632442052176,0.00020536633506111724,0.00011433692686959769,0.00012997172666701456,9.65872730807364e-05,6.441663921956122e-05,3.4811630114991424e-05,0.00036826344909859086,7.577834545448265e-05,0.033021622905661026,0.00016907559351433846,7.375164183181955e-05,7.570570890062183e-05,0.00010255336123742972,0.00010099567302528838,7.684742348420586e-05,0.00010486545843256976,9.17101488927712e-05,9.0833596203086e-05,0.0006257654792496718,0.0001131844408984106,5.904794171534465e-05,9.867003009904092e-05,0.016999541882665763,0.00016254813576271332,7.803199791256859e-05,0.0001387825020441431,7.709390911399631e-05,0.00014429697571604317,0.00010117406749796046,7.220345755174031e-05,0.00010949727079876592,0.0002550341211319497,0.00014101639410074335,4.134771886801833e-05,5.168288968323516e-05,7.601298882470636e-05,6.989679271458303e-05,6.393390626319491e-05,0.001494415900870235,0.0004636352976985465,7.168433335833081e-05,8.064056215276485e-05,7.454577569658976e-05,5.21239352753645e-05,9.423893495279108e-05,0.00018715728257917712,7.407944751817785e-05,0.00020379242183237519,0.0012641610089905212,7.881450063255777e-05,0.00016367327817312706,0.00011511067445953203,0.0007477496528339297,8.07574694994393e-05,0.0015613346169259278,8.266942012268052e-05,8.419473227888964e-05,0.0001762990980096723,0.0001803392663725632,6.561656776828163e-05,0.1311120119353342,0.00010911895675619332,0.2788951589560135,0.00012859869954708964,0.0001011953997234812,8.865635533965585e-05,4.71088788048145e-05,5.9484092423557335e-05,0.14990619650873638,0.0001709181258383895,0.0011790602556403151,0.03289162902483772,1.7567121100781705e-05,0.31779226151633994,0.00012016806499916743,0.0002619649300141251,7.881603984693211e-05,0.0002653046563909665,0.0002724769891915357,0.00010651331939617824,0.00014052379439055554,7.455701916524629e-05,0.002717985694487975,0.0018620118166437234,0.00013974225115875074,0.0007642256935905318
Schubaert Marie von,0.00046959349011523,6.799500731759435e-05,2.181651827141131e-05,8.754202148876694e-05,0.00010813719391777635,0.00031048075387526324,0.0001184291321053306,0.00011695688040364781,5.492360026222304e-05,8.760188765326332e-05,7.667677170902975e-05,0.00010188479882065428,8.313130711371575e-05,0.0008082305445703853,0.00019891031267765602,0.00011074256093368796,0.00012588585555123677,9.355089617513914e-05,6.23915981409196e-05,3.3717270305920106e-05,0.00035668649287699973,7.339613079261896e-05,0.0005469199895588265,0.0001637604291963857,7.143313987120585e-05,7.332577768612766e-05,9.932943071614444e-05,0.14156258764526605,7.443160062805121e-05,0.00010156884340220893,8.882709226196507e-05,8.797809542160256e-05,0.0006060935308768728,0.00010962630522012512,5.719167431251966e-05,9.556817836318248e-05,0.0007468263943145848,0.3145235869155483,7.557893604631956e-05,0.00013441964997609062,7.467033758402588e-05,0.00013976076726293274,9.799349730276137e-05,6.99336252640939e-05,0.00010605504726687894,0.0002470167116861209,0.00013658331602843678,4.004788655403391e-05,5.005815458467274e-05,7.362339776958014e-05,6.769947416106641e-05,6.192404067458971e-05,0.001447436523732558,0.00044906017340266916,6.943082057802455e-05,7.810549585712191e-05,7.220230885551065e-05,5.04853351963803e-05,9.127638184851666e-05,0.00018127369116581642,7.175064045644849e-05,0.0001973858779529314,0.0012244200662117884,7.633683952966235e-05,0.00015852794436198544,0.00011149198451862764,0.0007242429349754035,7.821872803256298e-05,0.04866717385332293,8.00705734004027e-05,8.1547934905794e-05,0.00017075685116285704,0.00017467001030889643,6.355380499797722e-05,0.001243834613558168,0.00010568862613716425,0.3015642541279014,0.00012455599175609287,9.8014158915324e-05,8.586929964068466e-05,4.562793512466781e-05,5.7614113918891126e-05,0.0037288862075035415,0.00016554503854137218,0.0011419945924701655,0.0004210126763029715,1.7014870280286367e-05,0.10346395189811693,0.00011639038781959961,0.0002537296393987,7.633833035634719e-05,0.00025696437608364707,0.0002639112350202146,0.00010316490119533803,0.00013610620198562534,7.221319886757317e-05,0.06550577117356214,0.0018034764682725128,0.0001353492278274064,0.000740201024784087
Schwendler Auguste Sophie Henriette,0.00018926356060321718,2.7404505085902905e-05,8.792864498609739e-06,3.528267541635162e-05,4.358329232693751e-05,0.00012513523763454237,4.7731324418282644e-05,4.713795248057486e-05,2.213624414645391e-05,3.530680369685538e-05,3.090357752968419e-05,4.1063345642648844e-05,3.3504994241041584e-05,0.1145958444566024,0.002633714737501101,4.4633351683570874e-05,0.0002833997111385691,3.770447436011951e-05,2.5146123752648102e-05,1.3589308127660944e-05,0.0005215353196546773,2.9581357792889832e-05,0.0002204290024624869,6.600151528508975e-05,2.879019978274094e-05,2.9553002886541415e-05,4.003343769824195e-05,3.942536777989308e-05,2.9998690469079708e-05,4.093600391252353e-05,3.580060651054743e-05,3.5458429354496e-05,0.007013112565582244,4.4183459307846606e-05,2.3050361951548626e-05,0.0006942420914294005,0.0022061329665317543,0.005228206945234362,3.046110911635347e-05,0.0015433455188693225,3.0094910300245285e-05,5.632876307192724e-05,3.94950070771453e-05,2.81858398848878e-05,4.2744110146728404e-05,0.0012328892553051126,5.5048132596968526e-05,1.6140780831502288e-05,2.0175289422339782e-05,2.9672954797900794e-05,2.728539428335097e-05,0.001141834748626865,0.005100749490927271,0.00018098787383622383,2.7983190982855286e-05,3.147940625192939e-05,2.9100203357618792e-05,2.0347459022843817e-05,0.0004090801168325376,0.0016229711854316643,2.891816427228675e-05,0.0021612277410823803,0.005406956877227012,0.005880864644635062,0.00071961720786203,4.4935397131540986e-05,0.18621720758661184,3.152504301042358e-05,0.018068558702712855,0.0002649344563758164,3.286683662570089e-05,0.0004503462099996067,7.039848033998591e-05,0.003203924402845428,0.01482121309496557,4.259642886674932e-05,0.31064196582791026,0.0008132504309872861,3.950333447188932e-05,0.002268362642272077,1.838974697572613e-05,2.3220620751392862e-05,0.008041805242377771,6.67207789163531e-05,0.000720475337406879,0.0030368162585027495,6.857622603879482e-06,0.21225570336867963,0.001068328242175627,0.00010226243760616142,3.076717313564468e-05,0.00010356615623832713,0.0004841434562505486,4.157927428831604e-05,5.4855837975222085e-05,0.001668416036607742,0.02712553992099433,0.006357239079061211,0.031872103731111406,0.009347885562648138
Schütz Friedrich Karl Julius,0.00027760224387712607,4.01955457243968e-05,1.2896930117672604e-05,5.175084857513261e-05,6.392577476060084e-05,0.00018354205450183143,7.000989899752046e-05,6.913957097010513e-05,3.2468326319562275e-05,5.178623871989895e-05,4.532780868503453e-05,6.022964407501249e-05,4.914343549682342e-05,0.0004777890185141087,0.00011758670060794187,6.546594885791007e-05,7.441797364959194e-05,5.530302110568465e-05,3.6883065901848796e-05,1.9932111690982426e-05,0.0002108567790388676,4.33884434703948e-05,0.0003233141419518595,9.680769337761209e-05,4.222801280863032e-05,4.334685392403861e-05,5.871902705268132e-05,5.7827140768655874e-05,4.400056598877241e-05,6.004286564862492e-05,5.251052377866488e-05,5.200863558623829e-05,0.00035829483949946516,6.48060694146289e-05,0.00932575524108735,5.6495546286978734e-05,0.00044148968674484647,9.307026377337385e-05,4.467881833531334e-05,7.946276351783357e-05,4.4141696383613924e-05,8.262018834345126e-05,5.792928417712621e-05,4.1341568195527476e-05,6.269490466862293e-05,0.00014602500861413101,8.07418241602302e-05,2.367448315181795e-05,2.959209684453527e-05,4.352279333701692e-05,4.0020840007390116e-05,3.660666726233012e-05,0.0008556584265239018,0.04672519454837438,4.104433300802407e-05,4.617240520892266e-05,4.2682710415088426e-05,2.9844626529990924e-05,5.3958432021525644e-05,0.0001071607347264794,4.2415704667122714e-05,0.00011668552435840762,0.0007238212730444068,4.512685629164578e-05,9.371448710099592e-05,6.590897388524306e-05,0.0004281393760633118,4.623934290427661e-05,0.0008939741077555258,4.733406938632308e-05,4.82074180965313e-05,0.00010094365879852768,0.00010325693992881397,3.757010956442046e-05,0.0007352982675527658,6.247829321647559e-05,0.18756297284258944,7.363181885538407e-05,5.794149837968701e-05,5.076201174458796e-05,2.697315325001547e-05,3.405883522565856e-05,0.4017580310912582,9.786267299091714e-05,0.019258987359792347,0.0002488834834864091,1.005841492378161e-05,0.014703436653489837,6.880468640338566e-05,0.00014999338516794486,4.512773760035567e-05,0.00015190561389554633,0.00015601227991473616,6.098638218805034e-05,8.045977610876072e-05,4.268914809331021e-05,0.0015562383679842825,0.0010661329956878098,0.3067142346726041,0.0004375730705930128
Sedlnitzky von Choltitz Josef Graf,0.00013300492061686333,1.9258509202077135e-05,6.17918336157808e-06,2.4794891462179497e-05,3.0628147952466114e-05,8.793875743914184e-05,3.354317648340554e-05,0.3962577175502234,1.55562401239352e-05,2.4811847605363087e-05,2.1717481500466172e-05,2.8857256040497887e-05,2.354562645389885e-05,0.00022891850437349552,5.633819655607925e-05,3.13660769068136e-05,3.565517533104989e-05,2.649681007366089e-05,1.76714322761501e-05,9.549882941000294e-06,0.00010102580139808055,2.0788291905966946e-05,0.00015490642721047426,4.638254861689861e-05,2.0232305809119413e-05,2.0768365502511624e-05,2.813348848613125e-05,2.7706167500719548e-05,2.1081572341411278e-05,2.8767766671004118e-05,2.5158867411109996e-05,2.4918402498939513e-05,0.0001716663958456743,3.1049915150537735e-05,1.619863618640797e-05,2.7068173312143343e-05,0.3029449224012912,4.4591869547161496e-05,2.140653693193457e-05,3.807223747933435e-05,2.114919080407338e-05,3.958502438054858e-05,2.775510649971821e-05,1.9807592039697667e-05,3.00384128819324e-05,6.99635723672175e-05,3.868506162956499e-05,1.1342929755447385e-05,1.4178179674354764e-05,2.085266167868704e-05,1.9174804114909075e-05,1.7539004027032403e-05,0.0004099634768994719,0.00012718918377884855,1.9665180573686855e-05,2.2122144993253863e-05,2.045016074504135e-05,1.4299171818720492e-05,2.585258990489299e-05,5.134290276792158e-05,2.0322232822642628e-05,5.5906424557924376e-05,0.00034679759650891234,2.162120109308492e-05,4.4900530137771945e-05,3.1578339271010443e-05,0.00020513034380031643,2.2154216214049792e-05,0.0004283213045215313,2.2678722092706225e-05,2.3097161346833788e-05,4.836417435882329e-05,4.947251472668573e-05,1.8000608966238778e-05,0.0003522964596383477,2.9934629898786517e-05,0.07205741496572837,3.527851246789787e-05,2.776095857432436e-05,2.432111948428499e-05,1.2923390159600955e-05,1.6318285516080466e-05,0.1479708841001358,4.688801095668484e-05,0.000323451886181621,0.00011924517432434863,4.819192596516616e-06,0.05601629635009613,3.2965734445580016e-05,7.186490285052386e-05,2.1621623346137923e-05,7.278109079830031e-05,7.474867859677678e-05,2.9219824769217907e-05,3.8549926631475984e-05,2.0453245168527585e-05,0.005197587376178911,0.013866691255933802,3.833552568695221e-05,0.00020965022006112216
Spazier Richard Otto,0.00012213051326584213,1.7683944343382548e-05,5.673976812385695e-06,2.276767511008078e-05,2.8124007837215113e-05,8.074893419124443e-05,3.0800705278310136e-05,3.0417806324709e-05,1.4284370698553025e-05,2.2783244928553783e-05,1.994187245247736e-05,2.649790304993414e-05,2.1620549304819197e-05,0.00021020225646929352,5.173201735660811e-05,2.880160413613549e-05,3.274002829044664e-05,2.433044581505091e-05,1.6226625932478063e-05,8.769089893845626e-06,9.276598881166706e-05,1.9088652875553808e-05,0.00014224136502356114,4.259033758215324e-05,1.8578123888643146e-05,1.907035564361492e-05,2.5833310322913228e-05,2.5440926860440185e-05,1.9357954867882546e-05,2.641573028085596e-05,2.310189259055545e-05,2.2881087954083364e-05,0.00015763104806869267,2.8511291586871004e-05,1.4874244820998147e-05,2.485509471716265e-05,0.00019423244311955225,4.094606342397096e-05,0.16762650101615456,3.495947279968981e-05,1.9420044883145656e-05,3.63485750964338e-05,2.5485864634461648e-05,1.8188134477650088e-05,2.7582489173686683e-05,6.424339012038629e-05,3.552219279277165e-05,1.0415538211264802e-05,1.3018979694686082e-05,1.9147759811933685e-05,1.760708293696702e-05,1.6105024942374615e-05,0.00037644509407446387,0.00011679026779408356,1.8057366492840392e-05,0.012284228914224052,1.87781671277823e-05,1.3130079589516948e-05,2.3738896724213322e-05,4.714513597333379e-05,1.866069852022156e-05,5.133554679368529e-05,0.0003184436204657519,1.9853463876942105e-05,4.1229488098647344e-05,2.899651204906194e-05,0.00018835900249809969,2.0342899982012352e-05,0.0003933019960562069,2.082452255562968e-05,2.1208750452162822e-05,4.4409946720218334e-05,4.542766980424031e-05,1.6528889321901746e-05,0.1474904784596995,2.7487191428753016e-05,0.29918043513150605,3.2394161170707126e-05,2.549123824674609e-05,2.233263846209157e-05,1.1866781063487096e-05,1.4984111688908316e-05,0.000969797912489326,4.3054473605905875e-05,0.0002970066422576971,0.00010949575607551664,4.425178125815125e-06,0.17816356198454195,3.0270474576063756e-05,6.598926889492508e-05,1.9853851606823466e-05,6.683054983243447e-05,6.863726876139622e-05,2.683082836372968e-05,3.539810635596732e-05,1.8780999370542605e-05,0.1887313675116156,0.0004690429304693776,3.520123471183621e-05,0.00019250933622312358
Studnitz August von,0.0005210908542021878,7.545159204808176e-05,2.4208998593608603e-05,9.71422043030753e-05,0.00011999591973861172,0.00034452922507613985,0.0001314165100458427,0.00012978280576122356,6.094672600652624e-05,9.720863561324438e-05,8.508543092775853e-05,0.0001130578638018281,9.224779462807468e-05,0.006876289035467237,0.00022072355542533185,0.00012288700096611861,0.000139690965445604,0.00010381003447752524,6.923369223520035e-05,3.741483124215938e-05,0.00039580205681737633,8.144502275888963e-05,0.0006068972644180559,0.00018171900533272303,7.926676297130335e-05,8.136695446976503e-05,0.00011022226455181867,0.00010854809297775981,8.259404605755924e-05,0.00011270725954015679,9.856820070424299e-05,9.76260997210055e-05,0.0006725599957817782,0.00012164833251024671,6.346352547061777e-05,0.00010604853931343431,0.0008287261470737865,0.00017470342664793731,8.386720253384511e-05,0.00014916060742326809,8.285896379372281e-05,0.0001550874514447039,0.00010873982772466803,7.76028060299137e-05,0.00011768543716223674,0.0002741054806001486,0.00015156154912105162,4.443968635151449e-05,5.554771750756493e-05,8.169721267559308e-05,7.512364962932629e-05,6.871486068270443e-05,0.04346214230089256,0.006477730709051817,7.704486191681185e-05,8.667083426579446e-05,8.012028187966569e-05,5.602174432978234e-05,0.00010128608847251571,0.00020115283657531105,7.961908184849474e-05,0.00021903194553379081,0.013317544375151695,8.470822052462047e-05,0.00017591270680143687,0.00012371860912137574,0.024225126370946197,0.035963346071350016,0.32610485823277846,8.885140950194277e-05,9.049078395029996e-05,0.0001894826808853226,0.00019382497157921275,7.052335100741881e-05,0.007359663062537102,0.00011727883293219534,0.1323023886788148,0.00013821526385354396,0.00010876275516630869,9.528604557215682e-05,5.063166374764026e-05,6.393229137126712e-05,0.044505065852554274,0.00018369932155850376,0.0012672299557187961,0.00046718248813634776,1.88807840720241e-05,0.22792302690140387,0.0001291541894989997,0.0002815545728673498,8.470987484088981e-05,0.0002851440427764507,0.00029285272003343253,0.00011447834695147,0.00015103211298244697,8.013236613084758e-05,0.11454535155334278,0.0020012523877940983,0.00015019212623003587,0.0008213742149437116
