sender,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Schwendler Friedrich Christian August,0.00012467893309166776,1.8052943974665327e-05,5.792372081621026e-06,2.3242753721370905e-05,2.871085364042587e-05,8.243387089792417e-05,3.144340402640924e-05,3.105251536361462e-05,1.4582433586476846e-05,2.325864842535385e-05,2.0357986835058872e-05,2.7050817957679345e-05,2.2071691570746707e-05,0.17131877861920086,5.281147649532941e-05,2.940258891081126e-05,3.342319365970905e-05,2.483813376974973e-05,1.656521662637429e-05,8.952068921300296e-06,9.47016777621866e-05,1.948696366730883e-05,0.07109084926664333,4.347904309710273e-05,1.896578179638817e-05,1.946828463865605e-05,0.17530383549524106,2.5971786517579268e-05,1.9761885013212955e-05,2.696693054163652e-05,2.358394510566866e-05,2.335853307913349e-05,0.00016092023499931273,2.9106218594028667e-05,1.518461623746396e-05,2.5373730187170997e-05,0.00019828536810634047,4.180045891473604e-05,2.0066507114794646e-05,3.568894990742304e-05,1.9825270621376244e-05,3.710703771923988e-05,2.601766197958045e-05,1.8567654724132088e-05,2.8158035450994452e-05,6.558391612558431e-05,3.6263411821081565e-05,1.0632872629703336e-05,1.3290638472486687e-05,1.9547303950577094e-05,1.7974478750115314e-05,1.6441078265668412e-05,0.0003843001346816048,0.00011922725611052561,1.8434158086865603e-05,2.073731875983219e-05,1.916999921070282e-05,1.3404056618236698e-05,2.4234241199868874e-05,4.8128883572463e-05,1.9050079460340708e-05,5.2406733033063976e-05,0.07544400115445002,2.0267733493947493e-05,4.208979763202767e-05,2.960156384332381e-05,0.0001922893701310764,2.076738235126353e-05,0.05048078396111128,2.125905463713008e-05,2.1651299973064546e-05,4.533662086297998e-05,4.6375580127995286e-05,1.6873787153904825e-05,0.00033024302045342517,2.8060749188563813e-05,0.17187850937071344,3.30701095505254e-05,2.6023147719618352e-05,2.2798639440044626e-05,1.2114397644489225e-05,1.5296775627503912e-05,0.0009900340693771012,4.395286395237849e-05,0.00030320409116126366,0.00011178053445042793,4.51751550627049e-06,0.2778664652704208,3.0902109336976264e-05,6.736622504328347e-05,2.026812931434195e-05,6.822506045561579e-05,7.006947904058599e-05,2.739069021247683e-05,3.613673615143762e-05,1.917289055207337e-05,0.0006989501837113437,0.0004788301512973917,3.593575651178899e-05,0.0001965263062330641
Schwendler Friedrich Christian August + Schwendler Auguste Sophie Henriette,5.662327336553716e-05,8.198793143173892e-06,2.630621386304211e-06,1.0555759221691593e-05,1.3039111531733236e-05,3.743756455632117e-05,1.428010665138895e-05,1.4102583512073693e-05,6.622651500352391e-06,1.0562977844327933e-05,9.245634568319724e-06,1.228520185405262e-05,1.0023918190985343e-05,9.745590607816144e-05,2.398447433163448e-05,1.3353264968407405e-05,1.5179233447173852e-05,1.128030536883307e-05,7.523137759808252e-06,4.065606218696393e-06,4.3009022094861545e-05,0.03791491296429778,0.0190189787052995,1.9746124560988474e-05,8.613360899218222e-06,8.84157391884499e-06,1.1977077253143589e-05,1.179515681847412e-05,8.974913319949244e-06,1.2247104158052693e-05,1.0710712208086283e-05,1.0608340728944763e-05,7.308235826587697e-05,1.321866759057876e-05,6.896134373659928e-06,1.1523547924774333e-05,0.005775961270220333,1.8983791032233186e-05,9.113258268075824e-06,1.6208232751327802e-05,9.003700064666025e-06,1.6852261151585322e-05,1.1815991283136674e-05,8.432550416744794e-06,1.278804766163578e-05,2.9785112200399464e-05,0.02465541001588813,4.828947751180798e-06,6.035979269062516e-06,8.877460752242683e-06,8.163157950048544e-06,7.466759988848099e-06,0.00017453094152233722,5.414737957699425e-05,8.371922559272169e-06,9.417909183927182e-06,8.706106788118632e-06,6.087488425518751e-06,1.100604593125319e-05,2.1857862140174245e-05,8.651644910411607e-06,2.380065899781285e-05,0.00014763976414227268,9.20464577029925e-06,1.9115194990208922e-05,1.3443629970073435e-05,8.732873549867213e-05,9.431562644971119e-06,0.00018234629366886132,9.654856938229235e-06,9.83299621430601e-06,2.058974850792808e-05,2.106159465723196e-05,7.663275896217101e-06,0.00014998075745841185,1.2743864843450516e-05,0.2637987963402401,1.501887934773162e-05,1.1818482646754214e-05,1.0354063524323154e-05,5.501786328075138e-06,6.947071862819182e-06,0.06299463043685248,0.2824201299705747,0.00013770095487383377,5.076543087258272e-05,2.051641837972239e-06,0.12619380381250675,1.4034276209861652e-05,0.01898362600622103,9.204825533197784e-06,3.0984595013484305e-05,0.04741440087674265,1.2439555754230853e-05,1.6411596080443898e-05,8.707419898591734e-06,0.002212733254361489,0.03812352491049283,1.632032063563107e-05,0.06832016618449023
Schütze Stephan,0.00015923442666867965,2.305642270273599e-05,7.397761791805313e-06,2.9684618493668813e-05,3.666823420152537e-05,0.005435200767295007,4.015812686635461e-05,3.9658901130555055e-05,1.8624040116460687e-05,2.9704918507576782e-05,2.6000321637543505e-05,3.454810994607203e-05,2.81889896370204e-05,0.00027406284390611924,6.744848526316294e-05,3.755168793709224e-05,4.2686626744929167e-05,3.172216742854359e-05,2.1156363041732424e-05,1.143318704158066e-05,0.00012094880016286897,2.488788931804457e-05,0.0055153749326711365,5.552951351115349e-05,2.422225885146733e-05,2.4864033287643144e-05,3.3681610338189444e-05,3.317001864819824e-05,2.5239006718622908e-05,3.444097264334522e-05,3.0120373060344487e-05,2.983248677579341e-05,0.0002055202168009024,3.7173176858241456e-05,1.9393121201789347e-05,3.2406207517266284e-05,0.04822252012856374,5.33856999312141e-05,2.562805661256373e-05,4.558035055318838e-05,2.5319960017826278e-05,4.73914696739662e-05,3.32286087620914e-05,2.3713788538801385e-05,3.59621992262228e-05,8.376088104047235e-05,4.631402793713868e-05,1.3579835302144224e-05,1.697421645139621e-05,2.496495326279445e-05,2.295621038350267e-05,2.09978190102395e-05,0.0004908111586881336,0.00015227178561177588,2.3543292529810865e-05,2.648478761796697e-05,2.448307631338966e-05,1.7119069097825653e-05,3.0950902510325595e-05,6.146808439746704e-05,2.432992010470505e-05,6.693156478940219e-05,0.00041518852230472517,2.5885054056482025e-05,5.375523056175861e-05,3.780580993280084e-05,0.0002455834907152388,2.652318350912889e-05,0.10178126677541337,2.7151125637020506e-05,2.765208405583426e-05,5.7901929790369473e-05,5.922884267608682e-05,2.155045569090557e-05,0.00042177179992847175,3.5837949508674346e-05,0.3101242785954609,4.223568331529345e-05,3.323561490697993e-05,2.9117415348688666e-05,1.5471973616732536e-05,1.9536366221021178e-05,0.2464407417252432,5.613465658033605e-05,0.00038723887366091416,0.0001427611616057533,5.769571280169426e-06,0.2696000590646449,3.946680919629328e-05,8.603716727118333e-05,2.5885559580807683e-05,8.713403392775755e-05,8.948964388231862e-05,3.498217977881176e-05,4.615224336673499e-05,2.448676900688668e-05,0.000892668304206736,0.005941460589045316,4.589556104761379e-05,0.0002509947183725676
Spazier Johann Karl Gottlieb,0.001954466830859243,0.0006193525093605609,0.0010294300508299336,0.0008514514026939081,0.004072627550284588,0.006567585292794707,0.006872384812514834,0.0006140595111428172,0.00038634341148647677,6.083446212087443e-05,0.0009759784415529087,0.004889600919826868,0.0006188454317742449,0.0015590435813325793,0.0002083185879610792,0.00048148658991499895,0.0010564903737587338,0.004606444677799836,0.0069407219101690724,0.0005547865484361818,0.001954176726546979,0.00018159126330479115,0.0013875291536937858,0.0045317971252002796,0.0003345386154285493,5.0920526539181505e-05,0.0016234460937229272,0.016255132223064357,5.168845683925806e-05,0.001457210582381025,6.168529610807575e-05,0.003386349492298812,0.005034783123544802,0.005197532242231298,0.0006491724953808473,0.0013460882318790106,0.0024155850253171885,0.00010933173708028956,5.248521516162266e-05,0.0010672792214185527,5.185424589579735e-05,0.00029086607085074175,0.002771735320622899,0.001860273869454386,7.364911794162867e-05,0.0023482091683879646,0.0006450005112508312,2.7810949088626127e-05,3.476250330330307e-05,0.004645287306076833,0.0004008802789664162,0.0005042796150381892,0.0031274972494420824,0.18095103522963873,0.00044395743058859877,0.0026522435296424418,5.0140342186411935e-05,0.00336850907998739,0.00016006352923127792,0.0020837593273701992,4.982668451475652e-05,0.0002699160779527241,0.0065425516582362595,0.003976598297008839,0.00047085936583600636,0.00043292208710265503,0.0015730748522280868,0.0008709289273701009,0.007621235367068138,0.0007878264517798907,0.002232422375258859,0.00038398096368727426,0.0006019426079420379,0.00014518859883560272,0.002263835110573908,7.339465958538697e-05,0.2840104100816245,8.64969576044485e-05,0.0011994883488902967,5.963127960225695e-05,3.1685971219958277e-05,0.0046003264366706355,0.24600873684025923,0.00011496148823076923,0.002954131881328824,0.00029236903901359005,1.1815846773241469e-05,0.02401366760013891,0.0001968937951461709,0.003985100597322215,0.0013952302912045183,0.061856387123710624,0.0014350877371723239,0.001884844822510457,0.004168300687928609,0.0010169213313511258,0.007454606333485559,0.018044955782486903,0.006633556220819004,0.001687499001804572
Spazier Johann Karl Gottlieb + Füssli Johann (Hans) Heinrich,0.00013855655698251438,2.006236096589618e-05,6.437102985160889e-06,2.582983227854471e-05,3.190656937625134e-05,9.160932843369656e-05,0.12525519091122084,3.45088741757657e-05,1.6205558870822892e-05,2.584749617254445e-05,2.262397097099976e-05,3.0061760289696477e-05,2.4528422845695856e-05,0.00023847358164248808,5.868975753085624e-05,3.2675299546066806e-05,3.71434252925812e-05,2.7602789113356928e-05,1.8409039318073153e-05,9.948495843267958e-06,0.00010524262668777224,2.1655996926124696e-05,0.009436946133512359,4.8318560024889364e-05,2.1076803923699993e-05,2.1635238792944296e-05,2.9307782617866027e-05,2.8862625219249354e-05,2.196151891115378e-05,2.996853562653299e-05,2.6209000613628532e-05,2.5958498676174506e-05,0.00017883176537874905,3.234594117198592e-05,1.6874768597970887e-05,2.819800110057772e-05,0.0002203558951264484,4.6453137862966964e-05,2.2300047550510235e-05,3.96613758144553e-05,2.2031959774029075e-05,4.123730656580162e-05,2.891360693610597e-05,2.0634362566483912e-05,3.1292218715192934e-05,7.288385765307975e-05,4.029977929530312e-05,1.1816384579759973e-05,1.4769978064322775e-05,2.172305349847164e-05,1.9975162021480153e-05,1.827108350290578e-05,0.0004270753862663446,0.0001324980708088116,2.0486006834126228e-05,2.3045525151380004e-05,2.130375214263049e-05,1.4896020430781818e-05,2.693167914156647e-05,5.348595976763638e-05,2.117048449819084e-05,5.823996333385707e-05,0.0003612729568141548,2.25236718114668e-05,4.677468197210839e-05,3.2896421758866775e-05,0.00021369250128335288,2.3078935027579324e-05,0.0004461994711287248,2.362533382490705e-05,2.406123876804264e-05,5.038289898885844e-05,5.153750157516518e-05,1.8751955870378547e-05,0.0003670013429445252,3.118410382176361e-05,0.24202542760086826,3.675104049042897e-05,0.02785564140100616,2.5336285019184618e-05,1.346281353164454e-05,1.6999412100540556e-05,0.3164697442537225,4.8845120404462466e-05,0.00033695279461069344,0.00012422247774392995,5.020346093303154e-06,0.06299220813332518,3.434172692254763e-05,7.486454982770769e-05,2.252411168939709e-05,0.12529606661931822,7.786869461165507e-05,3.043946266708208e-05,4.0159003751238936e-05,2.1306965310207652e-05,0.0007767481526821932,0.08401229233792804,3.993565369359267e-05,0.00021840103755238501
Spazier Johann Karl Gottlieb + Leipziger August Wilhelm von,0.0008158249488674263,0.00011812775205743338,3.790184548527701e-05,0.00015208678720673798,0.0001878667880957825,0.0005393983317197427,0.00020574697622093688,0.00020318923278000759,9.541879161175755e-05,0.00015219079271707242,0.0001332105846345712,0.00017700449971704685,0.00014442405144647017,0.0014041392322866905,0.00034556696181974907,0.00019239309320281324,0.00021870154469777456,0.00016252600748331686,0.00010839294716496734,5.8577026518247984e-05,0.0006196715796500398,0.0001275111259235348,0.0009501643057422184,0.0002845010558874359,0.00012410082104964034,0.00012738890144488654,0.00017256505773779869,0.00016994395831187805,0.00012931004806220834,0.00017645559024848854,0.0001543193411494644,0.00015284437861600293,0.0010529665215656397,0.00019045382172735707,9.935911752142198e-05,0.0001660306325953639,0.05591230474872355,0.0002735173971345805,0.00013130331432046268,0.00023352730899572753,0.000129724805866566,0.0002428064340882915,0.00017024414011094642,0.00012149571375274644,0.00018424947392776443,0.0004291422271021672,0.00023728624685086767,6.957520853233303e-05,8.696605098681681e-05,0.00012790595692899255,0.00011761432219226666,0.00010758065940099608,0.002514632022844265,0.4376988961700636,0.00012062219098052451,0.00013569270764010282,0.0001254370986184305,8.770819202590567e-05,0.00015857449287914367,0.00031492685256363475,0.00012465241493706284,0.00034291856079305484,0.002127185446425945,0.00013262002033014958,0.00027541065799578993,0.0001936950670817813,0.0012582275262140402,0.00013588942594153566,0.0026272351785141678,0.00013910663760296118,0.0001416732583078155,0.00029665594242909304,0.0003034542753008804,0.00011041204957948278,0.002160914346910186,0.00018361289035983617,0.2508334784694537,0.00021639117182099623,0.00017028003553830486,0.00014918076690427105,7.926942903504506e-05,0.00010009302201013836,0.006478195425627695,0.0002876014583808023,0.0019839876395650953,0.0007314254825660548,2.955994060521223e-05,0.0978256985037277,0.0002022050649984195,0.00044080459896878244,0.0001326226103439158,0.000446424308241049,0.00045849308891201553,0.00017922842205914574,0.0002364573564429425,0.000125456017840526,0.11380320115825948,0.003133180353822606,0.00023514226495014657,0.0012859515217042597
Spazier Richard Otto,0.00018282933954276009,2.6472859061633173e-05,8.493941484806211e-06,3.408320240364056e-05,4.210163079378091e-05,0.00012088112882021316,4.610864601237716e-05,4.553544640053134e-05,2.1383698395794967e-05,3.4106510416946165e-05,2.9852976723320717e-05,3.966735244403906e-05,3.236595543774994e-05,0.0003146727111268708,7.744281354108207e-05,0.0006724581970327428,4.9011811945178974e-05,3.642266965229229e-05,2.429125386368228e-05,1.3127324784045508e-05,0.0010036830018965949,0.026851204627060133,0.003574638903851975,6.375772182418313e-05,0.03376779471705651,2.854831633744401e-05,3.867245734291334e-05,3.808505942430071e-05,2.8978852284766243e-05,3.9544339834845634e-05,3.4583525865688286e-05,3.425298139506692e-05,0.00023597362885964797,4.268139444392708e-05,2.2266739769618207e-05,3.72080688920067e-05,0.010429170431954576,6.12962439319767e-05,0.16893143342048494,0.004664666832357783,2.9071801017881324e-05,5.441380536685313e-05,3.815233125772848e-05,2.7227631532387144e-05,4.1290977526587344e-05,9.617233459202326e-05,5.317671132091635e-05,1.5592057391938562e-05,1.9489408465179827e-05,2.866419035281617e-05,2.6357797560657652e-05,2.410921722014533e-05,0.0005635381861855786,0.00017483499376880432,2.703187190068844e-05,3.0409229520437605e-05,2.8110910222107566e-05,1.9655724972431236e-05,3.5537120851317874e-05,7.057625356814882e-05,2.793505975392368e-05,7.68492972343951e-05,0.02685117681750563,0.007813031744274277,0.0014113198614398804,0.0016530912051293395,0.0006843942258262714,3.045331480757777e-05,0.004637570955674669,3.1174303647210915e-05,3.174949268620358e-05,6.648167612554818e-05,6.800520725887063e-05,2.4743742061582493e-05,0.02084575666934096,0.0012998327264223807,0.3076219128485051,4.8494048976854345e-05,3.816037555361041e-05,3.3431952679866526e-05,1.7764567480473184e-05,2.2431210435961228e-05,0.12683418676829397,0.006812449187604188,0.0020543022848711822,0.0001639151120444923,6.624490247910279e-06,0.12230132327643446,4.5314890819635234e-05,9.878591456262284e-05,2.972120954535212e-05,0.006476507481530123,0.0023379256288469014,4.0165741532978785e-05,5.2990953964458134e-05,2.811515008861959e-05,0.034004283158785696,0.058237568811711195,5.269623717576469e-05,0.013904199109772862
Stainlein Johann Gottlieb Eduard von,0.00027253743750023493,3.946218473471525e-05,1.2661627790897385e-05,5.08066630231279e-05,6.275945972246118e-05,0.0001801933605032337,6.873258013317761e-05,0.16427136854739618,3.187594715182365e-05,5.084140748063903e-05,4.4500810418478416e-05,5.913076432127376e-05,4.8246821759087106e-05,0.00046907183801159804,0.00011544135097834622,6.427153360170074e-05,7.306023020259513e-05,5.4294026761671335e-05,3.6210140550922355e-05,1.956845365642388e-05,0.00020700973247263191,4.259682859688711e-05,0.0003174153296619209,0.10044161892987837,4.145756979790573e-05,4.2555997844828306e-05,5.764770825313692e-05,5.6772094284766075e-05,4.319778304258917e-05,5.8947393635946995e-05,5.155247807999322e-05,0.03654072428370937,0.0003517578102501362,6.362369354817964e-05,3.319226669785684e-05,5.5464794521056785e-05,0.10990242839232962,9.137221242164564e-05,4.386366078883175e-05,7.801297872586096e-05,4.333633853704881e-05,8.111279686513492e-05,5.687237410388154e-05,4.058729821808424e-05,6.155104664885567e-05,0.00014336080682496308,7.926870312137586e-05,2.324254617767013e-05,2.9052194001134167e-05,4.272872727272741e-05,3.92906664942117e-05,3.5938784758220925e-05,0.0008400470820528638,0.00026062053993240676,4.029548603672111e-05,4.532999742045366e-05,4.190397152280112e-05,2.930011632483587e-05,5.297396947982282e-05,0.00010520560509562792,4.164183724992177e-05,0.00011455661653832902,0.0007106152753253552,4.4303524367801004e-05,9.200468200271179e-05,6.47064757117193e-05,0.0004203280449595059,4.5395713848783444e-05,0.0008776637001071643,4.647046722978512e-05,4.73278818392637e-05,9.91019586751821e-05,0.00010137303437925646,3.688464921710927e-05,0.0007218828739939631,6.133838723632021e-05,0.0837943403866706,7.228841867074464e-05,5.6884365460365346e-05,4.983586735469745e-05,2.648103259321699e-05,3.343743748970669e-05,0.4217952716042012,0.02746332558765378,0.0006627780972742446,0.00024434264607580504,9.874900830610457e-06,0.0235575910522157,6.754935644067065e-05,0.00014725678101417444,4.430438959718129e-05,0.00014913412144938192,0.018397998130513817,5.9873695874368065e-05,7.89918009892971e-05,4.191029174666355e-05,0.0015278450599906393,0.0010466815780055961,7.855247676168852e-05,0.00042958962331484036
Stein Anna Christiane Charlotte von,0.000186001500126948,2.6932173525471914e-05,8.64131469333984e-06,3.4674559302473754e-05,4.283211056288181e-05,0.0001229784637073522,4.690864906350959e-05,4.632550421409898e-05,2.175471393063716e-05,3.469827171893089e-05,3.037093755126676e-05,4.035559653121217e-05,3.29275174297474e-05,0.00032013240579979686,7.878647666024014e-05,4.386407157499447e-05,4.986218606128611e-05,3.705461722334872e-05,2.4712716623650588e-05,1.335508900591452e-05,0.00014128011598683402,2.907150699127217e-05,0.00021662978863355663,6.486394324692686e-05,2.8293985020026728e-05,2.9043640797167213e-05,3.934343961076857e-05,3.874585010841279e-05,2.9481646711648908e-05,4.0230449605113054e-05,3.5183563572370044e-05,0.0996487925130668,0.00024006786365942583,4.3421933339225876e-05,2.265307641783999e-05,3.785364344720749e-05,0.006521682384675335,6.235975775008743e-05,2.993609532185925e-05,5.324234059538816e-05,2.9576208141655403e-05,5.535790618268545e-05,3.8814289134474736e-05,2.7700041593944203e-05,4.200739214428493e-05,9.784096223048168e-05,5.409934807096323e-05,1.5862585689031353e-05,1.982755732846948e-05,2.9161525272048853e-05,2.681511566242965e-05,2.4527521573115343e-05,0.0005733157942345566,0.00017786844932553912,2.7500885456032634e-05,3.0936841552081435e-05,2.8598645514567878e-05,1.999675949220317e-05,3.615370380415246e-05,7.180077918481644e-05,2.841974397194879e-05,7.818266261338273e-05,0.0004849811036457197,3.023629365897549e-05,6.279140593736763e-05,4.4160911105276474e-05,0.0002868657151288727,3.098169173620454e-05,0.000598988404397688,3.171519001433614e-05,3.230035880823309e-05,6.763515922133373e-05,6.91851242159937e-05,2.517305566884795e-05,0.0004926710205775454,4.186225623154384e-05,0.14435020955440314,4.933543970285473e-05,3.882247300203804e-05,3.4012010141151095e-05,1.8072789677729026e-05,2.2820400714603228e-05,0.0014769762422135633,6.557080997803634e-05,0.000452333160078925,0.0001667591033802411,6.739427745947039e-06,0.7382787005987013,4.610112190756849e-05,0.00010049988883629359,3.023688416119847e-05,0.00010178113716826728,0.0001045327216995068,4.08626328658701e-05,5.391036775168157e-05,2.8602958944423e-05,0.0010427245362192152,0.0007143398185950661,5.36105375113784e-05,0.0002931865622148222
Thieriot Paul Emile,0.00022358597431311163,3.2374234906452816e-05,1.03874257128998e-05,4.1681089239764364e-05,5.1486999650823654e-05,0.0001478281605727453,5.6387265680214246e-05,5.5686287412661794e-05,2.6150589682151845e-05,4.170959311598723e-05,3.6507854283799044e-05,4.85100677320325e-05,3.958103058963129e-05,0.00038482009989755916,9.470650040324522e-05,5.272748431459721e-05,5.99376104186544e-05,4.454207460169569e-05,2.9706302478483192e-05,1.60536908862979e-05,0.00016982794419629076,3.4945853721382445e-05,0.0002604031812852021,7.797070420806441e-05,3.4011221434158346e-05,3.491235673262105e-05,4.7293388882342136e-05,4.657504719675189e-05,3.543886850310385e-05,4.835963293776974e-05,4.229294567929104e-05,4.188871565963163e-05,0.000288577281155935,5.2196005223525734e-05,2.723048017685487e-05,4.55025564077094e-05,0.00035558394767057035,7.496050937743417e-05,3.598514546979375e-05,6.40007773518258e-05,3.555253752967627e-05,0.12729292934136965,4.665731538444208e-05,3.329726257083254e-05,0.2619871716959799,0.00011761123890454693,6.503095641645319e-05,1.906786597950376e-05,0.014991644082017525,3.5054061585295945e-05,3.223352369529885e-05,2.9483685909349987e-05,0.0006891631000585526,0.015181619575733225,3.3057863861117824e-05,3.718810792317012e-05,3.437744328430583e-05,2.403741341396552e-05,4.345911771981424e-05,8.630923492294945e-05,3.41623919235087e-05,9.398067640785588e-05,0.0005829790217179344,3.634600351473154e-05,7.547937874379768e-05,5.308430485393399e-05,0.00034483136087795456,3.7242020779294626e-05,0.023171738348397287,3.812373370666947e-05,3.8827144887932956e-05,8.130188714608874e-05,8.316504649289908e-05,3.025966013347292e-05,0.17272203850284287,5.032117128134282e-05,0.3306804031956969,5.9304426827740456e-05,4.666715292877124e-05,4.0884661793407425e-05,2.17246758004268e-05,2.7431614930566705e-05,0.0017754220902909468,7.882040427326159e-05,0.03796325920889634,0.00020045535428157672,8.101233150603361e-06,0.0043585144112596366,5.5416565197572134e-05,0.00012080744267377331,3.6346713337043576e-05,0.0001223475870083398,0.0001256551716670774,4.9119558584629216e-05,6.480378970659464e-05,3.438262830924449e-05,0.0012534231240696506,0.000858683205362436,6.444337413811286e-05,0.00035242943268507253
Thieriot Paul Emile + Jean Paul + Richter Caroline,0.005056415741369801,0.09875908048193516,6.750799755800455e-06,2.7088587185933938e-05,3.346145948731381e-05,9.607368927371372e-05,3.6646147939379986e-05,3.6190581368007274e-05,1.6995297903413413e-05,2.710711188743007e-05,2.3726495918791712e-05,3.1526748055832525e-05,2.5723756686604452e-05,0.00025009501951858714,6.154986206071853e-05,3.426765187768412e-05,3.895352101291298e-05,2.8947944818565615e-05,1.9306159683860188e-05,1.0433311920616503e-05,0.0001103713736103686,2.2711349981119497e-05,0.00016923632295600337,5.067324912598084e-05,2.210393139727152e-05,2.268958025011967e-05,3.073602709104361e-05,3.0269176014588576e-05,2.3031760847106977e-05,3.142898031236633e-05,2.7486233380160108e-05,2.722352383176689e-05,0.00018754670242673605,0.007400582687506938,1.769711996110371e-05,2.9572163034002362e-05,0.00023109441101657905,4.871692009035712e-05,2.338678686753376e-05,4.159417781262092e-05,2.310563447643886e-05,4.324690776829697e-05,3.0322642203105268e-05,2.163992872197865e-05,3.2817169920685826e-05,7.64356775991379e-05,4.226369235550528e-05,1.2392227733403911e-05,1.5489757510430156e-05,2.2781674394643412e-05,0.0024291934921550195,1.9161480923012326e-05,0.0004478878806136055,0.00013895504641173618,2.1484343228926796e-05,2.416859353079635e-05,0.0049334489023888616,1.5621942249228608e-05,2.8244129912369104e-05,5.609246969801089e-05,2.2202177269809815e-05,6.107814822263604e-05,0.0003788787276295762,2.3621308920348e-05,4.9054133880236644e-05,3.449954995102753e-05,0.03951296199662626,2.4203631557158155e-05,0.0004679439318708991,2.477665778900078e-05,2.5233805513754542e-05,0.1725047916565342,5.404905807010245e-05,1.9665787451646372e-05,0.0934593756050193,3.270378630730515e-05,0.33891277334756187,3.854201427880364e-05,3.032903563432592e-05,2.6570988084964947e-05,1.4118891450288248e-05,1.782783766573717e-05,0.001153848830773773,5.1225470162374214e-05,0.00035337338066796463,0.0001302761621729266,5.265000615778968e-06,0.11772322256861058,3.601528859440891e-05,0.004895002671125207,2.3621770234673903e-05,7.95138356053861e-05,8.166343862769853e-05,3.192285685242905e-05,4.211605645303768e-05,2.234530914676728e-05,0.09742824820957673,0.00296630407791365,4.1881821966174217e-05,0.007595704732642097
Thümmel Moritz August von,0.00030066755667259426,4.3535298394148714e-05,1.3968505487924582e-05,5.605070398388312e-05,6.923721594332609e-05,0.0001987921289935976,7.582685564961327e-05,7.488421412823397e-05,3.516604263498771e-05,0.020117061312556715,4.909398892569651e-05,6.523398251531983e-05,5.322664712993927e-05,0.000517487376165517,0.0001273567009949334,7.090535945766077e-05,8.06011867816605e-05,5.98980181147924e-05,3.9947592470512126e-05,2.1588223631598476e-05,0.0002283763692829907,4.6993486449788405e-05,0.0003501775480654601,0.00010485121527994493,4.573663835343396e-05,4.6948441326552395e-05,6.359785190330152e-05,6.263186090084252e-05,4.765646877808088e-05,6.503168511196759e-05,0.024264063373064915,5.6329909907036194e-05,0.006439862177468079,7.019065219471211e-05,3.661822691226095e-05,6.118962738827126e-05,0.08480126715664724,0.00010080325150397656,4.8391075505295136e-05,8.606513628879145e-05,4.78093253630875e-05,8.948490406313287e-05,6.274249116314176e-05,4.4776541157443055e-05,6.790407577137495e-05,0.00015815788064212752,8.745047104983069e-05,2.5641539871321348e-05,3.20508340667571e-05,0.1730405815820114,4.3346076792999194e-05,3.964822852283274e-05,0.004938947513691511,0.00028752064919558627,4.445460940236931e-05,0.024123175494507612,4.622911570682001e-05,3.232434584552664e-05,5.8441710309003644e-05,0.00011606446630781516,4.5939925083800695e-05,0.0001263806481457397,0.024991151742131262,4.887633987400352e-05,0.00010150100182170577,7.13851943849749e-05,0.0004637124625450186,5.008126036376272e-05,0.1156843579198116,0.03031025428790643,5.221285826131099e-05,0.00010933082826945466,0.00011183631444862204,4.069172096337923e-05,0.0007963924586594387,6.766946658682791e-05,0.29141541393656656,7.974971224802686e-05,6.275572021485754e-05,5.49797070436735e-05,2.9214288653326846e-05,3.6888703158126855e-05,0.040536854492066295,0.00010599385065004018,0.0007311871460719463,0.0002695626225166422,1.0894144791103279e-05,0.13478743358974785,7.452150479621763e-05,0.00016245598020259123,4.887729440856625e-05,0.00016452709148504028,0.00016897497065494608,6.605359620543406e-05,8.714498829394515e-05,4.623608827647418e-05,0.001685542527203379,0.013258310397729811,8.666031894607979e-05,0.00047392998040447895
