idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ub0044,0.000641678812321197,0.7011467439885058,0.00015452605728273833,0.00918795137619284,0.0004098216893902198,0.0005269824282033901,0.0006659954304141297,0.00040368527055016656,0.00047796560181238477,0.0003994532015234484,0.00041011996166380563,0.0009108706860283652,0.00034831310259701785,0.0002678545726867745,0.000939526845757408,0.0001866067559128908,0.00019848039542859906,0.000268067489917578,0.0001636422794261998,0.2822917140543851
ub0045,0.00035386613347881783,0.4831190949349096,8.521636894097367e-05,0.0002439613674729187,0.048455116945019666,0.00029061460453250535,0.005190187289152071,0.0002226200134537605,0.0002635833320370918,0.0002202861575209412,0.0050490798362642034,0.019793962328330944,0.014660817831093357,0.00014771356035337609,0.0005181201651415988,0.13032151267798694,0.00010945583483985798,0.00014783097765899497,0.25088163068853203,0.039925328953280485
ub0046,0.00027967856383221985,0.507623023015365,6.73508692287298e-05,0.17553535196159933,0.00017862260575712716,0.0040414819124683045,0.0002902770699616132,0.0001759480203176441,0.00020832343301554655,0.00017410345421275782,0.00017875260905395678,0.00039700703905704856,0.16787076203336074,0.00011674560662824519,0.01946846834219242,8.133338438636626e-05,8.650856297018481e-05,0.0001168384075501127,7.132421518889306e-05,0.1230380988938538
ub0048,0.00020249256411517325,0.5055192126830865,4.876330176556804e-05,0.00013960183857942543,0.00012932614124260428,0.12987741858869484,0.036087710023679984,0.0001273896908541114,0.00015083010130837154,0.00012605419014522466,0.00840885348321457,0.00028744059683695076,0.00010991607001117068,0.030442447820985295,0.00029648353101181845,5.888690690803302e-05,6.263383397613687e-05,0.011123837503971805,5.1640079308207266e-05,0.2767490610503041
ub0050,0.00027040210892879143,0.1443618614551104,6.511695722436961e-05,0.0001864198407835992,0.00017269800243989585,0.0002220692926405744,0.0002806490809155394,0.00017011212837991492,0.0002014137045572175,0.00016832874334680583,0.0001728236937519104,0.00038383900127934574,0.003832142057870379,0.0001128733564985928,0.00039591464703193577,7.8635696504731e-05,0.3059688217758532,0.00011296307937416709,6.895851416176998e-05,0.5427739568633471
ub0051,0.00014932907842926232,0.348374657299545,3.5960722536352405e-05,0.00010295002185976146,9.537216130853274e-05,0.00012263736754430406,0.00015498795028323333,9.394411700872746e-05,0.00011123035616735354,0.018410078261528882,9.544157410957952e-05,0.10604421760006194,8.105811445993969e-05,0.008203275892916433,0.0002186431519049096,0.038712899899579455,4.618961070011503e-05,0.22393828273821031,3.808221544729197e-05,0.2549707618663986
ub0052,0.00035048541336564736,0.5119413782501449,8.440223990969878e-05,0.00024163064117892696,0.00022384489164064967,0.00028783816862702484,0.1914371586744737,0.00022049317540435878,0.0002610651439772344,0.00021818161635995815,0.00022400780816383219,0.029158526928028825,0.00019024885877528327,0.014476806716861072,0.0005131702162834998,0.0001019247398030248,0.0001084101299607017,0.22465765367054225,8.938152678178087e-05,0.025213391189717767
ub0053,0.0072848198012721785,0.4694581438900753,0.00011991743921901016,0.000343305198511619,0.000318035471766182,0.007195811533586156,0.0005168349464886421,0.00031327340350265244,0.0003709174492120877,0.0003099891750093728,0.00031826694112395496,0.2925416473964337,0.00027030273110144646,0.00020786419458647705,0.007515959934361422,0.00014481314480894647,0.00015402749007841862,0.00020802942554837782,0.0001269919354820922,0.2122810484978321
ub0054,0.0002873456822227435,0.4040502907887604,6.919722842410645e-05,0.0001981010301362888,0.00018351937241238401,0.0002359843000016396,0.3723458745692535,0.00018077146578972155,0.019795489147293004,0.00017887633268208922,0.0001836529396243535,0.008240472495786317,0.0001559756441556958,0.00011994607496349175,0.1414071969601945,8.356306076430396e-05,8.888011188333062e-05,0.007952623311155677,7.327949983592267e-05,0.04416895998466062
ub0055,0.0007615644443500311,0.24051066167697305,0.00018339634828588253,0.0005250355591700286,0.0004863891734776916,0.0006254391954522815,0.5509045566849192,0.00047910628005112013,0.0005672644958401295,0.00047408352842694725,0.00048674317232249773,0.05297860943446153,0.0004133888626921874,0.0003178981678963564,0.0011150597877042322,0.0002214707228133112,0.00023556272882404824,0.00031815086471204655,0.0001942157652869561,0.14820140310634047
ub0056,0.001583213739575544,0.15474988424624705,0.00038126204623694,0.0010914946426538537,0.0010111528025548672,0.0013002234214784425,0.0016432101164630384,0.0009960124201192702,0.06591308067193148,0.0009855706388086252,0.3894146673461859,0.0022473906842584886,0.0008593927041333419,0.0006608774226965839,0.00231809400955978,0.0004604147342658788,0.0004897105577512063,0.0006614027532493898,0.0004037544955330942,0.3728291905462973
ub0060,0.21752798624244352,0.3475721834389469,5.730318364345563e-05,0.00016405020791125828,0.08447347961930432,0.0034385566641371053,0.006733241908420244,0.00014969935556026332,0.0001772448681958923,0.00014812996957517936,0.00015208554396795113,0.00033777986130468927,0.06499186150301775,9.932900663041868e-05,0.00034840647802127957,6.919972845499103e-05,7.360285215884565e-05,9.940796312094292e-05,6.06837691628641e-05,0.2733257678360221
ub0061,0.0034376460928679303,0.7576810080347944,0.0008278376765203095,0.002369972038463516,0.00219552508553084,0.0028231866948672754,0.003567916760332465,0.0021626506383079338,0.0025605903639734947,0.0021399783055534548,0.0021971230103745693,0.05173213564868534,0.0018660070322502546,0.0014349690336862668,0.005033298167940449,0.0009997026129726831,0.0010633128954154595,0.0014361096885941768,0.0008766757319951718,0.15359435448687409
ub0062,0.0002851125151000103,0.4669696587711103,6.86594476775658e-05,0.00019656144650984325,0.000182093113191484,0.00023415029861289981,0.00029591694250212964,0.00017936656250039016,0.00021237100594153038,0.00017748615781643356,0.00018222564235790458,0.4239628797020822,0.01569818212952774,0.00011901388893223715,0.04704770923018527,8.291363294436845e-05,8.81893614875448e-05,0.00011910849290858313,7.270999286251681e-05,0.04382569166574917
ub0063,0.000250122663563691,0.4573873556404949,6.0233357086765136e-05,0.00017243884414448908,0.0035687171942784205,0.14679117141236386,0.030940340920628227,0.00015735416718246762,0.00018630820766027493,0.010382617791647291,0.003568833459073367,0.003764023174791793,0.00013577041863132333,0.00010440815230563468,0.0037751931789454392,7.273822655772604e-05,0.1841618051878716,0.00010449114620205856,6.378680738055407e-05,0.15435229004919018
ub0064,0.00041844626897597685,0.33746118332054725,0.00010076825179193152,0.0002884840179243397,0.00026724952355903787,0.00034365141354742037,0.0004343034204351218,0.000263247892962563,0.0003116869669636791,0.00026048811118346225,0.00026744403040206344,0.6507458715876516,0.00022713905371120831,0.00017467110401150592,0.0006126764600311685,0.00012168845110374938,0.00012943139049821208,0.00017480994983143903,0.00010671304702256814,0.007290045737845744
ub0065,0.10347470997726957,0.6662121735012857,0.00013984931825182522,0.0004003671048751549,0.0003708972122492367,0.0717112220512056,0.000602739813207227,0.0003653436246771492,0.0004325688802049841,0.0003615135135710444,0.0003711671549038797,0.11954817690907088,0.0003152306529586994,0.00024241399825752135,0.0008502914729653088,0.00016888302241383683,0.00017962891485838068,0.00024260669281076075,0.00014809969022282934,0.03386211649474045
ub0066,0.0006147951513146303,0.3533633814307245,0.00014805206116364728,0.2266612866094451,0.0003926518730285879,0.0005049040664370278,0.0006380930047155022,0.000386772544497148,0.0004579408402569231,0.00038271778147911517,0.0003929376489402294,0.0008727090103211303,0.13440034916480842,0.0002566325853110008,0.27741258675615377,0.0001787887125691344,0.00019016489620267044,0.0002568365821994999,0.00015678635169107355,0.002331612928740893
ub0067,0.0006649399188270038,0.4999986554202217,0.00016012768695689518,0.3992126990340269,0.00042467788501683145,0.0005460857461776663,0.009752735252785385,0.0004183190186072747,0.0548708754147813,0.0004139335354324186,0.0004249869697763377,0.0009438901026490859,0.00942353681703316,0.0002775644051196017,0.0009735850593131461,0.00019337132338908799,0.0002056753869550892,0.00027778504068282875,0.0001695743756985019,0.020646981606549836
ub0068,0.00016700342558087259,0.4465107810238025,4.021697524088714e-05,0.00011513501921429362,0.00010666025539775512,0.00013715252715378642,0.00017333207231516566,0.00010506319009435078,0.002400518007987683,0.0001039617511638678,0.3142116577253799,0.00023706334369630455,9.065202121600789e-05,6.971187194786311e-05,0.0002445214001987956,4.856630276018396e-05,5.1656537991829906e-05,6.976728581883191e-05,4.2589564606596477e-05,0.2350739896984325
ub0069,0.0005083139902147645,0.33372909437569703,0.007050321344753112,0.3328901958805618,0.00032464543664287814,0.00041745579830528256,0.0005275767069104189,0.0003197843948158415,0.00037862649907948153,0.014172255054366981,0.00032488171679837885,0.0007215577390031947,0.0002759206313587145,0.00021218438886452129,0.16701413583745142,0.00014782290279460536,0.00015722875657177548,0.0002123530539429017,0.0001296313021807145,0.14048601418968634
ub0070,0.0006531023124135356,0.14394827304823266,0.00015727701055677994,0.00045025990950238535,0.0004171175483412991,0.0005363640435873634,0.009579111985316515,0.0004108718857801817,0.00938773475187118,0.000406564475258639,0.000417421130613095,0.0009270864799211284,0.00035451395368213683,0.00027262305915861556,0.6863532849361443,0.00018992882647602929,0.00020201384670043423,0.000272839766852746,0.00016655552443015044,0.14489705550516085
ub0071,0.00032132225057790903,0.18906448542730853,7.737930495072413e-05,0.00022152505773812597,0.0002052192234525432,0.0002638877528662498,0.05288587037682526,0.00020214639655797583,0.00023934245595178555,0.0002000271775372526,0.00020536858403044173,0.00045612074639231445,0.00017441864665499528,0.00013412883902455658,0.7405830359577406,9.344379404716692e-05,9.938954836923483e-05,0.00013423545785390696,0.013220037155626658,0.0012186158464938185
ub0072,0.0006306480625235912,0.4140464571649181,0.00015186968427747982,0.2926724893955919,0.0004027766686875061,0.0005179233612658074,0.0006545466669234479,0.0003967457376702984,0.05204110971461785,0.000392586419829475,0.0004030698135254366,0.00089521240583799,0.0003423254423966178,0.00026325003110503774,0.12985177734885342,0.00018339890114896004,0.10333778954395108,0.00026345928819208165,0.00016082919442791138,0.0023917351542561012
ub0073,0.0013022213091126802,0.2337739029634297,0.0003135947778590871,0.0008977736529922004,0.0008316910681996549,0.0010694567661537363,0.0013515693904863275,0.0008192378358009546,0.14295582950938934,0.0008106492859495227,0.0540769891422787,0.0018485185959334497,0.0007068657024909598,0.0005435833716158165,0.001906673331791889,0.00037869926403697113,0.0004027955971200993,0.0005440154652890152,0.00033209521531451304,0.5551338377547553
ub0074,0.2481425479445239,0.3408124499241485,0.0001250079025484785,0.0003578784126764708,0.00033153599276662747,0.00042631624198547966,0.0005387744521987597,0.00032657177597469547,0.00038666279605881004,0.0003231481328573251,0.12768097760328193,0.04318660614429209,0.00028177700998438743,0.00021668797423807074,0.0007600548570344015,0.00015096042420446968,0.00016056591597444076,0.00021686021921026,0.00013238270929213965,0.2354422335667489
